,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.12,76.21,7.93,36.18,0.16,0.11,8.41,2.21,1.72,98.53,2.75,23.96,71.82,1.00,1.77,0.17,53.17,45.27,89.44,2.75,3.09,6.71,4.60,0.81,204.62,15.56,64.15,96.41,2023-08-04 00:00:00
1,1~2,11.13,76.14,7.59,35.50,0.16,0.11,10.66,2.15,1.73,98.17,2.66,24.48,71.03,1.03,1.60,0.16,50.18,39.76,56.61,2.72,3.13,6.53,4.61,1.79,204.81,15.56,64.01,97.15,2023-08-04 01:00:00
2,2~3,8.81,77.66,7.47,35.88,0.16,0.12,9.81,2.23,1.76,98.36,2.62,24.09,71.65,0.98,1.71,0.17,46.82,37.25,52.63,2.75,3.17,6.45,4.62,0.72,205.20,15.72,64.36,96.91,2023-08-04 02:00:00
3,3~4,7.88,76.99,7.19,35.25,0.16,0.11,9.81,2.19,1.76,97.77,2.60,24.13,71.04,1.01,1.65,0.16,45.28,35.40,49.00,2.75,3.17,7.09,4.62,0.76,203.04,14.10,63.10,97.68,2023-08-04 03:00:00
4,4~5,7.00,77.26,7.41,36.00,0.16,0.12,10.22,2.28,1.71,97.63,2.59,24.11,70.93,1.01,1.71,0.17,43.21,34.42,52.68,2.75,3.19,6.06,4.62,1.04,200.63,14.24,63.13,95.44,2023-08-04 04:00:00
5,5~6,7.12,76.50,7.12,36.00,0.16,0.10,10.07,2.24,1.35,97.64,2.60,24.50,70.54,1.15,1.68,0.17,44.52,34.73,79.74,2.78,3.20,5.72,3.45,1.14,203.18,15.19,63.20,96.16,2023-08-04 05:00:00
6,6~7,6.88,76.45,8.28,36.37,0.15,0.08,9.33,1.82,0.93,99.62,2.37,24.60,72.65,0.95,1.70,0.16,39.69,34.76,47.16,2.75,3.85,5.78,0.00,9.98,204.63,11.73,64.07,98.94,2023-08-04 06:00:00
7,7~8,7.56,80.28,9.07,39.25,0.15,0.02,17.22,1.85,0.76,101.37,2.63,25.28,73.46,1.16,1.85,0.16,36.54,28.96,42.86,3.19,4.03,6.87,0.00,12.95,209.74,11.77,63.77,103.25,2023-08-04 07:00:00
8,8~9,9.00,85.69,10.89,51.25,0.15,0.02,55.10,1.74,0.72,115.54,3.78,33.94,77.82,1.48,1.76,0.00,34.61,28.76,42.14,3.16,4.34,9.41,0.00,3.38,226.23,18.06,66.39,110.97,2023-08-04 08:00:00
9,9~10,11.56,105.31,15.95,52.07,0.17,0.55,70.06,1.85,0.73,132.52,3.97,44.61,83.94,1.10,2.00,0.00,35.27,27.37,50.13,3.37,4.57,11.13,0.00,3.43,253.20,28.69,77.38,111.31,2023-08-04 09:00:00
