,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,12.75,73.73,8.45,34.57,0.42,0.10,8.92,6.05,1.93,94.27,2.55,27.18,64.54,2.39,1.45,0.17,76.59,68.89,123.80,2.50,2.90,5.18,4.76,1.06,219.68,10.37,75.65,103.09,2023-09-01 00:00:00
1,1~2,12.94,75.90,8.70,34.18,0.43,0.09,8.67,5.61,1.98,93.85,2.66,26.90,64.29,1.11,1.54,0.16,68.84,65.96,75.67,2.44,2.90,4.48,4.76,0.82,219.29,10.31,75.63,102.59,2023-09-01 01:00:00
2,2~3,13.50,75.09,8.47,33.69,0.43,0.10,9.47,3.19,1.93,94.20,2.50,26.71,64.99,1.12,1.64,0.17,59.09,59.34,70.06,2.34,3.00,4.62,4.77,0.81,220.30,10.63,76.22,103.32,2023-09-01 02:00:00
3,3~4,8.94,74.56,8.23,33.19,0.44,0.09,10.37,3.03,1.96,92.63,2.63,25.35,64.65,1.16,1.65,0.17,54.05,49.50,62.37,2.35,2.90,4.88,4.78,1.28,219.04,10.43,75.77,101.81,2023-09-01 03:00:00
4,4~5,8.94,74.39,8.14,33.00,0.43,0.01,11.46,3.11,1.96,92.68,2.49,25.41,64.78,1.35,1.42,0.16,51.17,45.91,69.19,2.37,2.92,4.78,4.77,0.79,216.96,10.53,75.17,101.09,2023-09-01 04:00:00
5,5~6,6.93,74.51,8.27,33.12,0.37,0.02,11.05,3.13,1.58,80.77,1.76,23.63,55.38,1.12,1.30,0.17,53.46,46.16,71.54,2.31,3.00,4.03,3.50,1.38,217.58,10.04,75.45,101.47,2023-09-01 05:00:00
6,6~7,7.25,75.99,8.08,34.25,0.17,0.03,10.57,2.84,1.01,81.11,1.40,24.24,55.47,1.54,1.61,0.05,48.14,44.31,55.29,2.35,4.31,4.31,0.00,9.26,221.41,10.21,76.19,103.07,2023-09-01 06:00:00
7,7~8,8.88,76.41,9.36,37.88,0.17,0.04,21.41,3.09,0.76,82.96,1.56,25.68,55.72,1.05,1.70,0.00,49.77,41.97,58.63,2.31,4.49,4.94,0.00,16.50,230.63,11.73,76.77,109.43,2023-09-01 07:00:00
8,8~9,11.31,90.11,10.61,48.56,0.16,0.16,69.11,5.17,0.85,105.71,3.34,37.75,64.62,1.09,1.92,0.00,46.69,44.63,61.31,2.31,5.34,8.38,0.00,3.70,245.49,16.21,79.61,114.35,2023-09-01 08:00:00
9,9~10,12.06,117.15,12.35,54.69,0.18,0.14,84.54,9.90,0.83,133.26,8.07,41.87,83.32,1.08,2.49,0.00,46.63,44.06,69.15,2.81,5.49,10.40,0.00,3.63,286.38,32.94,90.71,125.28,2023-09-01 09:00:00
10,10~11,11.88,135.64,14.41,62.12,0.18,0.17,80.62,12.47,0.87,149.12,9.97,47.77,91.38,1.22,3.08,0.00,46.32,42.37,68.31,2.97,6.83,13.59,0.00,10.15,304.85,33.46,92.69,140.10,2023-09-01 10:00:00
11,11~12,13.19,143.49,15.79,65.25,0.18,0.20,93.40,11.26,0.85,162.24,14.68,51.81,95.75,1.19,3.16,0.00,44.66,42.20,57.60,2.85,6.47,14.22,0.00,18.29,307.18,33.97,93.32,140.99,2023-09-01 11:00:00
12,12~13,13.00,140.78,14.74,66.38,0.18,0.31,110.37,13.63,0.83,161.76,15.17,51.69,94.90,1.10,2.85,0.00,42.92,40.02,50.46,2.97,6.04,11.91,0.00,16.73,314.08,37.63,93.04,144.22,2023-09-01 12:00:00
13,13~14,12.31,139.28,15.20,67.56,0.66,0.30,109.39,13.76,0.85,158.82,14.68,49.36,94.78,1.29,3.15,0.00,47.10,39.19,52.35,2.96,5.21,14.59,0.00,5.87,326.75,42.22,96.03,147.50,2023-09-01 13:00:00
14,14~15,11.87,144.47,13.94,68.44,0.29,0.23,116.74,15.36,0.81,159.60,16.91,50.23,92.46,1.23,2.83,0.00,45.28,40.52,59.40,3.00,5.50,16.09,0.00,4.54,327.55,39.41,94.82,151.72,2023-09-01 14:00:00
15,15~16,12.07,148.33,14.62,66.31,0.19,0.60,108.71,15.10,0.84,155.49,17.97,47.00,90.52,1.10,2.83,0.00,41.63,42.37,80.25,3.07,5.67,16.35,0.00,15.22,320.26,36.56,96.27,147.68,2023-09-01 15:00:00
16,16~17,12.06,153.34,14.44,63.44,0.20,0.38,78.76,14.80,0.91,149.79,16.87,47.27,85.65,0.98,2.63,0.00,40.78,49.46,53.22,3.12,5.05,13.59,0.00,21.81,289.91,19.13,96.95,134.82,2023-09-01 16:00:00
17,17~18,14.87,137.33,13.94,55.19,0.23,0.10,67.74,12.64,1.44,132.28,5.38,42.44,84.46,1.40,2.33,0.10,44.85,40.52,50.43,2.85,4.56,9.79,0.24,2.07,265.04,11.81,90.25,129.06,2023-09-01 17:00:00
18,18~19,15.00,108.07,12.55,47.81,0.43,0.11,64.90,14.00,1.99,128.16,4.62,40.41,83.13,2.24,1.53,0.17,42.33,43.09,49.77,2.59,3.62,7.80,4.85,0.97,237.00,8.24,76.85,120.28,2023-09-01 18:00:00
19,19~20,12.88,97.16,11.46,43.00,0.44,0.10,59.55,10.02,2.04,129.03,6.09,38.84,84.10,3.55,1.73,0.16,44.39,43.42,61.99,2.41,3.62,7.70,4.84,0.89,226.70,9.19,76.54,110.38,2023-09-01 19:00:00
20,20~21,12.31,90.60,10.11,39.87,0.43,0.09,54.61,9.36,1.99,120.82,6.70,32.94,81.18,3.24,1.82,0.17,52.25,48.18,79.43,2.34,3.03,7.15,4.79,0.73,216.40,8.56,77.35,99.47,2023-09-01 20:00:00
21,21~22,15.44,87.94,9.41,38.82,0.44,0.12,43.11,8.85,1.99,113.33,6.12,31.78,75.43,2.98,1.60,0.17,57.04,53.08,92.98,2.34,3.07,6.66,4.79,0.95,215.26,8.13,76.78,99.28,2023-09-01 21:00:00
22,22~23,19.25,82.92,7.52,35.81,0.43,0.10,11.69,6.60,2.03,105.42,4.34,30.08,71.00,2.96,1.60,0.16,71.60,59.86,142.06,2.35,3.06,6.62,4.78,0.92,215.02,9.41,76.61,98.22,2023-09-01 22:00:00
23,23~24,18.94,78.81,7.68,34.44,0.43,0.09,10.01,5.86,2.06,100.69,3.13,28.25,69.31,2.82,1.78,0.17,68.97,66.11,87.76,2.28,2.99,6.09,4.74,1.10,215.32,8.71,75.97,99.53,2023-09-01 23:00:00
