,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.50,57.56,5.94,29.38,0.37,0.01,10.06,5.23,1.67,88.31,4.53,24.00,59.78,1.60,1.08,0.17,53.59,53.01,148.41,2.69,2.45,3.47,4.43,0.74,172.97,6.82,68.74,72.21,2023-10-23 00:00:00
1,1~2,11.32,56.91,5.99,29.62,0.38,0.01,9.93,4.72,1.71,86.53,4.50,21.53,60.50,1.07,0.76,0.17,42.25,36.43,48.51,2.72,2.45,3.28,4.44,0.89,170.38,6.55,68.53,69.97,2023-10-23 01:00:00
2,2~3,10.25,56.99,6.06,29.50,0.37,0.02,10.46,4.26,1.66,86.30,4.53,21.97,59.80,0.99,0.65,0.16,36.29,28.91,35.03,2.72,2.47,3.28,4.44,0.94,172.68,6.04,69.67,71.75,2023-10-23 02:00:00
3,3~4,9.31,56.68,6.12,29.19,0.37,0.01,10.63,3.37,1.68,86.16,4.56,21.81,59.79,0.93,0.68,0.17,31.85,26.47,32.08,2.66,2.45,3.59,4.43,1.04,171.81,6.34,69.06,71.44,2023-10-23 03:00:00
4,4~5,8.44,56.81,5.79,29.12,0.37,0.01,11.82,2.87,1.69,86.43,3.41,22.52,60.50,0.92,0.71,0.17,26.40,25.79,46.57,2.81,2.48,3.57,4.43,0.99,170.42,6.41,67.80,70.62,2023-10-23 04:00:00
5,5~6,11.12,56.80,6.40,28.82,0.37,0.02,12.03,2.78,1.62,84.86,2.75,21.43,60.68,0.85,0.78,0.16,26.53,24.52,51.60,2.78,2.50,3.75,3.25,0.71,170.04,6.13,67.12,71.82,2023-10-23 05:00:00
6,6~7,7.19,56.34,6.17,29.25,0.15,0.04,10.54,2.05,0.92,86.88,2.65,22.00,62.23,0.72,0.65,0.15,25.78,23.54,29.59,2.75,3.42,3.35,0.11,1.93,173.86,6.47,67.52,73.46,2023-10-23 06:00:00
7,7~8,7.56,59.05,6.63,31.06,0.11,0.04,15.63,3.81,0.63,88.95,3.38,22.57,63.00,1.49,0.77,0.00,27.43,24.32,34.30,2.62,3.66,3.87,0.00,5.48,175.44,7.09,68.38,73.56,2023-10-23 07:00:00
8,8~9,7.81,67.64,7.96,38.19,0.11,0.00,29.10,4.21,1.46,99.02,4.97,28.92,65.13,0.94,0.77,0.00,29.13,26.37,47.21,2.72,4.00,6.49,0.00,2.93,182.75,8.91,70.14,76.48,2023-10-23 08:00:00
9,9~10,8.19,80.49,9.27,44.00,0.11,0.01,34.35,5.37,1.64,112.32,7.93,31.09,73.30,0.93,0.76,0.00,36.28,29.84,53.86,2.78,4.14,9.29,0.00,2.82,195.17,9.68,76.41,80.46,2023-10-23 09:00:00
