,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.19,63.97,7.51,32.56,0.42,0.11,10.06,4.32,1.78,103.76,4.94,32.07,66.75,2.31,1.65,0.16,90.11,67.95,89.50,2.07,2.83,5.28,4.72,0.97,211.32,7.22,73.47,100.32,2023-09-16 00:00:00
1,1~2,12.56,64.23,7.00,32.69,0.41,0.10,9.76,4.05,1.74,103.65,4.68,31.38,67.59,1.23,1.62,0.17,80.07,63.55,78.46,2.06,2.83,4.75,4.74,0.71,209.08,6.65,73.38,99.22,2023-09-16 01:00:00
2,2~3,8.19,63.72,6.99,31.56,0.42,0.11,10.16,3.93,1.78,103.71,4.72,31.96,67.03,1.42,1.44,0.16,65.75,55.58,100.48,2.03,2.87,4.63,4.77,0.87,207.53,7.44,72.76,97.31,2023-09-16 02:00:00
3,3~4,7.69,62.01,7.87,31.25,0.41,0.12,10.96,3.76,1.78,100.70,4.56,30.86,65.28,1.43,1.60,0.17,56.13,49.28,128.38,1.94,2.82,5.09,4.76,1.27,205.87,7.34,72.02,96.78,2023-09-16 03:00:00
4,4~5,7.62,61.59,7.84,30.81,0.41,0.10,11.38,3.90,1.77,101.08,4.56,31.29,65.23,1.14,1.31,0.17,51.14,43.58,57.47,1.90,2.87,4.84,4.77,1.39,204.57,6.90,71.33,96.91,2023-09-16 04:00:00
5,5~6,7.00,60.96,7.05,30.94,0.39,0.11,11.45,3.83,1.59,100.38,4.48,30.66,65.24,1.08,1.57,0.16,48.57,43.02,54.85,1.91,2.89,4.44,3.62,1.00,203.49,6.91,70.90,96.34,2023-09-16 05:00:00
6,6~7,6.56,61.66,6.81,30.69,0.15,0.08,10.84,3.44,0.95,98.51,3.68,29.05,65.78,0.93,1.34,0.07,47.78,38.85,52.97,1.84,3.48,4.28,0.00,0.70,206.08,8.00,71.32,97.37,2023-09-16 06:00:00
7,7~8,7.07,62.67,7.28,32.00,0.15,0.06,33.98,3.71,0.69,97.28,3.41,27.22,66.65,1.07,1.59,0.00,47.36,36.46,57.03,1.72,3.69,4.51,0.00,0.87,209.64,6.50,74.58,98.19,2023-09-16 07:00:00
8,8~9,7.68,66.22,7.14,34.18,0.15,0.07,142.55,5.51,0.71,111.79,3.75,35.29,72.75,1.30,1.50,0.00,47.87,42.94,82.96,1.75,4.45,7.18,0.00,1.00,219.67,6.88,75.57,107.13,2023-09-16 08:00:00
9,9~10,10.50,79.98,7.83,38.50,0.16,0.06,159.41,6.03,0.74,124.33,4.35,38.04,81.94,0.98,1.96,0.00,56.63,42.36,70.60,1.78,4.83,11.59,0.00,0.64,230.08,7.84,77.26,113.93,2023-09-16 09:00:00
