,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.94,47.37,5.25,27.93,0.36,0.13,8.86,2.86,1.67,76.46,2.44,19.71,54.31,0.97,1.54,0.16,39.85,35.09,101.13,2.18,2.90,2.52,4.38,1.74,142.89,2.69,57.45,61.31,2024-02-19 00:00:00
1,1~2,10.19,46.63,5.70,27.34,0.35,0.13,8.59,2.94,1.66,77.19,2.35,19.82,55.02,1.06,1.54,0.17,27.65,32.66,30.26,2.22,2.97,2.94,4.38,0.79,142.90,2.97,57.84,60.94,2024-02-19 01:00:00
2,2~3,7.87,45.63,5.36,27.24,0.36,0.14,9.19,2.78,1.65,77.69,2.34,20.21,55.14,0.98,1.62,0.17,20.16,22.85,87.75,2.19,2.97,3.25,4.38,1.12,141.92,2.93,57.31,60.50,2024-02-19 02:00:00
3,3~4,7.19,47.00,5.73,26.50,0.35,0.14,9.07,2.40,1.66,77.04,2.38,19.53,55.13,0.99,1.86,0.16,18.55,16.90,88.48,2.22,3.04,3.13,4.38,0.83,140.88,2.68,57.06,60.31,2024-02-19 03:00:00
4,4~5,6.87,46.12,5.52,26.61,0.35,0.14,10.60,2.46,1.65,77.61,2.30,20.16,55.15,0.98,1.90,0.17,16.47,16.34,26.53,2.22,2.90,2.79,4.38,1.22,141.52,3.07,57.32,59.69,2024-02-19 04:00:00
5,5~6,6.19,46.73,5.50,25.80,0.35,0.03,10.79,2.40,1.71,76.76,2.35,19.77,54.64,0.95,1.92,0.17,15.93,15.88,18.60,2.19,3.03,2.96,4.38,0.91,140.68,2.65,56.60,60.25,2024-02-19 05:00:00
6,6~7,5.56,45.90,5.56,26.59,0.27,0.03,9.75,1.94,1.26,78.72,2.28,20.20,56.24,1.21,1.77,0.16,14.02,14.85,19.79,2.28,4.22,2.91,2.31,1.90,143.53,3.17,57.30,61.06,2024-02-19 06:00:00
7,7~8,5.88,46.16,5.94,30.05,0.09,0.04,14.15,2.97,0.66,79.47,2.47,20.12,56.88,1.09,1.76,0.17,13.97,15.47,32.63,2.25,3.89,3.53,0.00,3.09,144.71,3.49,57.18,61.88,2024-02-19 07:00:00
8,8~9,6.81,49.40,6.33,37.38,0.09,0.09,24.44,1.94,1.67,87.49,4.65,23.01,59.83,0.99,1.57,0.03,20.67,20.22,56.23,2.31,3.91,4.44,0.00,4.35,153.93,7.82,60.03,63.19,2024-02-19 08:00:00
9,9~10,9.63,57.34,7.10,44.26,0.09,0.11,31.31,2.65,1.69,98.99,4.85,26.53,67.61,1.04,2.73,0.00,23.20,20.99,25.89,2.78,5.41,5.84,0.00,1.62,167.15,13.62,65.17,63.62,2024-02-19 09:00:00
10,10~11,8.87,69.47,7.23,48.93,0.09,0.10,35.61,3.14,1.67,108.49,6.44,28.10,73.95,0.97,3.15,0.00,29.72,21.75,27.27,2.75,6.41,7.00,0.00,3.55,181.05,12.63,68.32,74.75,2024-02-19 10:00:00
11,11~12,11.56,77.78,8.38,51.07,0.10,0.10,40.51,3.40,1.67,112.06,7.22,29.80,75.04,1.18,3.32,0.00,25.26,22.99,32.31,2.63,5.96,6.94,0.00,8.17,188.89,11.96,69.33,81.31,2024-02-19 11:00:00
12,12~13,9.38,75.63,8.57,50.02,0.09,0.10,37.77,5.39,1.69,117.05,8.28,33.70,75.07,0.93,2.74,0.00,31.47,25.66,54.16,2.50,5.73,5.90,0.00,7.31,194.05,11.32,72.22,83.94,2024-02-19 12:00:00
13,13~14,7.81,74.50,8.32,51.68,0.09,0.08,46.67,5.30,1.65,120.96,10.19,37.57,73.20,0.96,3.10,0.00,30.27,24.04,48.81,2.46,5.64,6.60,0.00,3.36,199.08,11.87,71.86,89.06,2024-02-19 13:00:00
14,14~15,9.88,79.72,8.57,54.07,0.09,0.09,48.72,4.59,1.70,121.62,9.93,37.53,74.16,0.92,3.51,0.00,25.81,27.25,29.02,2.47,5.85,6.15,0.00,2.58,200.31,11.63,71.28,89.25,2024-02-19 14:00:00
15,15~16,7.68,78.19,11.03,53.30,0.09,0.09,41.02,3.98,1.65,126.49,10.16,38.74,77.59,0.98,3.58,0.00,27.03,25.66,30.59,2.53,5.66,5.69,0.00,7.35,207.13,11.09,71.50,96.75,2024-02-19 15:00:00
16,16~17,10.44,76.75,10.09,52.45,0.09,0.08,35.14,5.30,1.77,122.74,9.12,34.82,78.80,1.02,3.26,0.13,31.25,33.23,30.67,2.54,4.72,5.01,0.15,4.15,207.11,10.59,71.99,96.50,2024-02-19 16:00:00
17,17~18,9.88,78.02,9.55,45.39,0.24,0.09,39.24,4.69,2.01,119.13,8.88,32.37,77.88,0.98,3.21,0.17,35.27,33.83,46.52,2.56,4.14,4.36,4.18,0.85,200.61,8.44,72.16,95.75,2024-02-19 17:00:00
18,18~19,13.93,69.60,8.31,39.85,0.35,0.12,38.29,5.93,1.71,116.55,8.53,31.66,76.36,1.11,2.43,0.16,33.44,39.67,61.86,2.44,3.79,3.76,4.43,1.01,188.04,8.59,67.49,89.00,2024-02-19 18:00:00
19,19~20,15.69,65.13,7.63,36.24,0.36,0.14,35.81,6.19,1.69,111.05,8.85,30.78,71.42,1.32,2.35,0.17,41.06,40.28,49.14,2.37,3.34,3.68,4.40,0.79,183.54,6.85,66.46,86.93,2024-02-19 19:00:00
20,20~21,13.75,58.75,7.40,34.41,0.35,0.13,30.72,7.25,1.74,107.62,8.34,30.20,69.08,1.24,2.29,0.17,48.49,42.75,96.48,2.41,3.03,3.84,4.39,1.05,174.89,6.19,63.04,83.14,2024-02-19 20:00:00
