,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.63,73.72,8.35,32.60,0.36,0.12,11.00,7.81,1.67,96.75,5.19,25.67,65.89,2.25,3.70,0.17,82.00,66.01,158.31,3.00,2.76,5.21,4.29,1.26,210.95,5.59,73.55,100.75,2024-06-01 00:00:00
1,1~2,17.75,70.78,8.16,32.23,0.35,0.12,10.81,7.13,1.70,94.74,4.80,24.31,65.63,1.16,3.44,0.17,77.86,55.82,79.44,2.97,2.82,5.03,4.31,0.81,209.44,5.34,73.32,99.63,2024-06-01 01:00:00
2,2~3,12.37,67.91,8.53,31.86,0.36,0.12,11.05,7.01,1.67,94.56,4.32,23.03,67.21,1.16,3.61,0.16,65.63,43.55,62.77,2.90,2.82,5.00,4.29,0.88,204.36,5.50,73.15,94.61,2024-06-01 02:00:00
3,3~4,8.69,67.87,7.80,31.74,0.36,0.08,10.81,7.00,1.67,92.30,2.93,22.33,67.04,1.17,3.42,0.17,59.72,42.45,50.41,2.78,2.76,4.76,4.30,1.04,202.79,5.72,73.20,93.20,2024-06-01 03:00:00
4,4~5,8.50,67.37,7.96,31.90,0.35,0.11,11.32,6.87,1.66,91.12,2.97,21.00,67.15,1.17,3.86,0.17,54.48,33.46,46.37,2.79,2.82,4.81,4.30,0.92,203.60,4.91,73.12,93.93,2024-06-01 04:00:00
5,5~6,8.44,67.63,8.04,32.26,0.18,0.09,11.27,4.92,1.54,89.21,2.88,20.97,65.36,1.12,3.11,0.16,51.31,33.12,55.32,2.71,2.82,4.40,2.24,0.99,203.02,5.71,72.99,93.75,2024-06-01 05:00:00
6,6~7,7.00,67.87,8.26,31.90,0.09,0.09,13.94,2.56,0.75,91.76,4.50,20.56,66.70,1.33,3.11,0.15,48.19,31.95,55.53,2.75,3.70,4.63,0.00,4.78,205.77,5.50,73.08,95.00,2024-06-01 06:00:00
7,7~8,6.93,68.28,9.52,32.68,0.09,0.14,33.66,2.59,0.62,91.36,2.84,21.00,67.52,1.32,3.47,0.00,59.99,31.27,41.34,2.47,4.01,5.12,0.00,13.27,212.35,5.29,73.92,98.31,2024-06-01 07:00:00
8,8~9,9.75,71.13,8.66,35.02,0.10,0.18,112.35,2.21,1.65,94.61,4.03,21.31,69.27,1.11,3.03,0.00,53.39,33.22,118.16,2.35,4.07,7.00,0.00,16.66,218.88,5.87,74.89,102.81,2024-06-01 08:00:00
9,9~10,11.19,73.71,10.12,38.19,0.09,0.18,123.59,2.72,1.63,106.06,6.04,24.07,75.95,1.13,3.81,0.00,56.05,37.97,87.62,3.47,5.01,9.91,0.00,15.13,225.39,5.84,76.21,106.07,2024-06-01 09:00:00
10,10~11,13.44,76.41,11.13,43.27,0.10,0.16,126.21,5.36,1.65,121.50,11.56,28.06,81.88,1.19,4.06,0.00,54.82,42.39,55.25,3.50,5.19,11.90,0.00,15.62,235.04,11.98,76.84,109.38,2024-06-01 10:00:00
11,11~12,11.56,83.73,10.06,43.37,0.09,0.20,122.53,7.22,1.59,130.68,12.10,35.75,82.83,1.38,3.55,0.00,50.66,39.67,59.00,3.53,5.07,11.41,0.00,15.04,235.20,11.12,76.89,111.49,2024-06-01 11:00:00
12,12~13,16.88,87.65,8.79,44.01,0.10,0.22,114.70,6.92,1.65,131.74,12.12,34.94,84.68,1.21,3.40,0.10,49.92,41.97,56.87,3.56,4.07,9.69,0.08,14.37,237.41,11.35,76.66,113.69,2024-06-01 12:00:00
13,13~14,16.56,93.59,9.11,43.58,0.10,0.17,111.63,6.06,1.66,131.27,11.49,34.72,85.06,1.28,3.55,0.17,51.96,37.86,61.63,3.06,3.89,10.72,0.00,3.46,242.92,21.80,75.85,112.69,2024-06-01 13:00:00
14,14~15,16.81,95.91,9.81,41.27,0.10,0.18,106.87,7.63,1.65,130.66,10.41,34.00,86.25,1.77,3.46,0.17,51.02,37.05,54.10,3.00,3.82,10.93,0.00,1.01,254.05,32.50,76.71,111.56,2024-06-01 14:00:00
15,15~16,13.50,95.66,9.51,40.11,0.09,0.14,104.96,7.73,1.63,131.79,10.85,32.28,88.66,1.24,3.20,0.16,47.26,38.27,59.56,3.06,3.75,11.13,0.03,1.47,249.14,30.97,74.80,109.76,2024-06-01 15:00:00
16,16~17,13.44,89.96,9.93,38.97,0.10,0.09,88.06,7.81,1.74,129.69,11.97,30.83,86.89,1.56,3.39,0.17,46.02,47.49,57.85,2.91,3.64,7.68,0.58,1.27,226.31,11.44,75.05,107.24,2024-06-01 16:00:00
17,17~18,14.56,82.85,9.44,38.03,0.09,0.05,71.13,9.43,1.66,126.58,14.68,26.37,85.53,1.79,3.09,0.17,49.38,37.20,60.43,2.44,3.51,5.26,0.70,0.66,221.08,6.85,77.16,104.62,2024-06-01 17:00:00
18,18~19,16.13,77.72,9.39,36.19,0.29,0.10,26.13,8.44,1.64,129.59,18.35,24.94,86.30,2.57,4.58,0.17,58.21,37.69,81.44,2.28,3.32,5.12,4.39,0.94,215.02,5.53,73.64,103.69,2024-06-01 18:00:00
19,19~20,17.87,78.65,9.38,35.67,0.36,0.12,16.18,9.50,1.70,119.34,13.90,23.44,82.00,3.25,3.00,0.16,52.73,42.15,93.34,2.22,3.00,4.88,4.36,0.68,218.89,5.59,72.73,108.88,2024-06-01 19:00:00
20,20~21,21.69,79.53,9.33,35.66,0.36,0.10,15.57,7.87,1.68,117.85,13.69,25.55,78.61,3.11,3.20,0.17,57.25,43.70,69.28,2.44,2.76,4.59,4.36,0.91,214.46,5.78,71.89,106.44,2024-06-01 20:00:00
21,21~22,17.12,72.00,9.81,33.53,0.36,0.10,15.11,7.33,1.69,115.28,14.19,24.88,76.21,2.70,3.60,0.17,61.08,45.95,84.00,2.50,2.76,4.53,4.33,0.93,209.54,5.81,71.67,101.56,2024-06-01 21:00:00
22,22~23,16.63,68.41,7.86,32.18,0.36,0.11,11.09,5.97,1.68,113.87,14.75,25.06,74.06,3.31,4.72,0.16,66.46,53.24,151.31,2.46,2.62,4.44,4.34,0.96,199.73,5.98,70.23,92.81,2024-06-01 22:00:00
23,23~24,18.37,66.75,6.89,31.17,0.36,0.11,9.85,5.40,1.63,106.32,11.44,23.63,71.25,2.47,4.71,0.17,70.27,61.43,103.38,2.54,2.51,4.19,4.30,0.82,194.96,5.34,69.17,90.31,2024-06-01 23:00:00
