,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.00,74.12,8.34,33.58,0.41,0.08,15.13,4.22,1.63,101.11,2.93,20.09,78.09,2.96,3.05,0.16,68.63,53.87,74.03,3.28,2.50,4.62,3.97,0.83,222.61,8.34,81.37,106.39,2024-07-07 00:00:00
1,1~2,10.56,72.91,8.51,33.94,0.40,0.10,14.65,3.57,1.71,96.11,2.97,20.28,72.86,1.54,3.81,0.17,77.08,45.29,60.60,3.19,2.57,4.12,3.98,1.26,224.03,8.35,82.04,107.56,2024-07-07 01:00:00
2,2~3,9.31,69.38,8.50,33.25,0.41,0.11,15.26,3.31,1.68,95.15,2.78,20.00,72.37,1.12,3.26,0.17,74.76,40.93,54.65,3.03,2.50,4.35,3.98,0.83,222.25,7.78,81.15,107.50,2024-07-07 02:00:00
3,3~4,9.00,65.50,8.64,32.88,0.41,0.10,15.18,2.95,1.66,93.42,2.72,21.15,69.55,1.15,3.41,0.16,67.09,36.60,47.38,2.90,2.57,3.93,3.98,0.83,222.56,8.69,81.77,106.61,2024-07-07 03:00:00
4,4~5,8.50,64.65,8.47,32.85,0.41,0.11,15.95,2.36,1.72,93.53,2.65,20.71,70.17,1.15,3.46,0.17,62.15,35.16,48.13,2.91,2.57,4.13,3.99,1.00,222.79,8.18,81.88,106.25,2024-07-07 04:00:00
5,5~6,7.75,65.44,8.97,32.75,0.25,0.09,15.25,2.37,1.58,92.89,2.73,19.85,70.31,1.33,3.80,0.16,61.03,33.91,78.74,2.97,2.56,4.38,1.65,0.77,222.13,7.94,81.94,106.21,2024-07-07 05:00:00
6,6~7,7.38,65.56,8.18,33.02,0.15,0.08,19.31,1.76,0.73,95.04,2.59,19.85,72.60,0.98,3.38,0.17,57.78,33.90,51.82,3.19,3.06,4.40,0.00,1.11,226.57,8.69,81.07,109.90,2024-07-07 06:00:00
7,7~8,8.00,69.44,8.57,34.75,0.15,0.07,41.72,1.72,0.75,96.39,2.68,20.53,73.18,1.00,3.63,0.11,59.86,34.58,48.59,3.28,3.58,4.79,0.00,1.38,230.69,8.56,81.80,113.35,2024-07-07 07:00:00
8,8~9,---,---,---,---,---,---,105.22,1.79,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2024-07-07 08:00:00
9,9~10,---,---,---,---,---,---,58.18,1.40,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2024-07-07 09:00:00
10,10~11,---,---,---,---,---,---,107.65,5.14,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2024-07-07 10:00:00
11,11~12,---,---,---,---,---,---,96.98,5.86,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2024-07-07 11:00:00
12,12~13,10.31,91.82,12.46,44.92,0.16,0.03,97.20,6.27,0.69,132.17,7.41,38.38,86.38,1.12,4.67,0.00,55.96,36.87,49.56,3.53,4.82,8.03,0.00,1.02,250.88,9.93,87.50,125.42,2024-07-07 12:00:00
13,13~14,10.25,98.78,10.40,48.56,0.16,0.04,96.05,8.61,0.70,142.53,10.59,42.35,89.59,1.41,4.24,0.03,48.13,38.43,46.41,3.37,4.76,11.13,0.00,0.78,249.96,10.09,86.53,124.85,2024-07-07 13:00:00
14,14~15,9.69,98.91,8.85,47.34,0.17,0.06,89.50,11.11,0.66,139.40,11.65,37.87,89.88,1.20,3.33,0.10,37.71,30.98,48.01,3.07,3.70,11.00,0.01,0.75,238.67,9.16,84.69,118.00,2024-07-07 14:00:00
15,15~16,10.50,106.44,9.73,47.71,0.16,0.08,89.52,11.18,0.72,141.69,10.38,34.50,96.81,1.14,3.64,0.00,40.50,31.25,46.58,3.15,3.65,11.12,0.00,1.01,239.95,8.35,84.59,119.41,2024-07-07 15:00:00
16,16~17,12.44,103.30,10.79,46.23,0.17,0.07,72.72,11.04,0.81,139.81,5.97,35.88,97.96,1.52,3.79,0.00,41.93,35.01,51.49,3.94,3.64,8.16,0.00,0.91,237.76,8.65,84.72,117.80,2024-07-07 16:00:00
17,17~18,9.56,100.98,11.46,45.44,0.17,0.06,44.97,10.83,1.19,145.48,6.85,38.88,99.75,1.19,4.17,0.15,39.51,34.18,53.53,4.00,3.57,6.50,0.08,0.83,235.87,8.88,83.90,115.00,2024-07-07 17:00:00
18,18~19,11.75,104.84,10.01,45.09,0.32,0.10,21.66,11.67,1.73,135.14,5.87,35.94,93.33,1.94,4.00,0.16,38.80,35.57,53.96,4.00,3.40,5.90,3.84,1.62,231.89,8.15,82.66,114.01,2024-07-07 18:00:00
19,19~20,11.69,98.57,9.15,45.08,0.42,0.11,20.02,9.34,1.69,129.31,6.09,32.46,90.76,4.62,3.77,0.17,39.43,37.51,81.77,3.75,3.12,4.97,4.06,0.93,231.26,9.44,82.45,112.29,2024-07-07 19:00:00
20,20~21,12.50,92.02,9.08,42.99,0.42,0.09,20.71,8.22,1.75,119.86,5.41,24.07,90.38,4.28,3.77,0.16,49.25,43.37,66.86,3.37,2.76,4.69,4.02,1.01,225.86,7.78,82.37,108.75,2024-07-07 20:00:00
21,21~22,15.44,84.13,9.35,39.23,0.41,0.11,20.47,8.63,1.75,114.30,3.78,24.39,86.13,3.89,3.80,0.17,58.88,44.25,62.42,3.35,2.64,4.88,4.03,1.08,225.99,9.60,81.72,108.09,2024-07-07 21:00:00
