,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,7.37,50.53,5.13,25.82,0.37,0.11,7.60,3.04,1.87,---,3.64,---,51.56,1.12,0.07,0.00,21.94,28.07,27.85,2.10,2.81,5.47,---,---,---,5.16,60.56,57.59,2023-01-19 00:00:00
1,1~2,5.82,49.88,5.24,25.87,0.37,0.13,7.43,2.76,1.84,---,3.57,---,51.00,1.10,0.07,0.00,19.85,16.09,59.43,2.09,2.71,5.62,---,---,---,5.23,61.05,57.47,2023-01-19 01:00:00
2,2~3,5.06,48.58,5.46,25.50,0.38,0.12,7.20,2.30,1.89,---,3.53,---,50.50,1.16,0.05,0.00,15.05,14.32,32.98,2.06,2.90,5.47,---,---,---,5.22,61.32,56.60,2023-01-19 02:00:00
3,3~4,5.06,49.16,5.29,26.06,0.37,0.09,8.62,2.20,1.90,---,3.57,---,50.41,1.13,0.07,0.00,14.17,13.38,18.20,2.10,2.84,5.06,---,---,---,5.61,61.23,57.24,2023-01-19 03:00:00
4,4~5,4.69,48.69,5.40,25.63,0.37,0.02,8.98,2.22,1.88,---,3.52,---,50.75,1.22,0.07,0.00,13.54,13.02,38.51,2.12,2.81,4.47,---,---,---,5.12,60.84,56.63,2023-01-19 04:00:00
5,5~6,4.56,49.54,5.14,26.25,0.38,0.02,10.18,2.16,1.82,---,3.51,---,51.11,1.00,0.06,0.00,13.12,13.28,40.32,2.13,2.89,4.12,---,---,---,5.37,60.81,57.00,2023-01-19 05:00:00
6,6~7,4.25,48.93,5.39,26.44,0.34,0.03,8.26,1.64,1.04,---,3.87,---,52.82,0.95,0.07,0.00,12.12,11.60,16.94,2.12,3.22,3.82,---,---,---,5.27,60.85,59.20,2023-01-19 06:00:00
7,7~8,3.44,50.00,5.62,26.12,0.11,0.05,9.73,1.63,0.65,---,3.66,---,52.81,0.97,0.05,0.00,11.82,12.12,26.47,2.10,3.20,3.82,---,---,---,5.46,60.58,58.98,2023-01-19 07:00:00
8,8~9,4.25,51.06,5.42,26.56,0.11,0.01,12.36,1.82,1.92,---,4.03,---,53.85,1.92,0.07,0.00,11.47,14.40,47.28,2.06,3.18,3.52,---,---,---,5.68,61.37,58.35,2023-01-19 08:00:00
9,9~10,4.75,54.32,5.38,28.44,0.10,0.01,14.27,1.69,1.87,---,4.06,---,56.21,1.00,0.07,0.00,10.06,16.38,19.10,2.09,3.20,3.41,---,---,---,5.85,63.92,57.04,2023-01-19 09:00:00
10,10~11,8.31,59.09,4.84,29.56,0.11,0.01,15.94,2.31,1.88,---,4.41,---,57.66,1.81,0.06,0.00,11.37,18.10,16.35,2.06,3.25,3.03,---,---,---,5.67,64.56,55.65,2023-01-19 10:00:00
11,11~12,7.06,63.65,5.28,28.88,0.11,0.02,18.71,3.19,1.88,---,4.34,---,61.19,2.43,0.06,0.00,11.15,17.15,43.19,2.41,3.43,3.25,---,---,---,6.02,65.89,56.95,2023-01-19 11:00:00
12,12~13,5.69,66.66,6.78,28.06,0.11,0.02,18.91,2.96,1.88,---,4.28,---,63.06,1.89,0.06,0.00,12.20,15.63,33.64,2.78,3.52,3.16,---,---,---,5.69,66.55,56.81,2023-01-19 12:00:00
13,13~14,5.69,66.81,6.74,27.50,0.11,0.02,16.79,2.51,1.87,---,5.34,---,61.50,1.51,0.07,0.00,19.84,13.84,14.50,2.25,3.65,3.12,---,---,---,5.46,65.89,55.94,2023-01-19 13:00:00
14,14~15,6.81,66.66,6.54,28.31,0.11,0.02,15.19,2.63,1.88,---,4.69,---,65.34,1.06,0.05,0.00,13.38,15.04,22.93,2.16,3.62,3.15,---,---,---,5.91,66.86,57.65,2023-01-19 14:00:00
15,15~16,6.81,59.28,7.02,28.94,0.11,0.03,17.79,3.01,1.87,---,4.53,---,66.57,1.02,0.07,0.00,11.43,13.68,46.39,2.28,3.52,2.91,---,---,---,6.34,59.40,58.88,2023-01-19 15:00:00
16,16~17,5.00,59.41,6.70,29.13,0.11,0.04,18.32,3.51,1.95,---,4.78,---,62.56,1.33,0.06,0.00,15.69,15.69,17.23,2.25,3.06,2.72,---,---,---,6.51,52.55,58.96,2023-01-19 16:00:00
17,17~18,8.07,56.94,6.58,28.06,0.36,0.09,20.12,3.42,2.09,---,4.13,---,62.75,1.28,0.06,0.00,15.41,19.37,23.15,2.16,3.18,2.85,---,---,---,5.89,52.06,57.23,2023-01-19 17:00:00
18,18~19,7.81,54.59,6.72,26.75,0.36,0.10,17.45,2.08,1.84,---,4.12,---,62.85,1.62,0.07,0.00,13.93,14.34,47.99,2.06,3.12,2.84,---,---,---,5.62,50.70,59.09,2023-01-19 18:00:00
19,19~20,6.50,51.88,6.37,26.19,0.37,0.10,17.34,2.06,1.97,---,3.29,---,56.90,2.26,0.06,0.00,13.57,15.48,19.80,2.09,2.99,2.21,---,---,---,5.11,49.57,57.68,2023-01-19 19:00:00
20,20~21,6.50,51.55,5.82,25.75,0.37,0.02,10.70,2.49,1.91,---,3.12,---,53.75,1.90,0.12,0.00,13.43,16.41,18.99,2.10,3.08,2.35,---,---,---,6.48,48.91,55.81,2023-01-19 20:00:00
21,21~22,6.12,50.63,5.19,25.62,0.37,0.05,9.68,3.28,1.85,---,2.88,---,53.44,1.27,0.07,0.00,13.34,15.56,38.26,2.06,3.22,2.69,---,---,---,5.95,49.17,54.72,2023-01-19 21:00:00
22,22~23,6.32,48.78,5.26,25.19,0.37,0.09,8.78,3.77,1.88,---,2.50,---,53.47,1.32,0.06,0.00,12.63,18.59,36.78,1.97,3.24,2.82,---,---,---,6.10,48.99,54.54,2023-01-19 22:00:00
23,23~24,5.37,48.19,5.01,24.56,0.37,0.10,7.60,4.53,1.94,---,2.31,---,53.38,1.13,0.06,0.00,13.66,15.03,127.59,1.93,3.25,2.59,---,---,---,5.47,49.12,54.16,2023-01-19 23:00:00
