,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,23.19,49.25,5.10,25.53,0.35,0.12,10.85,5.94,1.50,81.42,3.31,18.03,60.08,1.18,0.78,0.17,43.02,36.35,165.46,2.84,3.38,2.69,4.40,0.83,142.89,2.69,56.01,64.75,2024-03-09 00:00:00
1,1~2,11.68,49.41,5.17,25.73,0.36,0.12,10.32,4.39,1.53,81.91,3.25,18.46,60.20,1.24,0.76,0.17,40.09,32.79,153.50,2.85,3.37,2.62,4.40,1.64,142.46,3.13,55.00,65.07,2024-03-09 01:00:00
2,2~3,8.32,49.18,5.18,25.69,0.35,0.12,10.54,2.90,1.51,81.04,3.32,18.39,59.33,1.14,0.66,0.16,26.15,23.42,141.09,2.84,3.50,2.60,4.41,0.86,142.80,3.15,55.38,64.93,2024-03-09 02:00:00
3,3~4,6.93,48.29,4.88,25.94,0.36,0.12,10.57,2.74,1.49,81.72,3.21,18.48,60.03,1.10,0.68,0.17,18.10,22.91,94.04,2.85,3.38,2.74,4.41,1.01,141.58,2.72,54.26,65.13,2024-03-09 03:00:00
4,4~5,6.00,48.31,5.10,25.76,0.36,0.12,12.01,2.81,1.49,81.40,3.13,18.15,60.12,1.07,0.72,0.16,16.52,21.41,32.56,2.87,3.50,2.69,4.39,1.07,142.32,3.10,54.79,65.25,2024-03-09 04:00:00
5,5~6,5.63,47.65,4.93,25.65,0.35,0.11,12.30,3.17,1.46,80.73,3.03,17.66,60.04,1.04,0.79,0.17,15.58,16.36,19.10,2.88,3.56,2.66,4.41,0.68,142.72,2.84,54.63,65.44,2024-03-09 05:00:00
6,6~7,4.50,48.41,5.14,25.37,0.20,0.08,11.09,2.00,0.94,82.54,3.06,18.19,61.29,1.06,0.69,0.17,14.22,15.04,23.18,3.00,4.25,2.78,2.04,1.10,142.88,3.12,54.89,65.25,2024-03-09 06:00:00
7,7~8,5.50,48.10,6.54,25.56,0.09,0.05,16.76,2.15,0.56,83.28,2.97,18.51,61.80,1.47,0.78,0.16,14.76,14.61,52.50,2.84,4.50,2.69,0.00,2.23,143.19,3.34,55.07,64.44,2024-03-09 07:00:00
8,8~9,5.62,49.12,6.49,25.77,0.09,0.03,48.35,2.15,1.63,85.20,3.50,18.87,62.83,1.50,0.69,0.06,15.88,17.87,40.88,2.91,4.44,2.85,0.00,2.17,145.76,4.10,54.70,66.49,2024-03-09 08:00:00
9,9~10,10.07,50.85,5.20,27.66,0.09,0.03,57.44,2.21,1.63,87.92,3.75,19.25,64.92,1.41,0.89,0.00,19.81,19.69,28.31,2.96,4.37,3.36,0.00,1.84,148.62,5.81,55.19,67.56,2024-03-09 09:00:00
