,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.25,55.50,6.26,29.40,0.37,0.11,9.78,3.97,1.65,99.13,7.25,24.88,67.00,1.40,2.60,0.17,49.15,40.20,138.15,2.31,2.75,3.05,4.26,0.72,181.28,3.12,77.79,74.13,2024-05-17 00:00:00
1,1~2,13.06,53.53,6.06,29.52,0.37,0.12,9.15,4.23,1.65,95.34,4.31,25.19,65.84,1.28,2.44,0.16,49.59,40.44,63.98,2.41,2.69,3.00,4.25,0.95,180.86,3.31,77.98,73.18,2024-05-17 01:00:00
2,2~3,12.75,53.68,6.14,29.13,0.37,0.11,10.11,3.20,1.61,94.19,4.37,24.74,65.08,1.30,2.44,0.17,38.24,38.42,82.02,2.40,2.75,3.13,4.27,0.80,180.00,2.85,77.73,73.37,2024-05-17 02:00:00
3,3~4,8.75,53.54,5.80,29.07,0.37,0.12,9.77,2.67,1.63,94.90,4.41,25.43,65.06,1.27,2.45,0.17,33.70,28.79,96.47,2.44,2.75,3.09,4.27,1.72,178.83,2.90,77.04,72.51,2024-05-17 03:00:00
4,4~5,8.00,53.43,6.19,29.21,0.37,0.03,11.28,2.53,1.66,94.08,4.15,24.66,65.27,1.31,2.50,0.16,28.97,26.24,39.13,2.44,2.75,3.35,4.26,0.79,178.51,3.10,77.61,71.69,2024-05-17 04:00:00
5,5~6,7.88,53.29,6.09,29.49,0.20,0.01,11.27,2.35,1.49,92.99,3.88,24.09,65.02,1.17,2.58,0.17,26.85,25.50,27.71,2.41,2.75,3.15,2.15,0.98,178.34,2.78,77.16,71.87,2024-05-17 05:00:00
6,6~7,6.62,53.78,6.32,30.85,0.11,0.06,10.55,1.83,0.67,94.15,3.85,23.73,66.57,1.17,2.55,0.08,25.28,24.89,26.13,2.37,4.25,3.56,0.00,1.65,179.94,3.28,78.38,73.25,2024-05-17 06:00:00
7,7~8,7.63,54.57,6.20,33.88,0.10,0.04,16.68,1.88,0.59,95.41,3.94,23.93,67.54,1.18,2.76,0.00,24.71,27.62,28.43,2.34,4.81,3.91,0.00,2.98,183.69,3.35,78.41,76.06,2024-05-17 07:00:00
8,8~9,8.19,60.25,7.33,43.10,0.11,0.03,45.06,3.25,0.60,105.01,4.77,27.81,72.43,1.21,2.89,0.00,29.18,24.04,51.91,2.25,5.82,6.62,0.00,2.42,199.20,6.94,81.89,82.63,2024-05-17 08:00:00
9,9~10,9.56,70.87,9.40,46.92,0.10,0.02,47.77,8.36,0.63,116.24,5.81,27.85,82.58,1.19,3.05,0.00,40.87,25.06,48.63,3.22,5.18,8.28,0.00,2.57,209.99,6.68,83.97,88.12,2024-05-17 09:00:00
10,10~11,8.31,85.72,12.45,51.61,0.11,0.01,46.79,10.02,0.62,132.31,11.26,34.88,86.17,1.04,3.20,0.00,36.44,25.39,31.22,3.28,5.88,11.32,0.00,3.10,220.98,7.22,85.85,95.57,2024-05-17 10:00:00
11,11~12,9.88,92.87,11.70,50.69,0.12,0.00,52.97,9.16,0.59,127.70,9.75,36.76,81.19,1.07,3.02,0.00,30.07,25.99,39.49,3.00,5.94,10.34,0.00,8.49,231.84,10.15,90.15,98.18,2024-05-17 11:00:00
12,12~13,15.81,95.69,12.50,52.21,0.11,0.00,50.79,7.39,0.59,132.70,12.12,37.53,83.05,0.96,3.76,0.00,32.23,28.20,36.38,3.13,5.56,8.82,0.00,9.93,242.59,9.38,92.73,106.44,2024-05-17 12:00:00
13,13~14,14.19,95.59,11.30,53.68,0.19,0.01,53.13,6.75,0.78,138.84,14.19,40.89,83.76,1.21,3.97,0.00,38.26,35.29,41.48,3.19,5.87,8.59,0.00,4.71,260.06,18.62,93.02,114.69,2024-05-17 13:00:00
14,14~15,12.87,93.47,11.26,52.93,0.49,0.00,57.47,8.28,0.63,136.42,13.28,39.44,83.70,0.97,4.23,0.05,36.90,27.99,53.05,3.43,5.38,9.31,0.00,6.13,275.76,30.03,94.74,114.37,2024-05-17 14:00:00
15,15~16,12.38,92.41,11.81,52.98,0.11,0.00,59.09,7.85,0.63,138.41,14.19,36.09,88.13,1.23,4.16,0.06,31.65,30.27,53.25,3.72,5.37,9.07,0.00,11.63,271.82,29.35,92.62,112.38,2024-05-17 15:00:00
16,16~17,11.56,92.31,12.69,53.97,0.12,0.01,48.74,7.94,0.69,137.51,16.44,33.93,87.14,1.03,4.50,0.00,36.20,32.52,46.66,3.22,4.69,7.53,0.00,10.29,259.96,25.44,92.87,105.87,2024-05-17 16:00:00
17,17~18,12.50,86.84,12.04,48.57,0.10,0.03,50.54,6.46,1.11,126.41,13.25,29.35,83.81,1.10,5.97,0.13,42.35,35.38,46.69,2.97,4.56,5.53,0.16,4.17,240.68,14.56,89.34,102.50,2024-05-17 17:00:00
18,18~19,12.37,81.16,10.80,41.48,0.34,0.08,55.45,7.05,1.66,126.28,13.22,30.07,82.99,1.41,6.10,0.17,41.87,30.54,66.03,2.88,3.88,4.41,4.34,0.72,221.68,6.90,85.71,98.19,2024-05-17 18:00:00
