,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.19,63.85,7.78,33.25,0.46,0.08,11.15,4.00,1.86,94.94,3.29,27.12,64.53,2.15,1.56,0.17,71.12,46.94,66.60,2.81,2.85,4.38,4.70,0.98,214.32,8.78,69.11,103.68,2023-08-24 00:00:00
1,1~2,9.81,61.93,8.48,32.75,0.46,0.10,11.05,4.52,1.89,93.61,3.05,26.55,64.01,1.04,1.43,0.16,70.88,45.12,60.61,2.84,2.86,4.00,4.72,1.07,211.61,8.35,69.22,101.79,2023-08-24 01:00:00
2,2~3,8.75,60.75,7.40,32.69,0.46,0.11,11.65,5.60,1.88,90.17,3.01,24.60,62.56,0.99,1.33,0.17,53.56,41.14,55.05,2.78,2.84,3.72,4.69,1.07,212.16,8.37,69.35,102.25,2023-08-24 02:00:00
3,3~4,7.81,60.23,7.62,32.56,0.46,0.12,12.11,3.67,1.88,91.25,3.03,25.59,62.63,1.06,1.38,0.17,47.83,38.17,49.74,2.63,2.88,4.01,4.68,1.30,210.87,8.43,69.77,101.25,2023-08-24 03:00:00
4,4~5,7.07,61.19,7.56,32.44,0.45,0.12,13.40,3.54,1.90,90.34,2.93,25.26,62.15,1.02,1.23,0.16,43.91,37.09,52.85,2.65,2.92,4.15,4.68,1.28,210.12,8.51,68.70,100.68,2023-08-24 04:00:00
5,5~6,6.75,60.55,7.80,32.25,0.39,0.10,12.61,3.54,1.46,91.04,2.85,24.53,63.66,0.95,1.22,0.17,42.61,34.82,66.47,2.63,2.98,3.63,3.44,0.94,208.48,8.34,68.80,99.76,2023-08-24 05:00:00
6,6~7,7.18,61.27,7.55,33.75,0.20,0.05,11.94,2.94,0.92,91.04,2.79,25.03,63.22,1.40,1.41,0.06,42.27,33.99,42.73,2.59,3.98,3.90,0.00,8.42,211.59,8.29,69.10,101.40,2023-08-24 06:00:00
7,7~8,7.32,62.96,9.24,36.56,0.19,0.06,15.98,3.11,0.68,101.89,5.08,29.72,67.09,1.10,1.61,0.00,42.25,32.44,43.39,2.66,4.06,3.94,0.00,14.41,220.02,9.68,70.54,105.66,2023-08-24 07:00:00
8,8~9,8.25,81.98,11.67,45.00,0.20,0.24,41.72,3.41,0.67,113.51,6.67,34.41,72.43,1.09,1.47,0.00,43.67,31.09,45.74,3.62,5.03,7.12,0.00,7.15,252.13,26.69,74.39,114.97,2023-08-24 08:00:00
9,9~10,10.00,112.19,11.28,52.19,0.20,0.38,60.48,3.67,0.72,126.69,6.87,39.59,80.23,1.18,2.92,0.00,40.80,32.01,43.37,4.19,5.28,9.88,0.00,3.91,281.47,35.09,85.43,119.96,2023-08-24 09:00:00
10,10~11,11.12,124.22,13.67,58.31,0.21,0.23,62.40,9.20,0.72,137.99,13.59,42.03,82.37,1.40,4.10,0.00,40.10,31.40,69.03,4.10,5.52,12.37,0.00,11.09,293.05,34.87,86.55,131.51,2023-08-24 10:00:00
11,11~12,9.81,127.01,15.97,58.44,0.20,0.26,54.47,10.12,0.72,147.93,14.56,47.15,86.22,1.20,3.66,0.00,37.85,31.71,34.84,3.71,5.30,12.88,0.00,18.49,289.97,27.22,85.96,135.62,2023-08-24 11:00:00
12,12~13,10.25,131.91,16.69,59.93,0.21,0.59,58.69,13.18,0.71,152.20,12.29,49.63,90.28,1.35,3.90,0.00,35.19,32.57,34.60,4.54,5.22,11.84,0.00,15.57,288.62,23.47,83.90,140.25,2023-08-24 12:00:00
13,13~14,10.07,140.06,15.40,64.50,0.20,0.57,66.49,12.01,0.67,158.46,11.93,51.16,95.37,1.40,3.51,0.00,35.94,34.31,43.19,4.31,4.95,14.57,0.00,4.36,300.80,27.41,84.05,148.28,2023-08-24 13:00:00
