,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.31,77.69,6.39,37.38,0.17,0.11,11.05,6.61,2.25,113.27,5.81,32.64,74.82,0.99,1.68,0.16,78.25,57.76,80.19,1.31,3.24,5.81,4.44,0.74,233.31,9.65,91.36,98.53,2023-06-27 00:00:00
1,1~2,12.25,78.44,6.03,35.94,0.16,0.10,10.47,5.28,2.21,110.78,5.94,30.75,74.09,1.07,1.66,0.17,72.69,60.93,71.71,1.32,3.28,5.88,4.44,1.08,230.07,8.45,90.63,99.22,2023-06-27 01:00:00
2,2~3,8.69,72.14,6.44,34.87,0.16,0.10,10.81,4.70,2.22,108.98,6.00,29.91,73.07,1.17,1.70,0.17,60.94,49.13,69.09,1.25,3.25,5.34,4.44,0.96,225.33,8.96,89.98,94.37,2023-06-27 02:00:00
3,3~4,8.63,69.22,6.14,33.94,0.16,0.10,11.87,4.52,2.23,107.98,5.87,29.65,72.46,1.52,1.59,0.16,56.75,45.75,60.28,1.22,3.22,5.07,4.44,1.06,227.29,8.65,89.91,97.16,2023-06-27 03:00:00
4,4~5,7.62,67.69,6.23,34.06,0.17,0.03,12.85,3.53,2.24,107.37,5.53,29.36,72.48,1.11,1.66,0.17,55.01,45.06,69.96,1.09,3.18,4.97,4.44,0.83,220.28,8.44,89.12,91.85,2023-06-27 04:00:00
5,5~6,7.31,68.42,6.12,33.44,0.16,0.00,12.48,2.61,1.30,107.98,4.13,29.35,74.50,0.96,1.56,0.16,50.31,40.95,68.72,1.12,3.28,4.87,2.82,0.93,222.76,9.16,88.19,93.62,2023-06-27 05:00:00
6,6~7,6.75,68.41,9.48,35.12,0.16,0.05,11.89,2.13,1.05,112.00,3.62,29.13,79.25,0.96,1.54,0.17,50.50,38.62,54.47,1.10,3.71,4.87,0.00,10.48,227.68,8.47,89.20,97.22,2023-06-27 06:00:00
7,7~8,8.00,75.49,9.53,40.69,0.16,0.04,18.81,1.90,0.83,115.84,3.63,31.55,80.66,1.04,1.88,0.08,48.19,38.49,57.16,1.12,4.68,6.01,0.00,14.06,239.69,9.65,92.42,103.34,2023-06-27 07:00:00
8,8~9,10.44,92.02,9.81,53.50,0.17,0.05,39.86,6.25,1.35,123.37,5.19,35.57,82.61,1.10,2.28,0.00,48.08,38.44,58.28,1.13,5.72,8.06,0.00,3.78,268.65,19.04,99.34,114.78,2023-06-27 08:00:00
9,9~10,11.88,123.04,10.57,60.06,0.19,0.04,56.59,16.30,1.41,136.26,5.34,40.20,90.72,0.89,2.50,0.00,44.49,36.19,82.67,1.37,5.71,11.50,0.00,4.27,306.04,28.62,108.96,123.72,2023-06-27 09:00:00
10,10~11,11.31,142.77,14.59,68.88,0.20,0.03,61.33,17.25,1.33,141.37,5.78,42.59,93.00,1.22,2.96,0.00,43.89,34.81,57.95,2.57,6.29,12.25,0.00,11.27,321.58,29.72,110.64,132.62,2023-06-27 10:00:00
11,11~12,12.56,146.55,15.80,69.87,0.19,0.01,82.10,16.29,1.32,151.05,5.28,44.52,101.25,3.09,2.60,0.00,43.84,35.81,51.55,3.84,5.64,11.81,0.00,17.93,326.79,29.60,111.10,137.26,2023-06-27 11:00:00
12,12~13,11.75,141.06,16.02,63.19,0.19,0.01,82.45,16.94,1.32,156.32,8.06,43.41,104.85,3.38,2.50,0.00,41.10,36.81,46.53,3.44,5.61,11.06,0.00,15.78,325.96,28.50,111.21,138.15,2023-06-27 12:00:00
13,13~14,11.06,139.97,15.98,63.50,0.19,0.00,86.47,16.02,1.33,164.32,14.12,47.67,102.53,3.19,2.66,0.00,40.54,35.88,47.00,3.43,5.42,11.81,0.00,3.83,335.77,29.40,111.82,146.69,2023-06-27 13:00:00
14,14~15,10.07,143.23,16.88,70.13,0.19,0.55,90.54,16.05,0.93,160.09,14.00,44.84,101.25,3.17,2.95,0.00,37.91,38.06,54.38,3.35,5.68,12.85,0.00,4.19,337.43,29.06,110.66,149.00,2023-06-27 14:00:00
15,15~16,10.31,143.35,17.87,70.43,0.19,0.03,74.48,18.41,0.70,158.64,13.54,44.88,100.22,3.41,3.29,0.00,34.28,41.32,61.79,3.28,5.65,12.97,0.00,12.70,339.26,28.41,110.77,151.03,2023-06-27 15:00:00
16,16~17,10.81,147.98,17.73,66.25,0.20,0.31,67.20,20.12,0.82,159.26,11.69,46.48,101.09,3.31,3.37,0.00,35.03,40.94,50.63,3.03,5.28,12.81,0.00,16.70,332.06,27.75,110.49,144.00,2023-06-27 16:00:00
17,17~18,10.56,141.05,17.79,57.88,0.19,0.04,67.89,18.14,1.36,158.67,11.77,48.09,98.81,1.51,2.92,0.00,38.73,40.00,52.93,2.66,5.05,9.56,0.18,3.04,304.78,13.12,108.08,138.37,2023-06-27 17:00:00
18,18~19,15.63,131.34,17.43,47.19,0.19,0.07,77.24,12.98,1.62,143.30,7.69,39.90,95.71,1.28,1.98,0.15,43.04,40.24,50.16,2.47,4.67,8.72,4.00,0.75,283.65,10.63,99.56,132.00,2023-06-27 18:00:00
19,19~20,15.19,111.26,12.42,43.87,0.19,0.11,72.05,9.18,2.29,135.26,6.25,39.12,89.89,1.36,2.21,0.16,44.91,45.82,58.84,2.40,3.42,7.93,4.49,0.81,269.61,9.94,96.90,124.69,2023-06-27 19:00:00
20,20~21,13.75,102.40,10.64,42.25,0.19,0.11,65.07,9.63,2.32,122.74,3.67,36.48,82.59,1.39,2.05,0.17,51.98,47.43,81.62,2.28,3.42,7.45,4.47,1.12,265.16,9.09,96.08,123.22,2023-06-27 20:00:00
21,21~22,12.31,92.00,10.41,41.25,0.18,0.11,47.44,8.91,2.30,119.23,3.36,35.83,80.04,1.29,2.06,0.17,60.40,57.25,127.87,1.35,3.49,6.78,4.47,0.79,257.69,9.37,93.05,119.34,2023-06-27 21:00:00
22,22~23,15.56,90.21,9.50,39.06,0.16,0.10,19.89,6.22,2.20,117.92,3.38,37.18,77.36,1.20,1.80,0.16,64.66,60.38,114.31,1.34,3.37,6.44,4.44,0.98,253.72,9.38,92.15,117.81,2023-06-27 22:00:00
23,23~24,14.63,80.91,7.63,36.88,0.16,0.10,17.01,5.85,2.23,117.18,3.16,33.95,80.07,1.13,1.91,0.17,80.47,64.75,81.62,1.34,3.36,6.15,4.44,0.95,239.58,9.09,89.86,106.14,2023-06-27 23:00:00
