,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.31,56.09,5.92,29.75,0.33,0.10,9.76,4.02,1.54,85.60,3.81,25.07,56.72,0.99,0.78,0.17,48.23,45.12,146.96,2.72,2.63,2.59,4.23,0.75,171.35,4.12,62.29,81.81,2023-11-16 00:00:00
1,1~2,18.19,56.26,5.73,29.50,0.34,0.12,9.38,3.09,1.54,84.57,4.12,25.01,55.44,0.99,0.83,0.16,30.49,32.43,48.86,2.66,2.65,2.75,4.24,1.12,169.62,4.19,62.17,80.19,2023-11-16 01:00:00
2,2~3,9.75,55.03,5.68,28.57,0.33,0.12,10.79,2.71,1.57,83.02,3.94,23.68,55.40,1.00,0.87,0.17,24.39,24.09,50.80,2.56,2.67,2.85,4.22,0.72,168.42,3.75,63.03,78.94,2023-11-16 02:00:00
3,3~4,7.06,55.48,5.67,28.50,0.33,0.10,9.76,2.55,1.54,82.18,3.91,23.44,54.83,1.00,0.70,0.16,20.84,19.20,115.43,2.50,2.70,2.34,4.23,0.96,166.27,4.16,62.07,77.24,2023-11-16 03:00:00
4,4~5,7.44,54.71,5.63,28.18,0.34,0.02,10.61,2.36,1.54,83.15,3.25,24.35,55.55,0.97,0.81,0.17,18.48,19.67,39.26,2.53,2.70,2.50,4.24,1.50,164.93,4.19,61.64,76.01,2023-11-16 04:00:00
5,5~6,7.25,55.21,5.79,28.07,0.33,0.01,11.56,2.41,1.51,81.08,3.12,23.12,54.84,1.03,0.79,0.17,17.17,18.62,22.01,2.53,2.67,2.90,4.23,1.04,164.87,4.03,62.25,75.80,2023-11-16 05:00:00
6,6~7,6.25,56.00,5.82,28.87,0.17,0.03,10.30,1.64,1.29,84.14,3.09,23.62,57.43,0.98,0.78,0.16,16.10,16.56,21.52,2.60,3.69,2.97,1.93,1.81,166.25,4.09,62.13,76.19,2023-11-16 06:00:00
7,7~8,6.50,58.32,6.98,29.19,0.07,0.06,15.97,1.56,0.61,82.42,3.44,22.82,56.16,1.43,0.73,0.09,16.07,16.85,24.10,2.43,3.65,2.60,0.00,5.61,166.04,4.21,61.68,76.38,2023-11-16 07:00:00
8,8~9,7.44,59.73,7.63,34.87,0.07,0.04,36.37,1.85,1.83,87.89,4.00,26.49,57.40,1.06,0.87,0.00,21.90,20.25,45.74,2.72,3.82,3.87,0.00,1.53,176.70,8.98,63.96,78.50,2023-11-16 08:00:00
9,9~10,8.50,64.16,7.79,38.57,0.07,0.04,43.51,2.61,1.69,96.25,5.32,26.83,64.10,1.07,1.57,0.00,26.50,21.79,47.29,2.63,4.21,5.13,0.00,1.90,209.32,23.18,69.34,88.75,2023-11-16 09:00:00
10,10~11,12.87,69.21,8.46,42.75,0.07,0.06,49.35,2.68,1.74,109.19,10.65,30.10,68.44,1.10,1.87,0.00,23.23,27.32,27.72,2.78,4.84,6.84,0.00,2.67,222.52,24.72,73.48,96.12,2023-11-16 10:00:00
11,11~12,7.69,77.48,9.13,43.12,0.08,0.01,49.77,3.02,1.70,111.57,11.15,31.41,69.01,1.44,2.04,0.00,20.97,26.99,31.10,2.91,4.17,7.04,0.00,3.04,210.19,15.63,72.41,92.70,2023-11-16 11:00:00
12,12~13,9.06,80.29,11.56,42.44,0.07,0.06,48.37,3.56,1.69,120.52,10.48,33.53,76.51,0.96,1.72,0.00,25.31,25.10,38.12,3.06,3.84,6.46,0.00,1.54,197.38,9.09,72.79,89.24,2023-11-16 12:00:00
13,13~14,8.75,85.26,11.12,44.69,0.09,0.04,55.68,4.23,1.68,117.99,12.06,34.39,71.54,1.15,2.10,0.00,24.72,25.01,64.02,2.97,3.69,6.91,0.00,2.14,201.69,11.94,72.89,89.82,2023-11-16 13:00:00
14,14~15,7.88,87.44,9.52,44.93,0.08,0.03,50.79,3.99,1.72,121.16,11.84,36.33,72.99,0.92,2.05,0.00,25.25,26.92,33.43,3.22,4.19,6.74,0.00,1.86,208.21,19.32,71.65,90.37,2023-11-16 14:00:00
15,15~16,8.87,86.89,9.97,44.32,0.09,0.01,47.58,4.17,1.71,115.36,9.57,34.02,71.77,1.25,1.72,0.15,26.76,25.23,30.78,3.06,4.36,6.85,0.00,5.71,208.07,17.68,71.15,88.37,2023-11-16 15:00:00
16,16~17,13.13,82.51,8.67,44.75,0.16,0.07,49.04,4.02,1.92,116.22,8.71,33.99,73.52,0.99,1.26,0.17,28.01,28.27,38.65,3.15,3.76,4.03,0.68,4.36,199.23,13.85,70.28,85.00,2023-11-16 16:00:00
17,17~18,13.06,78.96,7.87,41.00,0.35,0.09,64.25,4.32,2.19,111.65,8.03,34.09,69.53,1.10,1.19,0.16,33.29,31.98,72.56,2.97,3.47,3.25,4.34,3.24,181.10,7.08,67.11,80.26,2023-11-16 17:00:00
18,18~19,16.25,69.61,8.94,36.37,0.34,0.08,62.94,5.27,1.76,110.66,9.60,33.21,67.85,1.36,1.39,0.16,39.31,33.74,55.83,2.78,3.22,3.35,4.33,1.49,176.82,5.13,66.65,78.55,2023-11-16 18:00:00
19,19~20,19.12,62.69,9.03,32.69,0.34,0.09,59.00,6.19,1.77,109.54,10.34,33.17,66.03,1.19,1.69,0.17,46.74,32.74,53.66,2.88,3.17,2.90,4.31,1.08,170.41,5.85,65.23,75.63,2023-11-16 19:00:00
20,20~21,15.25,61.03,8.82,32.75,0.33,0.09,53.57,5.78,1.73,104.72,10.25,29.90,64.57,1.10,1.66,0.17,47.78,37.95,162.93,2.81,2.59,2.60,4.28,0.72,165.84,5.34,62.84,74.06,2023-11-16 20:00:00
21,21~22,17.38,61.10,8.81,31.19,0.33,0.09,46.67,4.45,1.76,101.83,9.97,29.53,62.33,1.23,1.70,0.16,54.26,40.58,101.65,2.81,2.57,2.78,4.27,1.16,163.67,5.69,63.09,71.19,2023-11-16 21:00:00
22,22~23,23.94,58.01,7.80,30.43,0.34,0.11,13.92,4.49,1.72,96.41,8.94,27.90,59.57,1.43,1.37,0.17,52.07,46.48,159.46,2.82,2.67,2.65,4.28,0.90,161.94,5.28,63.39,70.94,2023-11-16 22:00:00
23,23~24,27.43,56.31,5.64,29.75,0.34,0.10,10.86,3.45,1.76,91.92,5.88,27.22,58.82,1.16,1.03,0.16,52.21,50.19,142.36,2.68,2.63,2.62,4.26,0.88,162.68,5.78,66.82,68.75,2023-11-16 23:00:00
