,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.82,67.34,5.40,34.56,0.42,0.09,10.78,5.53,2.32,118.95,16.53,30.97,71.45,1.42,0.70,0.17,66.82,57.07,104.39,1.63,3.06,4.38,4.54,0.94,214.04,9.91,84.98,90.28,2023-06-14 00:00:00
1,1~2,14.62,65.64,5.08,34.50,0.42,0.12,10.00,5.86,2.33,117.86,17.38,29.99,70.49,1.16,0.73,0.16,65.45,51.18,62.85,1.46,3.09,4.41,4.54,1.01,217.32,11.28,85.36,91.76,2023-06-14 01:00:00
2,2~3,11.81,65.17,5.21,35.07,0.43,0.12,10.35,5.36,2.29,113.07,13.34,30.29,69.44,1.17,0.64,0.17,57.68,54.34,61.50,1.50,3.13,4.53,4.52,0.73,212.06,10.19,84.31,88.34,2023-06-14 02:00:00
3,3~4,10.94,64.89,5.16,33.93,0.42,0.08,11.42,4.75,2.29,106.94,11.78,29.66,65.50,1.05,0.76,0.16,48.88,47.07,50.51,1.50,3.15,4.47,4.53,1.44,212.83,10.62,84.81,88.81,2023-06-14 03:00:00
4,4~5,7.81,64.09,5.40,33.82,0.43,0.01,14.32,4.27,2.29,103.28,7.34,29.48,66.46,1.05,0.65,0.17,49.57,44.81,46.41,1.50,3.16,4.34,4.53,1.25,210.09,10.19,84.87,85.96,2023-06-14 04:00:00
5,5~6,6.75,63.46,5.02,33.31,0.25,0.01,12.06,4.16,1.34,102.11,6.60,28.81,66.70,0.92,0.76,0.17,41.56,36.90,74.34,1.60,3.19,4.25,2.85,0.81,212.32,11.19,84.82,87.51,2023-06-14 05:00:00
6,6~7,6.63,64.66,8.26,34.12,0.16,0.05,11.43,3.29,0.97,105.86,6.53,30.81,68.52,0.92,0.67,0.09,40.69,32.50,89.43,1.50,3.65,4.19,0.00,2.64,215.34,10.03,84.95,90.00,2023-06-14 06:00:00
7,7~8,7.56,67.63,8.10,37.38,0.16,0.06,18.03,3.69,0.73,112.53,6.60,36.63,69.30,1.15,0.78,0.00,39.19,32.63,97.67,1.40,4.25,3.90,0.00,7.12,225.67,11.19,85.65,96.47,2023-06-14 07:00:00
8,8~9,9.75,76.88,9.03,47.19,0.17,0.08,47.80,6.50,0.79,121.91,7.37,39.61,74.93,0.93,0.92,0.00,39.13,35.07,49.39,1.41,5.00,5.85,0.00,3.18,254.50,23.96,88.46,108.66,2023-06-14 08:00:00
9,9~10,13.13,100.11,9.65,52.81,0.17,0.88,58.60,8.58,0.80,133.37,10.28,41.56,81.53,0.80,3.05,0.00,45.62,39.56,47.69,1.66,5.44,8.71,0.00,3.92,286.11,32.22,96.86,117.96,2023-06-14 09:00:00
10,10~11,11.06,117.50,11.44,55.87,0.17,1.14,69.95,7.87,0.82,146.66,13.19,46.56,86.91,0.89,3.00,0.00,41.44,39.43,53.90,2.28,6.24,12.39,0.00,8.70,301.70,33.91,101.96,121.91,2023-06-14 10:00:00
11,11~12,11.75,120.63,13.05,55.44,0.17,1.48,65.81,7.78,0.82,159.44,21.96,47.04,90.44,2.88,2.99,0.00,42.26,37.51,52.62,2.31,5.34,11.72,0.00,16.62,305.54,36.25,102.81,124.87,2023-06-14 11:00:00
12,12~13,10.19,124.37,13.41,53.63,0.18,1.29,65.22,8.31,0.79,167.72,28.23,46.59,92.90,2.90,3.07,0.00,40.70,39.31,47.98,2.63,5.14,9.34,0.00,13.01,304.41,28.78,104.65,130.19,2023-06-14 12:00:00
13,13~14,10.31,127.86,15.05,53.75,0.17,0.96,73.30,9.67,1.13,172.01,29.43,49.55,93.03,2.73,2.78,0.00,40.43,34.68,77.98,2.43,4.63,10.25,0.00,2.93,302.69,28.78,104.65,127.75,2023-06-14 13:00:00
14,14~15,15.31,130.08,15.38,56.68,0.18,1.19,88.16,9.57,1.40,173.25,27.91,47.59,97.75,2.62,3.10,0.00,45.18,33.39,46.80,2.28,4.83,11.12,0.00,3.54,305.76,27.75,104.74,132.43,2023-06-14 14:00:00
15,15~16,15.50,126.91,15.38,55.57,0.18,1.25,71.25,9.46,0.86,164.61,27.38,43.58,93.65,2.75,3.13,0.00,46.24,34.55,52.98,2.41,4.94,10.59,0.00,9.96,300.83,24.87,103.78,134.53,2023-06-14 15:00:00
16,16~17,15.19,125.67,14.04,55.00,0.17,0.49,65.93,11.49,0.97,161.46,27.37,43.37,90.72,2.83,3.11,0.06,42.42,34.97,48.10,2.34,4.74,8.85,0.00,12.61,294.98,20.44,105.38,131.64,2023-06-14 16:00:00
17,17~18,15.44,119.67,13.44,49.93,0.18,0.06,85.17,10.86,1.61,157.43,26.57,42.22,88.64,1.87,1.79,0.17,43.50,36.73,47.87,2.25,4.02,8.47,0.30,1.11,278.55,15.00,103.74,124.30,2023-06-14 17:00:00
18,18~19,11.75,113.40,11.62,43.50,0.35,0.09,88.14,9.97,2.18,157.73,26.30,42.00,89.43,1.62,1.19,0.17,48.51,34.05,50.60,2.00,3.69,5.15,4.41,0.88,259.37,11.66,94.23,122.16,2023-06-14 18:00:00
19,19~20,14.18,98.64,9.00,40.63,0.43,0.10,83.87,9.27,2.35,148.60,23.85,40.18,84.57,1.45,1.06,0.17,45.43,41.06,76.37,1.85,3.05,4.48,4.51,1.10,239.71,8.18,91.07,111.84,2023-06-14 19:00:00
20,20~21,16.57,86.88,9.49,37.81,0.44,0.10,71.99,7.57,2.36,141.14,23.43,37.94,79.77,1.43,1.15,0.16,47.30,51.13,51.45,1.75,3.12,4.53,4.53,1.02,230.38,9.60,88.46,103.19,2023-06-14 20:00:00
21,21~22,18.81,81.52,8.43,37.63,0.43,0.08,48.97,6.47,2.42,131.55,22.73,34.08,74.74,1.42,1.03,0.17,53.97,46.75,62.05,1.62,3.13,4.43,4.49,1.38,223.54,8.63,87.13,99.66,2023-06-14 21:00:00
22,22~23,18.69,74.98,7.60,37.12,0.42,0.10,14.16,7.00,2.37,126.98,21.30,35.92,69.76,1.83,1.69,0.17,56.73,58.73,133.45,1.57,3.12,4.43,4.48,1.13,217.19,8.87,83.98,95.75,2023-06-14 22:00:00
23,23~24,14.12,74.06,5.89,35.56,0.43,0.10,10.70,7.50,2.36,121.11,19.86,32.49,68.76,1.55,1.67,0.16,66.41,62.90,117.01,1.53,3.13,4.41,4.47,0.97,214.90,7.90,84.32,93.97,2023-06-14 23:00:00
