,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.00,55.01,4.86,28.50,0.37,0.12,9.27,2.67,2.13,---,2.56,---,62.65,1.16,0.07,0.00,50.76,45.46,152.68,1.72,3.04,3.25,---,---,---,3.52,71.37,71.16,2023-03-09 00:00:00
1,1~2,13.18,54.50,5.19,27.82,0.39,0.13,8.99,2.48,2.10,---,2.50,---,61.59,1.26,0.07,0.00,30.29,42.16,83.19,1.75,3.07,3.24,---,---,---,3.20,71.12,70.03,2023-03-09 01:00:00
2,2~3,7.07,53.97,5.22,27.43,0.38,0.13,8.80,2.00,2.11,---,2.57,---,61.79,1.20,0.14,0.00,22.88,22.37,29.00,1.75,3.17,2.97,---,---,---,3.53,71.15,69.00,2023-03-09 02:00:00
3,3~4,6.31,54.40,5.24,27.44,0.38,0.13,10.22,2.04,2.13,---,2.50,---,61.91,1.20,0.19,0.00,18.60,18.66,19.07,1.75,3.07,3.16,---,---,---,3.50,70.65,69.09,2023-03-09 03:00:00
4,4~5,5.37,52.65,4.98,27.63,0.38,0.02,10.81,2.07,2.09,---,2.65,---,61.50,1.17,0.18,0.00,16.89,16.66,20.53,1.78,3.07,2.97,---,---,---,3.55,70.96,68.00,2023-03-09 04:00:00
5,5~6,5.32,52.22,4.97,27.50,0.38,0.00,11.36,2.00,2.06,---,2.72,---,61.02,1.15,0.17,0.00,16.03,15.07,49.99,1.84,3.07,3.10,---,---,---,3.21,70.33,68.48,2023-03-09 05:00:00
6,6~7,4.62,51.60,5.77,28.18,0.22,0.02,9.75,1.53,0.92,---,2.60,---,63.54,1.04,0.12,0.00,14.81,15.09,96.86,1.78,3.73,3.18,---,---,---,3.38,70.07,70.30,2023-03-09 06:00:00
7,7~8,4.69,52.07,7.15,29.19,0.11,0.02,14.63,1.51,0.59,---,2.97,---,63.01,1.05,0.18,0.00,15.32,15.60,80.49,1.82,3.66,3.38,---,---,---,3.42,69.69,69.69,2023-03-09 07:00:00
8,8~9,5.81,55.18,7.38,34.94,0.11,0.01,20.89,1.45,0.61,---,5.56,---,65.59,1.05,0.18,0.00,19.38,17.49,28.08,1.78,3.84,3.56,---,---,---,5.72,70.96,71.41,2023-03-09 08:00:00
9,9~10,9.00,62.93,7.19,37.87,0.11,0.11,27.86,1.95,0.77,---,6.18,---,69.92,1.31,0.30,0.00,31.23,17.84,25.13,1.84,3.89,4.38,---,---,---,8.47,73.76,78.68,2023-03-09 09:00:00
