,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,22.57,65.09,6.86,32.12,0.35,0.12,10.98,3.11,1.73,102.97,4.31,31.76,66.90,1.91,1.03,0.16,73.68,63.61,75.32,2.84,2.92,3.50,4.40,1.18,185.46,7.74,72.31,83.24,2023-11-10 00:00:00
1,1~2,16.12,62.69,6.59,31.44,0.35,0.12,10.12,2.73,1.74,100.01,3.57,29.22,67.22,1.11,1.24,0.17,68.61,55.49,150.53,2.81,2.84,3.46,4.40,0.76,182.35,6.88,70.73,82.51,2023-11-10 01:00:00
2,2~3,9.75,62.38,7.15,30.44,0.36,0.09,10.35,2.24,1.74,100.85,3.34,29.85,67.66,1.17,1.05,0.17,56.23,45.56,65.00,2.69,2.89,3.35,4.39,1.45,181.78,7.06,69.92,83.44,2023-11-10 02:00:00
3,3~4,9.19,61.75,6.81,30.06,0.35,0.11,10.45,2.36,1.69,100.09,3.38,29.62,67.09,1.15,1.08,0.16,54.95,41.45,43.13,2.59,2.88,3.22,4.40,0.73,179.11,7.37,68.91,80.80,2023-11-10 03:00:00
4,4~5,8.25,60.76,6.97,30.31,0.35,0.01,11.63,2.31,1.74,100.12,3.34,29.97,66.81,1.13,1.16,0.17,42.25,36.37,41.20,2.54,2.88,3.62,4.40,1.12,176.70,7.10,68.28,79.89,2023-11-10 04:00:00
5,5~6,7.62,59.77,6.85,29.88,0.36,0.01,12.43,2.45,1.74,98.93,3.31,29.24,66.38,1.09,1.03,0.16,39.39,35.61,39.57,2.59,2.97,4.07,4.39,0.80,177.01,7.57,67.50,80.31,2023-11-10 05:00:00
6,6~7,7.07,61.33,6.65,30.06,0.18,0.05,11.61,1.79,1.02,98.97,3.28,28.69,67.00,0.92,0.95,0.17,36.58,33.92,56.20,2.47,3.95,3.77,1.83,1.95,177.07,6.96,67.33,79.87,2023-11-10 06:00:00
7,7~8,8.56,62.66,7.16,32.94,0.09,0.03,16.43,1.51,0.67,101.19,3.31,29.48,68.40,0.94,1.11,0.07,39.27,37.04,58.64,2.56,4.12,4.54,0.00,3.51,181.29,6.82,70.46,80.13,2023-11-10 07:00:00
8,8~9,10.87,69.50,9.85,41.81,0.09,0.04,51.10,1.56,1.77,113.73,4.35,35.88,73.50,0.98,1.12,0.00,45.11,36.70,44.44,2.66,4.90,6.97,0.00,10.58,191.81,11.96,71.00,84.68,2023-11-10 08:00:00
9,9~10,9.63,84.89,10.51,48.25,0.10,0.03,58.04,4.52,1.80,122.78,6.03,40.62,76.13,1.05,1.60,0.00,51.54,35.52,45.92,3.25,5.44,9.06,0.00,10.40,210.85,14.72,77.49,91.38,2023-11-10 09:00:00
10,10~11,10.62,95.10,10.76,54.44,0.10,0.10,68.10,4.81,1.81,138.16,9.44,43.19,85.53,1.23,3.18,0.00,41.59,32.19,43.33,3.22,5.91,11.47,0.00,14.11,230.97,13.31,79.62,108.75,2023-11-10 10:00:00
11,11~12,13.94,101.29,10.60,57.18,0.09,0.03,72.23,5.11,1.80,144.13,8.88,48.66,86.59,1.00,3.33,0.00,38.74,32.27,52.68,3.06,6.31,11.34,0.00,15.13,244.45,18.03,81.46,114.19,2023-11-10 11:00:00
12,12~13,12.19,102.06,10.52,54.25,0.10,0.04,89.36,6.17,1.81,143.10,11.28,45.47,86.35,0.99,3.22,0.00,44.46,39.18,68.95,3.90,5.60,9.32,0.00,9.94,248.74,17.22,83.35,117.37,2023-11-10 12:00:00
13,13~14,14.25,100.36,13.31,54.07,0.10,0.00,80.01,7.52,1.80,142.71,14.90,46.87,80.94,0.95,4.12,0.00,44.48,41.89,49.39,3.50,4.06,11.94,0.00,1.97,262.64,24.19,93.53,114.56,2023-11-10 13:00:00
14,14~15,11.06,95.80,12.29,54.25,0.10,0.04,74.68,8.32,1.84,141.06,12.00,46.85,82.21,0.99,4.28,0.00,43.17,34.70,38.30,3.41,4.50,11.80,0.00,1.92,268.21,34.56,87.55,115.69,2023-11-10 14:00:00
