,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.94,60.25,6.44,32.34,0.40,0.11,---,4.73,1.46,92.55,7.34,21.47,63.74,1.17,2.50,0.17,54.82,47.37,137.32,2.31,3.37,3.75,4.39,0.85,154.69,2.91,57.66,74.69,2024-04-01 00:00:00
1,1~2,11.81,58.88,6.25,31.51,0.41,0.12,---,4.43,1.47,90.18,6.06,21.19,62.93,0.93,2.13,0.17,47.88,37.25,72.43,2.28,3.50,3.16,4.40,0.98,151.66,3.37,56.07,72.62,2024-04-01 01:00:00
2,2~3,12.63,57.44,6.26,30.62,0.41,0.12,---,3.89,1.48,86.85,4.91,20.85,61.09,1.03,2.26,0.16,36.93,30.57,32.03,2.25,3.44,3.68,4.42,0.77,148.75,2.97,55.37,70.94,2024-04-01 02:00:00
3,3~4,13.87,55.81,6.10,29.87,0.41,0.10,---,3.84,1.49,83.36,3.03,20.05,60.28,0.99,2.38,0.17,29.19,26.37,28.51,2.31,3.44,3.18,4.43,1.11,146.60,2.85,54.85,69.31,2024-04-01 03:00:00
4,4~5,8.19,55.69,6.31,29.42,0.41,0.12,---,3.81,1.48,83.31,2.93,20.42,59.96,0.93,2.45,0.16,27.75,22.93,28.24,2.25,3.50,3.04,4.41,0.97,147.02,3.21,54.72,69.87,2024-04-01 04:00:00
5,5~6,7.31,55.56,5.97,29.12,0.42,0.11,---,3.84,1.46,83.72,2.91,20.59,60.22,0.90,2.29,0.17,24.79,22.47,52.48,2.25,3.56,2.62,4.40,0.84,147.30,3.50,54.92,69.45,2024-04-01 05:00:00
6,6~7,7.13,56.66,6.09,30.80,0.15,0.05,---,2.80,0.82,84.05,2.78,20.08,61.19,1.17,2.06,0.17,22.98,20.89,45.31,2.22,4.63,2.78,2.04,2.45,147.41,3.19,54.54,69.56,2024-04-01 06:00:00
7,7~8,7.25,58.31,6.45,34.34,0.14,0.07,---,2.75,0.59,87.53,3.10,21.79,62.64,1.41,2.13,0.06,22.66,20.41,27.62,2.22,4.50,3.32,0.00,2.07,150.00,3.10,56.01,70.19,2024-04-01 07:00:00
8,8~9,7.18,63.84,6.89,39.83,0.14,0.07,---,2.72,1.53,92.51,4.37,22.78,65.36,1.00,2.04,0.00,24.54,23.90,31.72,2.22,4.87,5.66,0.00,3.02,156.65,4.77,58.81,72.06,2024-04-01 08:00:00
9,9~10,10.38,73.72,9.20,46.13,0.15,0.06,---,2.57,1.55,103.08,5.57,25.88,71.63,0.99,2.99,0.00,23.82,21.27,36.19,2.50,5.75,7.27,0.00,2.16,172.20,11.60,63.22,75.56,2024-04-01 09:00:00
10,10~11,8.50,78.03,11.40,47.58,0.15,0.06,---,2.90,1.80,116.29,7.72,32.65,75.92,1.01,3.43,0.00,23.86,23.01,37.81,2.44,6.00,9.60,0.00,2.94,190.37,13.71,67.21,87.37,2024-04-01 10:00:00
11,11~12,11.00,84.29,11.29,49.79,0.15,0.05,---,3.07,1.55,128.46,7.90,35.71,84.85,1.04,3.39,0.00,29.01,33.74,48.41,2.72,6.25,9.40,0.00,3.08,203.69,10.22,80.75,89.94,2024-04-01 11:00:00
12,12~13,12.81,86.37,12.71,51.01,0.14,0.03,---,3.90,1.55,129.90,9.85,37.52,82.53,1.16,3.61,0.00,36.66,26.82,75.15,2.93,6.64,9.32,0.00,2.90,207.29,8.19,81.32,94.69,2024-04-01 12:00:00
