,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.50,82.02,8.21,36.50,0.44,0.10,13.23,2.46,1.84,89.75,2.72,27.09,59.94,3.00,1.97,0.17,92.16,73.70,91.01,3.28,3.13,4.97,4.79,1.06,223.19,8.56,72.79,110.21,2023-08-30 00:00:00
1,1~2,12.62,80.45,7.43,35.50,0.44,0.12,12.74,2.20,1.84,89.28,2.72,26.94,59.62,1.07,2.01,0.17,80.15,68.11,87.43,3.38,3.19,3.75,4.81,1.26,220.89,8.81,72.62,107.84,2023-08-30 01:00:00
2,2~3,11.57,79.64,7.55,34.81,0.44,0.11,13.35,2.18,1.84,89.55,2.12,27.39,60.04,1.34,1.85,0.16,72.61,65.76,79.75,3.43,3.12,3.56,4.78,1.39,223.74,9.00,74.93,108.16,2023-08-30 02:00:00
3,3~4,7.50,80.38,7.22,34.75,0.44,0.09,13.92,2.21,1.84,87.02,1.81,26.75,58.46,0.99,1.86,0.17,68.11,57.71,77.25,3.44,3.17,4.35,4.78,0.81,221.68,8.47,74.27,106.98,2023-08-30 03:00:00
4,4~5,7.75,77.60,7.82,34.56,0.44,0.01,14.67,2.08,1.84,86.64,1.79,26.90,57.95,0.91,2.03,0.17,60.50,54.63,84.17,3.44,3.16,4.75,4.76,0.93,217.56,8.81,72.44,104.81,2023-08-30 04:00:00
5,5~6,7.50,77.26,7.37,33.88,0.39,0.01,14.41,2.21,1.41,86.66,1.74,26.31,58.61,0.91,1.84,0.16,55.59,51.91,61.23,3.41,3.22,4.00,3.52,1.09,216.70,9.07,71.37,104.66,2023-08-30 05:00:00
6,6~7,7.68,77.45,7.45,34.56,0.17,0.06,13.72,1.87,0.96,88.75,1.60,27.55,59.60,0.96,1.90,0.07,55.90,48.85,58.83,3.43,4.62,4.28,0.00,2.13,217.57,9.18,71.57,104.90,2023-08-30 06:00:00
7,7~8,8.19,82.53,8.80,39.56,0.18,0.21,21.65,1.70,0.69,94.55,2.62,30.63,61.30,1.17,1.93,0.00,54.92,46.33,60.64,3.44,4.68,4.60,0.00,11.44,232.89,10.88,73.91,113.94,2023-08-30 07:00:00
8,8~9,9.19,94.37,11.39,52.13,0.18,0.06,42.56,5.19,0.68,108.88,2.94,39.83,66.11,1.11,2.01,0.00,59.19,44.70,81.98,3.38,5.31,7.08,0.00,3.98,247.19,17.52,74.77,121.18,2023-08-30 08:00:00
9,9~10,9.81,119.36,11.36,61.43,0.18,0.24,55.39,8.51,0.72,117.45,6.98,40.04,70.43,1.21,3.56,0.00,50.83,44.16,65.35,3.43,5.62,11.66,0.00,4.31,303.85,40.07,87.43,136.63,2023-08-30 09:00:00
10,10~11,9.31,132.88,12.59,65.07,0.19,0.04,65.13,8.87,0.67,130.75,7.50,43.84,79.41,1.16,3.80,0.00,46.19,39.74,49.74,3.41,5.77,13.78,0.00,9.47,311.10,44.06,88.08,140.22,2023-08-30 10:00:00
11,11~12,9.00,134.09,13.81,65.00,0.18,0.20,72.28,8.57,0.90,153.87,10.15,51.26,92.46,1.33,3.32,0.00,43.00,38.19,41.23,3.62,5.46,12.44,0.00,18.23,309.64,42.76,90.71,138.09,2023-08-30 11:00:00
12,12~13,11.13,145.65,13.90,65.50,0.20,0.04,68.95,12.27,1.61,155.31,11.60,52.58,91.13,1.10,3.90,0.00,48.63,36.70,40.96,3.50,5.89,11.44,0.00,15.37,315.10,38.12,92.95,145.28,2023-08-30 12:00:00
13,13~14,13.81,151.88,14.44,68.37,0.19,0.05,70.92,10.64,0.69,160.39,13.74,54.99,91.66,1.23,4.61,0.00,40.40,41.97,64.57,3.75,5.15,15.94,0.00,4.06,328.83,39.62,96.62,152.57,2023-08-30 13:00:00
14,14~15,9.13,149.86,15.57,69.19,0.19,0.46,73.06,7.75,0.68,167.81,14.88,56.75,96.18,1.37,4.25,0.00,40.35,39.84,49.16,4.44,5.58,15.77,0.00,4.59,331.66,36.73,96.99,156.06,2023-08-30 14:00:00
15,15~16,9.18,149.50,15.97,66.87,0.19,0.16,69.23,8.37,0.70,163.91,14.84,54.16,94.91,1.01,4.16,0.00,42.48,40.16,49.21,4.44,5.62,15.89,0.00,10.17,328.21,37.74,96.39,154.47,2023-08-30 15:00:00
16,16~17,11.25,147.25,16.89,65.19,0.19,0.29,68.69,7.52,0.75,159.28,12.72,52.06,94.50,1.04,3.81,0.00,43.19,39.29,50.89,4.34,5.08,12.65,0.00,15.86,305.91,29.47,94.56,141.75,2023-08-30 16:00:00
17,17~18,8.38,135.58,15.57,59.06,0.22,0.06,68.88,12.03,1.31,145.18,7.25,48.15,89.78,1.20,3.63,0.06,48.24,43.82,52.77,4.22,4.80,10.94,0.03,1.50,283.43,17.91,91.24,135.78,2023-08-30 17:00:00
18,18~19,11.00,126.67,12.32,50.82,0.46,0.15,61.82,11.12,1.82,140.67,6.47,45.51,88.69,2.39,2.49,0.16,46.94,41.55,66.13,3.91,4.69,8.93,4.76,0.93,261.12,15.12,82.46,127.59,2023-08-30 18:00:00
19,19~20,14.94,114.27,10.31,44.18,0.44,0.10,57.03,10.47,1.87,133.09,8.25,45.30,79.54,3.86,2.04,0.17,52.51,42.98,101.56,2.37,4.44,7.41,4.81,0.97,249.18,14.69,82.34,118.06,2023-08-30 19:00:00
20,20~21,14.00,102.89,10.87,41.82,0.44,0.12,51.21,8.98,1.90,125.98,7.22,41.86,76.90,3.58,1.95,0.17,62.78,48.65,107.08,2.82,3.52,6.59,4.81,0.72,238.66,11.84,80.42,113.16,2023-08-30 20:00:00
21,21~22,19.56,89.36,10.59,40.18,0.44,0.11,40.69,11.21,1.91,120.14,9.34,37.71,73.09,3.15,1.96,0.16,62.44,56.80,70.66,3.06,3.12,5.91,4.79,0.85,232.48,11.47,77.34,111.38,2023-08-30 21:00:00
22,22~23,17.50,81.01,9.86,37.07,0.44,0.09,12.88,10.81,1.87,98.24,6.06,27.90,64.28,2.93,1.66,0.17,75.40,64.90,87.77,2.47,3.10,6.06,4.77,1.81,229.92,11.66,74.98,111.27,2023-08-30 22:00:00
23,23~24,12.25,75.35,8.91,35.62,0.43,0.10,10.17,10.11,1.85,87.43,2.00,27.08,58.35,3.42,1.86,0.17,82.28,69.91,89.79,2.47,3.05,5.47,4.76,0.69,226.20,11.28,74.58,107.88,2023-08-30 23:00:00
