,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,12.12,69.78,7.54,35.88,1.87,0.09,10.56,3.01,1.77,86.11,1.66,22.50,61.95,1.01,1.77,0.17,73.99,70.14,79.95,2.44,3.28,6.28,4.68,1.43,202.09,8.81,65.97,99.61,2023-07-26 00:00:00
1,1~2,10.69,69.22,7.24,35.43,1.87,0.10,10.01,2.77,1.83,82.98,1.75,22.08,59.15,0.96,1.83,0.16,66.79,61.34,99.16,2.46,3.27,6.50,4.67,1.09,202.98,8.97,66.71,99.72,2023-07-26 01:00:00
2,2~3,8.44,70.14,6.91,34.75,1.86,0.10,10.43,2.29,1.80,81.39,1.62,21.71,58.06,1.03,1.60,0.17,57.57,52.17,142.74,2.44,3.24,5.97,4.69,1.11,197.57,8.90,65.24,95.06,2023-07-26 02:00:00
3,3~4,6.31,68.41,6.62,34.82,1.84,0.11,11.65,2.56,1.80,81.26,1.60,22.00,57.66,1.00,1.71,0.17,56.60,48.28,70.38,2.47,3.25,6.25,4.73,1.06,197.73,8.38,64.99,96.85,2023-07-26 03:00:00
4,4~5,6.44,67.29,6.60,35.31,1.85,0.01,11.90,2.32,1.81,81.34,1.63,21.93,57.78,0.86,1.64,0.17,54.78,44.97,57.03,2.50,3.21,6.09,4.69,1.18,195.36,8.56,64.95,94.26,2023-07-26 04:00:00
5,5~6,6.87,68.64,6.68,35.06,1.73,0.01,11.67,2.71,1.40,80.31,1.46,21.72,57.13,0.82,1.49,0.16,49.83,42.74,53.51,2.44,3.31,6.07,3.30,0.96,196.85,8.44,65.61,94.93,2023-07-26 05:00:00
6,6~7,7.44,68.15,6.80,35.81,1.61,0.00,11.13,1.96,0.90,89.62,1.75,22.21,65.66,0.76,1.86,0.17,47.53,40.98,51.93,2.31,3.77,6.03,0.00,13.12,203.68,9.00,66.41,98.97,2023-07-26 06:00:00
7,7~8,8.75,73.18,6.88,41.07,1.65,0.05,17.45,2.11,0.73,102.62,2.63,26.09,73.90,0.85,1.82,0.00,45.97,39.46,78.81,2.31,4.59,6.97,0.00,15.08,212.43,10.00,68.99,103.09,2023-07-26 07:00:00
8,8~9,9.81,80.55,7.32,50.81,1.68,0.05,42.61,1.93,0.71,117.44,3.53,35.03,78.88,0.85,2.03,0.00,43.40,36.36,54.15,2.41,5.39,9.44,0.00,4.01,237.63,25.66,71.56,108.38,2023-07-26 08:00:00
9,9~10,9.69,111.22,9.81,55.62,0.55,0.02,62.14,2.57,0.74,129.87,7.15,36.45,86.27,0.88,2.01,0.00,40.00,33.22,45.09,3.16,5.64,12.78,0.00,3.78,273.71,32.78,81.51,120.09,2023-07-26 09:00:00
10,10~11,9.00,120.15,11.26,57.25,0.15,1.43,63.43,5.57,0.79,133.50,7.47,38.36,87.67,1.25,2.45,0.00,36.90,30.15,36.31,2.65,6.43,14.59,0.00,10.42,286.18,32.28,81.92,134.12,2023-07-26 10:00:00
11,11~12,11.37,129.11,12.35,59.38,0.16,1.81,68.65,8.67,0.70,140.15,6.79,38.09,95.27,3.20,2.57,0.00,34.75,31.45,37.76,2.94,5.32,14.03,0.00,17.14,286.93,31.37,82.07,134.51,2023-07-26 11:00:00
12,12~13,9.38,133.34,11.40,55.31,0.16,1.73,62.05,9.01,0.70,132.08,3.87,37.12,91.09,3.09,1.73,0.00,32.64,27.93,37.97,3.12,4.75,10.91,0.00,14.87,272.68,23.66,80.85,131.91,2023-07-26 12:00:00
13,13~14,10.94,136.16,11.22,55.44,0.16,1.53,61.73,9.55,0.70,131.19,5.53,36.37,89.29,2.54,1.64,0.00,33.53,27.41,61.13,2.88,4.08,12.56,0.00,4.92,292.26,27.16,86.97,142.37,2023-07-26 13:00:00
14,14~15,9.75,135.30,10.93,56.75,0.15,0.85,62.49,10.01,0.67,135.17,5.41,37.07,92.69,2.50,1.57,0.17,30.04,27.33,31.51,2.87,4.46,11.90,0.00,4.80,304.34,27.81,94.32,147.22,2023-07-26 14:00:00
15,15~16,9.25,136.05,10.98,53.69,0.17,0.94,70.08,12.48,0.77,138.87,6.19,37.22,95.46,2.56,1.79,0.03,33.13,29.01,32.79,3.04,4.59,11.78,0.01,13.50,312.71,27.03,99.58,149.77,2023-07-26 15:00:00
16,16~17,12.50,137.92,11.06,52.81,0.16,1.09,54.09,14.01,0.82,136.92,6.50,38.85,91.57,2.53,1.95,0.00,31.41,27.14,34.73,3.40,4.33,10.25,0.00,14.58,296.94,22.34,93.08,144.60,2023-07-26 16:00:00
17,17~18,8.56,124.12,12.21,48.62,0.15,0.06,46.27,13.29,1.41,135.31,6.40,39.04,89.87,1.33,1.61,0.16,39.41,29.66,35.67,3.44,4.03,8.23,0.26,2.28,271.63,14.44,86.30,135.25,2023-07-26 17:00:00
18,18~19,10.25,113.89,9.38,45.38,0.34,0.09,39.66,12.87,1.65,133.68,6.31,37.81,89.56,1.23,1.68,0.16,44.07,30.31,69.56,3.69,3.78,8.09,4.77,0.92,244.52,9.87,77.47,125.28,2023-07-26 18:00:00
19,19~20,12.44,96.45,8.78,40.44,0.41,0.10,33.30,10.98,1.88,120.99,7.19,30.08,83.72,1.10,1.75,0.17,45.98,39.52,57.70,3.12,3.26,7.16,4.73,1.16,232.45,9.14,73.10,120.72,2023-07-26 19:00:00
20,20~21,10.37,92.82,9.42,38.68,0.41,0.10,29.43,6.04,1.94,112.47,7.19,28.43,76.85,1.18,1.80,0.17,44.90,45.80,48.79,2.91,3.28,7.52,4.72,0.85,232.10,9.40,72.11,121.44,2023-07-26 20:00:00
21,21~22,10.69,82.53,10.51,37.00,0.40,0.10,27.61,6.45,1.90,93.56,5.62,23.85,64.09,1.12,1.53,0.17,51.48,44.77,49.21,2.87,3.30,7.28,4.72,1.08,225.46,8.81,69.76,118.06,2023-07-26 21:00:00
22,22~23,11.81,78.27,9.61,35.07,0.41,0.10,12.91,5.00,1.86,87.20,3.57,23.01,60.62,1.10,1.63,0.16,57.95,54.74,59.30,2.88,3.21,6.54,4.69,1.11,222.32,9.25,69.61,115.47,2023-07-26 22:00:00
23,23~24,13.38,69.70,6.90,34.00,0.40,0.10,11.38,4.31,1.81,81.55,1.62,21.64,58.29,1.29,1.73,0.17,63.53,56.47,68.11,2.78,3.27,6.34,4.69,0.89,217.88,8.81,69.18,111.03,2023-07-26 23:00:00
