,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,20.94,62.00,7.19,30.45,0.45,0.12,9.11,5.45,1.62,91.35,4.16,24.40,62.79,1.38,2.82,0.17,55.49,52.01,132.22,2.47,3.82,3.34,4.28,0.81,178.81,2.81,73.98,76.56,2024-04-28 00:00:00
1,1~2,14.18,60.49,7.09,30.03,0.45,0.11,8.41,3.59,1.67,89.32,4.03,22.87,62.42,1.36,2.82,0.17,50.17,38.08,67.13,2.47,3.75,2.93,4.28,1.06,178.70,3.41,76.80,73.69,2024-04-28 01:00:00
2,2~3,9.38,60.66,6.75,30.01,0.44,0.12,8.96,3.10,1.65,87.13,3.82,22.12,61.19,1.49,2.70,0.16,46.18,40.14,41.40,2.50,3.75,3.13,4.29,0.79,176.21,3.19,75.86,72.50,2024-04-28 02:00:00
3,3~4,8.00,60.41,7.01,29.55,0.45,0.13,9.10,4.47,1.65,88.44,4.09,22.27,62.08,1.30,2.55,0.17,39.04,33.39,36.44,2.46,3.75,3.78,4.27,0.99,176.16,3.06,75.63,72.56,2024-04-28 03:00:00
4,4~5,7.87,58.91,6.94,29.74,0.43,0.11,10.00,3.81,1.64,85.55,3.50,21.71,60.34,1.24,2.79,0.17,37.87,31.01,36.65,2.41,3.75,3.57,4.28,0.75,174.28,2.82,74.91,72.25,2024-04-28 04:00:00
5,5~6,7.38,60.02,6.93,29.24,0.33,0.10,10.61,3.83,1.50,85.95,3.37,22.28,60.30,1.43,2.72,0.16,39.22,26.16,39.79,2.38,3.81,3.21,4.21,1.22,175.80,3.03,75.54,72.56,2024-04-28 05:00:00
6,6~7,6.81,60.47,6.72,29.73,0.17,0.07,10.20,2.17,0.69,87.01,3.19,22.03,61.79,1.79,2.87,0.15,34.18,24.76,54.09,2.31,5.82,3.63,3.74,1.27,176.41,2.81,75.38,73.57,2024-04-28 06:00:00
7,7~8,8.63,60.47,7.82,29.83,0.17,0.07,20.34,2.22,0.66,87.55,3.28,22.03,62.24,1.32,2.64,0.17,31.61,22.51,31.69,2.25,5.93,3.59,1.69,0.96,176.89,3.35,75.31,73.12,2024-04-28 07:00:00
8,8~9,12.25,61.10,7.93,30.23,0.16,0.04,65.68,2.26,1.56,90.87,3.53,22.28,65.06,1.38,2.95,0.00,31.93,24.95,35.46,2.28,5.82,4.16,0.00,0.90,181.35,3.52,75.94,77.13,2024-04-28 08:00:00
9,9~10,8.68,64.75,8.31,30.64,0.16,0.03,74.20,2.49,1.54,91.43,4.10,21.97,65.36,1.28,2.65,0.00,33.01,32.16,37.79,2.53,5.81,6.84,0.00,0.67,183.61,2.84,76.53,78.94,2024-04-28 09:00:00
10,10~11,9.63,68.22,8.96,31.84,0.16,0.02,69.41,2.59,1.53,99.68,7.03,24.13,68.52,1.28,3.08,0.00,33.33,27.28,64.38,2.41,5.95,8.47,0.00,1.09,183.90,3.51,76.49,78.31,2024-04-28 10:00:00
11,11~12,12.19,66.27,8.88,33.01,0.16,0.05,64.01,2.99,1.55,105.04,7.78,25.56,71.70,1.53,2.74,0.00,36.50,26.88,100.05,2.40,6.06,7.88,0.00,0.84,181.45,3.28,75.28,78.06,2024-04-28 11:00:00
12,12~13,11.81,67.07,9.21,32.78,0.16,0.04,68.13,4.12,1.58,113.32,8.34,28.43,76.55,1.27,2.93,0.00,36.41,31.52,106.29,2.38,6.02,6.65,0.00,0.87,182.39,3.65,75.96,77.00,2024-04-28 12:00:00
