,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,11.88,53.03,5.47,25.56,0.36,0.10,8.46,2.36,1.91,---,3.69,---,56.02,1.09,0.07,0.00,28.93,25.25,114.94,1.66,3.13,4.82,---,---,---,4.80,62.28,75.61,2023-02-02 00:00:00
1,1~2,11.68,50.65,5.47,25.38,0.36,0.11,8.11,2.17,1.90,---,3.59,---,54.16,1.07,0.06,0.00,19.61,22.93,33.46,1.66,3.14,5.07,---,---,---,5.56,61.46,74.81,2023-02-02 01:00:00
2,2~3,10.00,50.07,5.30,25.31,0.37,0.11,8.03,2.15,1.92,---,3.81,---,54.37,1.03,0.05,0.00,15.87,16.91,20.58,1.68,3.16,4.96,---,---,---,4.85,62.51,73.22,2023-02-02 02:00:00
3,3~4,7.19,49.41,5.38,25.44,0.38,0.09,9.44,2.15,1.88,---,3.63,---,54.20,1.31,0.07,0.00,14.46,16.07,16.89,1.69,3.19,4.97,---,---,---,5.48,62.67,72.36,2023-02-02 03:00:00
4,4~5,6.44,49.78,5.60,25.69,0.37,0.02,10.08,2.22,1.88,---,3.60,---,54.87,1.08,0.08,0.00,13.88,14.02,40.29,1.69,3.12,4.62,---,---,---,4.91,62.28,71.90,2023-02-02 04:00:00
5,5~6,5.87,49.81,5.58,25.81,0.37,0.01,10.94,2.17,1.82,---,3.61,---,54.53,0.99,0.06,0.00,13.47,13.13,38.71,1.65,3.26,4.48,---,---,---,5.81,62.42,72.28,2023-02-02 05:00:00
6,6~7,5.00,49.81,6.21,26.37,0.33,0.02,9.03,1.65,1.12,---,3.82,---,56.72,1.15,0.06,0.00,11.46,12.41,15.14,1.66,4.02,4.34,---,---,---,5.23,62.45,73.71,2023-02-02 06:00:00
7,7~8,5.38,51.22,6.45,27.19,0.10,0.03,12.19,1.67,0.67,---,3.97,---,56.16,1.15,0.06,0.00,12.44,12.31,16.38,1.66,3.83,4.72,---,---,---,5.28,61.65,74.78,2023-02-02 07:00:00
8,8~9,6.37,53.10,8.10,32.38,0.11,0.03,21.62,1.66,1.87,---,6.03,---,57.78,1.01,0.08,0.00,14.51,12.46,33.28,1.68,4.09,5.06,---,---,---,9.45,62.33,77.72,2023-02-02 08:00:00
9,9~10,7.19,58.87,8.37,35.25,0.11,0.02,25.65,2.31,1.91,---,6.88,---,67.34,0.94,0.07,0.00,13.47,14.78,50.09,1.88,4.14,5.63,---,---,---,11.65,66.40,80.89,2023-02-02 09:00:00
10,10~11,5.75,65.62,9.83,35.37,0.10,0.02,28.52,2.32,1.86,---,6.81,---,68.63,1.04,0.09,0.00,12.99,16.04,19.49,2.06,4.89,6.24,---,---,---,11.64,69.38,81.64,2023-02-02 10:00:00
11,11~12,6.25,65.88,9.10,35.75,0.11,0.03,31.77,2.70,1.87,---,5.41,---,67.69,1.60,0.08,0.00,14.88,13.07,15.96,2.03,3.98,6.57,---,---,---,10.73,69.05,81.51,2023-02-02 11:00:00
12,12~13,5.25,67.03,10.19,34.88,0.10,0.04,31.68,3.74,1.87,---,6.24,---,66.59,1.13,0.06,0.00,13.91,17.02,26.60,2.13,3.77,4.93,---,---,---,8.83,70.85,87.68,2023-02-02 12:00:00
13,13~14,4.69,66.65,9.91,34.00,0.11,0.02,32.81,5.29,1.89,---,8.01,---,68.56,1.12,0.08,0.00,13.94,15.13,48.58,2.31,3.74,5.95,---,---,---,9.59,69.49,88.60,2023-02-02 13:00:00
14,14~15,5.44,68.39,8.50,36.37,0.10,0.03,32.68,4.84,1.87,---,8.43,---,74.44,1.48,0.07,0.00,16.75,18.12,22.55,2.13,3.92,7.11,---,---,---,10.38,69.76,88.90,2023-02-02 14:00:00
15,15~16,6.56,68.21,8.64,36.69,0.11,0.02,28.83,4.26,1.88,---,8.53,---,70.60,1.63,0.06,0.00,17.50,16.91,16.65,2.06,4.40,7.13,---,---,---,8.79,68.97,87.02,2023-02-02 15:00:00
16,16~17,6.75,66.87,8.76,36.31,0.11,0.04,27.15,3.74,1.99,---,8.34,---,68.34,1.15,0.07,0.00,17.62,14.62,25.40,1.81,3.54,6.41,---,---,---,8.91,68.37,85.93,2023-02-02 16:00:00
17,17~18,7.94,66.91,8.83,34.25,0.31,0.09,26.01,3.55,2.16,---,7.35,---,68.34,1.39,0.08,0.00,19.17,17.28,50.48,1.91,3.33,5.81,---,---,---,7.41,66.70,85.62,2023-02-02 17:00:00
18,18~19,7.87,63.15,7.24,32.81,0.37,0.11,24.53,3.55,1.84,---,8.09,---,64.91,1.27,0.06,0.00,19.25,17.50,34.53,1.81,3.14,5.38,---,---,---,6.08,64.31,85.07,2023-02-02 18:00:00
19,19~20,7.81,59.70,5.76,30.19,0.37,0.11,22.09,2.91,1.84,---,6.29,---,62.97,1.39,0.08,0.00,20.15,18.79,23.58,1.87,3.05,5.28,---,---,---,6.12,63.24,80.59,2023-02-02 19:00:00
20,20~21,11.25,61.59,5.80,28.94,0.38,0.11,16.45,2.47,1.84,---,6.02,---,60.43,1.28,0.06,0.00,21.90,22.57,30.32,1.72,3.07,5.09,---,---,---,5.13,62.39,76.33,2023-02-02 20:00:00
21,21~22,15.13,58.78,5.47,28.31,0.37,0.10,12.32,2.34,1.88,---,5.50,---,59.69,1.22,0.06,0.00,23.41,21.86,64.91,1.66,3.11,5.19,---,---,---,5.39,61.30,74.18,2023-02-02 21:00:00
22,22~23,9.37,57.06,5.71,26.81,0.37,0.12,9.55,2.56,1.87,---,3.48,---,56.54,1.42,0.07,0.00,36.84,30.29,98.64,1.59,3.21,4.90,---,---,---,5.16,61.89,71.41,2023-02-02 22:00:00
23,23~24,8.57,56.85,5.51,25.63,0.37,0.11,8.69,2.75,1.86,---,2.81,---,56.66,1.33,0.07,0.00,28.10,32.15,116.47,1.66,3.17,4.88,---,---,---,5.35,61.58,68.68,2023-02-02 23:00:00
