,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,26.68,---,4.68,33.25,0.46,0.13,10.10,2.95,2.16,98.02,4.50,29.67,63.85,0.96,0.22,0.17,53.29,51.84,136.81,1.25,3.45,3.24,4.75,1.54,187.15,7.15,76.72,80.59,2023-05-24 00:00:00
1,1~2,23.75,---,5.21,32.01,0.46,0.15,10.16,2.83,2.20,96.68,4.47,28.87,63.34,0.98,0.23,0.16,42.85,42.43,68.92,1.22,3.47,3.14,4.62,0.67,186.10,5.84,78.66,78.54,2023-05-24 01:00:00
2,2~3,12.06,---,5.07,31.68,0.46,0.12,9.83,2.40,2.20,96.13,4.37,28.20,63.56,0.96,0.29,0.17,35.35,31.31,31.63,1.22,3.50,2.94,4.62,1.09,183.12,6.08,76.76,77.83,2023-05-24 02:00:00
3,3~4,9.25,---,4.65,31.62,0.46,0.01,11.22,2.44,2.22,93.01,3.88,26.01,63.12,0.95,0.22,0.17,28.59,27.79,27.37,1.25,3.53,2.59,4.63,0.80,183.25,5.93,76.73,78.29,2023-05-24 03:00:00
4,4~5,8.03,---,4.76,31.81,0.46,0.01,11.81,2.39,2.22,91.57,3.78,25.16,62.63,0.95,0.35,0.16,26.54,24.10,32.39,1.25,3.56,2.87,4.62,0.95,185.44,6.50,78.26,78.06,2023-05-24 04:00:00
5,5~6,7.46,---,4.69,31.37,0.25,0.01,11.70,2.44,1.36,92.18,3.65,25.50,63.03,0.85,0.25,0.17,23.97,22.65,50.89,1.31,3.55,2.81,3.23,0.69,184.13,6.21,76.94,78.97,2023-05-24 05:00:00
6,6~7,7.32,---,6.38,32.72,0.15,0.01,10.65,1.93,0.92,94.57,3.69,25.22,65.66,1.00,0.25,0.09,23.23,21.19,23.58,1.32,3.77,3.03,0.00,2.42,186.93,5.85,77.99,79.97,2023-05-24 06:00:00
7,7~8,7.54,---,6.25,35.46,0.13,0.04,13.76,1.83,0.62,96.58,4.22,26.37,65.99,1.10,0.35,0.00,23.47,21.71,24.45,1.31,4.28,2.94,0.00,2.69,191.12,6.28,78.40,82.50,2023-05-24 07:00:00
8,8~9,8.67,---,9.62,45.38,0.15,0.01,27.45,2.55,0.65,103.45,5.28,30.19,67.98,1.05,0.36,0.00,26.60,25.44,43.91,1.31,4.29,4.28,0.00,2.00,202.59,12.72,79.50,86.53,2023-05-24 08:00:00
9,9~10,8.97,---,8.66,49.48,0.13,0.06,35.29,2.81,0.63,116.31,6.16,34.72,75.43,1.09,0.37,0.00,28.84,23.66,50.95,1.38,4.30,6.31,0.00,2.11,225.41,29.25,82.67,87.21,2023-05-24 09:00:00
10,10~11,9.25,---,8.75,54.56,0.16,0.04,36.48,3.69,0.67,120.99,7.97,33.04,79.98,1.42,0.37,0.00,29.48,26.66,28.72,1.65,5.27,8.35,0.00,5.09,230.50,24.47,85.65,93.38,2023-05-24 10:00:00
11,11~12,12.78,---,9.18,58.55,0.14,0.05,40.59,4.19,0.66,126.50,7.78,33.66,85.06,1.12,0.42,0.00,30.28,25.72,36.54,2.25,4.55,8.37,0.00,6.06,234.24,23.09,86.86,96.41,2023-05-24 11:00:00
12,12~13,12.75,---,11.57,49.80,0.16,0.03,39.50,4.17,0.67,128.05,7.43,37.37,83.25,1.23,0.36,0.00,31.66,31.63,43.25,2.91,4.49,8.41,0.00,3.13,243.02,19.19,90.89,104.44,2023-05-24 12:00:00
13,13~14,11.37,80.83,11.00,44.62,0.17,0.06,45.01,4.29,0.67,135.10,11.82,39.13,84.15,1.19,0.33,0.00,40.73,35.61,44.74,2.44,4.30,8.41,0.00,3.14,250.71,16.47,95.53,108.75,2023-05-24 13:00:00
14,14~15,8.88,85.48,10.89,47.82,0.18,0.07,48.69,4.10,0.72,137.72,12.34,39.79,85.59,1.31,0.36,0.00,33.29,30.72,65.07,1.84,4.58,8.40,0.00,1.97,276.31,32.09,102.64,110.28,2023-05-24 14:00:00
15,15~16,8.93,85.39,11.82,46.75,0.17,0.04,57.89,4.44,0.77,138.86,12.41,40.13,86.32,1.32,0.48,0.00,33.40,30.54,121.09,1.94,4.86,8.56,0.00,6.83,283.31,34.78,107.60,110.22,2023-05-24 15:00:00
