,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,5.37,44.44,5.26,23.56,0.37,0.12,7.10,2.05,2.01,---,2.30,---,50.13,1.00,0.08,0.00,14.34,19.15,36.34,2.19,3.24,2.91,---,---,---,5.57,49.42,49.66,2023-01-24 00:00:00
1,1~2,5.13,44.44,5.44,23.75,0.38,0.13,6.89,2.06,2.00,---,2.32,---,50.15,1.06,0.08,0.00,14.82,17.65,14.82,2.16,3.22,2.52,---,---,---,5.87,49.31,49.72,2023-01-24 01:00:00
2,2~3,5.06,43.84,5.62,23.57,0.38,0.10,6.70,2.15,1.91,---,2.38,---,49.69,0.98,0.08,0.00,16.69,14.79,23.14,2.09,3.30,2.45,---,---,---,5.22,48.72,48.95,2023-01-24 02:00:00
3,3~4,5.25,44.97,5.33,23.62,0.37,0.14,7.69,2.06,1.92,---,2.33,---,49.50,0.97,0.06,0.00,12.81,13.41,45.82,2.06,3.15,2.37,---,---,---,5.60,48.39,49.21,2023-01-24 03:00:00
4,4~5,5.06,44.31,5.33,23.69,0.38,0.13,9.30,2.06,1.96,---,2.32,---,50.84,0.98,0.07,0.00,13.00,13.92,26.33,2.16,3.21,2.44,---,---,---,5.45,48.13,48.31,2023-01-24 04:00:00
5,5~6,4.94,44.63,5.48,23.81,0.38,0.13,8.20,2.10,1.73,---,2.28,---,50.07,0.95,0.07,0.00,13.09,13.32,14.15,2.12,3.15,2.28,---,---,---,5.41,47.33,48.57,2023-01-24 05:00:00
6,6~7,4.31,44.38,6.28,24.38,0.35,0.13,7.19,1.67,1.22,---,2.38,---,52.03,1.10,0.07,0.00,11.07,11.76,35.24,2.16,3.61,2.50,---,---,---,5.86,47.36,48.68,2023-01-24 06:00:00
7,7~8,3.94,44.59,6.81,23.93,0.11,0.08,9.05,1.68,0.63,---,2.34,---,51.91,1.55,0.05,0.00,10.76,11.73,44.69,2.09,3.60,2.34,---,---,---,4.96,46.94,48.65,2023-01-24 07:00:00
8,8~9,4.06,45.56,5.89,24.50,0.11,0.07,8.78,1.64,1.88,---,2.28,---,51.43,1.59,0.07,0.00,11.25,11.20,27.67,2.13,3.63,2.72,---,---,---,5.62,46.75,48.58,2023-01-24 08:00:00
9,9~10,3.88,45.53,5.27,24.50,0.11,0.06,9.37,1.66,1.91,---,2.41,---,52.97,1.58,0.08,0.00,11.12,11.38,13.43,2.15,3.62,2.69,---,---,---,4.94,46.60,48.32,2023-01-24 09:00:00
