,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,12.19,56.38,6.93,28.93,0.38,0.09,9.20,3.39,1.82,---,3.06,---,57.04,1.15,0.07,0.00,31.19,29.32,136.71,1.40,3.13,3.40,---,---,---,5.49,73.74,75.87,2023-01-12 00:00:00
1,1~2,8.06,55.19,7.15,28.75,0.38,0.11,8.73,3.30,1.83,---,3.04,---,56.30,1.52,0.07,0.00,22.97,23.03,56.47,1.35,3.13,3.35,---,---,---,5.59,74.00,74.44,2023-01-12 01:00:00
2,2~3,8.56,53.69,6.95,28.57,0.38,0.12,8.80,2.92,1.86,---,3.00,---,56.29,1.21,0.06,0.00,21.88,20.09,26.87,1.34,3.32,3.29,---,---,---,5.66,73.47,73.84,2023-01-12 02:00:00
3,3~4,5.44,53.49,7.26,28.37,0.37,0.11,9.92,2.83,1.85,---,3.05,---,55.22,1.17,0.07,0.00,17.15,21.20,21.00,1.28,3.20,2.90,---,---,---,5.39,74.01,72.43,2023-01-12 03:00:00
4,4~5,5.50,53.45,7.11,28.75,0.38,0.01,11.06,2.92,1.86,---,3.10,---,55.65,1.09,0.12,0.00,16.07,16.52,24.27,1.38,3.29,3.34,---,---,---,5.64,72.77,70.84,2023-01-12 04:00:00
5,5~6,4.94,53.22,7.25,29.31,0.38,0.02,11.51,2.85,1.82,---,2.91,---,55.28,1.16,0.07,0.00,17.49,15.63,47.92,1.37,3.32,3.28,---,---,---,5.48,73.01,69.27,2023-01-12 05:00:00
6,6~7,4.87,53.11,8.53,29.32,0.35,0.02,9.90,2.65,1.17,---,2.68,---,55.72,1.10,0.07,0.00,16.97,13.50,18.36,1.38,3.62,3.63,---,---,---,5.69,71.95,71.31,2023-01-12 06:00:00
7,7~8,5.13,53.82,9.09,30.31,0.11,0.03,13.04,2.14,0.66,---,3.85,---,55.72,0.99,0.06,0.00,14.16,12.91,20.41,1.37,3.69,3.44,---,---,---,5.91,72.42,72.46,2023-01-12 07:00:00
8,8~9,4.56,56.56,8.96,34.81,0.12,0.02,23.15,2.66,1.85,---,7.25,---,58.07,1.21,0.07,0.00,17.79,16.52,29.78,1.22,3.88,3.78,---,---,---,8.21,73.19,74.47,2023-01-12 08:00:00
9,9~10,4.69,65.25,10.35,36.69,0.11,0.01,29.31,2.98,1.85,---,8.19,---,62.49,0.93,0.07,0.00,15.85,15.69,43.45,1.41,3.91,5.41,---,---,---,13.11,78.52,78.72,2023-01-12 09:00:00
