[INFO] Starting fresh run: mode=immediate_charging
============================================================
Starting series num: 0, Datetime Index: 10536
------------------------------------------------------------
Time 20, Vehicle 162: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 20, Vehicle 163: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 20, Vehicle 164: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 20, Vehicle 165: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 20, Vehicle 166: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 20, Vehicle 167: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 20, Vehicle 168: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 98: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 99: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 100: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 101: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 102: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 103: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 104: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 105: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 106: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 107: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 108: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 109: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 110: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 111: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 112: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 113: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 114: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 115: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 116: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 117: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 118: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 119: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 120: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 121: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 122: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 123: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 124: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 125: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 126: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 127: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 128: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 129: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 130: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 131: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 132: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 133: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 134: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 135: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 136: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 137: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 138: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 139: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 140: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 141: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 142: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 143: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 144: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 145: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 146: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 147: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 148: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 149: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 150: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 151: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 152: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 153: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 154: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 155: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 156: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 157: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 158: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 159: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 160: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 161: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 162: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 163: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 164: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 165: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 166: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 167: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 168: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 21, Vehicle 169: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 21, Vehicle 170: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 21, Vehicle 171: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 21, Vehicle 172: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 21, Vehicle 173: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 114: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 115: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 116: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 117: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 118: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 119: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 120: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 121: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 122: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 123: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 124: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 125: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 126: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 127: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 128: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 129: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 130: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 131: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 132: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 133: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 134: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 135: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 136: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 137: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 138: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 139: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 140: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 141: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 142: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 143: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 144: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 145: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 146: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 147: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 148: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 149: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 150: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 151: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 152: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 153: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 154: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 155: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 156: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 157: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 158: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 159: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 160: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 161: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 162: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 163: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 164: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 165: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 166: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 167: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 168: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 169: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 170: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 171: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 172: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 173: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 22, Vehicle 174: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 175: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 176: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 177: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 178: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 179: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 180: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 181: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 182: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 183: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 184: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 185: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 186: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 187: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 188: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 22, Vehicle 189: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 23, Vehicle 114: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 115: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 116: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 117: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 118: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 119: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 120: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 121: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 122: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 123: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 124: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 125: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 126: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 127: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 128: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 129: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 130: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 131: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 132: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 133: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 134: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 135: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 136: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 137: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 138: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 139: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 140: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 141: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 142: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 143: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 144: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 145: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 146: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 147: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 148: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 149: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 150: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 151: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 152: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 153: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 154: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 155: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 156: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 157: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 158: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 159: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 160: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 161: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 162: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 163: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 164: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 165: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 166: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 167: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 168: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 169: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 170: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 171: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 172: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 173: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 174: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 175: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 176: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 177: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 178: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 179: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 180: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 181: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 182: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 183: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 184: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 185: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 23, Vehicle 186: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 23, Vehicle 187: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 23, Vehicle 188: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 23, Vehicle 189: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 24, Vehicle 115: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 116: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 117: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 118: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 119: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 120: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 121: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 122: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 123: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 124: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 125: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 126: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 127: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 128: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 129: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 130: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 131: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 132: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 133: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 134: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 135: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 136: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 137: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 138: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 139: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 140: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 141: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 142: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 143: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 144: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 145: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 146: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 147: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 148: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 149: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 150: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 151: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 152: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 153: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 154: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 155: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 156: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 157: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 158: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 159: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 160: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 161: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 162: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 163: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 164: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 165: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 166: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 167: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 168: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 169: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 170: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 171: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 172: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 173: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 174: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 175: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 176: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 177: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 178: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 179: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 180: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 181: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 182: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 183: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 184: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 185: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 186: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 187: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 188: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 189: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 24, Vehicle 190: Current SOC 0.200, Target SOC 0.900, Delta SOC 0.700
Time 25, Vehicle 115: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 25, Vehicle 116: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 25, Vehicle 117: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 25, Vehicle 118: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
Time 25, Vehicle 119: Current SOC 0.900, Target SOC 0.900, Delta SOC 0.000
