,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.75,73.44,9.08,34.33,0.41,0.09,9.19,5.75,1.69,91.68,3.56,23.75,64.37,3.50,3.80,0.17,80.61,50.20,68.41,3.50,2.96,4.37,4.00,0.77,230.59,8.03,83.08,111.76,2024-07-02 00:00:00
1,1~2,13.31,71.91,8.82,33.45,0.41,0.10,9.14,4.85,1.64,87.64,3.12,20.62,63.90,1.85,3.85,0.17,73.29,50.28,59.93,3.44,2.95,4.16,3.97,0.98,227.29,8.40,82.36,108.17,2024-07-02 01:00:00
2,2~3,9.31,71.77,8.62,33.44,0.42,0.12,9.73,4.79,1.64,85.64,2.72,20.07,62.85,1.29,2.91,0.16,68.36,39.63,53.75,3.41,2.95,4.19,3.97,0.78,225.11,8.06,82.20,107.44,2024-07-02 02:00:00
3,3~4,8.69,71.38,8.75,33.53,0.41,0.02,10.06,3.70,1.68,86.35,2.57,21.58,62.20,1.25,3.20,0.17,63.00,36.50,47.00,3.31,3.01,4.12,3.97,1.19,223.24,8.10,81.57,106.15,2024-07-02 03:00:00
4,4~5,8.87,69.82,8.73,33.30,0.42,0.00,10.47,3.34,1.64,86.12,2.56,20.81,62.75,1.37,3.42,0.16,60.74,35.59,46.16,3.34,3.01,4.34,3.70,0.89,222.12,7.88,81.86,104.95,2024-07-02 04:00:00
5,5~6,8.07,68.71,8.58,33.17,0.25,0.05,10.47,3.12,1.51,85.55,2.46,20.24,62.85,1.16,3.38,0.17,57.16,34.03,45.78,3.35,3.08,3.79,1.59,1.02,223.16,7.90,82.39,105.38,2024-07-02 05:00:00
6,6~7,8.25,69.47,8.53,36.05,0.15,0.02,13.47,2.52,0.75,86.91,2.51,20.20,64.20,1.11,3.94,0.17,54.96,35.73,65.34,3.47,3.94,4.37,0.00,10.64,228.88,8.59,82.57,108.28,2024-07-02 06:00:00
7,7~8,9.87,70.69,10.05,44.34,0.15,0.02,15.12,2.23,0.64,93.21,2.50,23.00,67.71,1.27,3.83,0.11,52.82,32.86,67.06,3.53,4.51,4.96,0.00,14.61,241.88,11.50,83.00,115.33,2024-07-02 07:00:00
8,8~9,12.81,83.22,12.86,61.27,0.16,0.06,29.31,4.79,0.63,114.04,4.46,34.39,75.19,1.27,3.72,0.00,49.11,31.58,50.41,4.25,5.26,6.82,0.00,4.79,264.79,20.31,88.62,122.06,2024-07-02 08:00:00
9,9~10,13.57,121.90,13.61,69.08,0.16,0.44,32.82,5.51,0.65,126.23,5.35,36.31,84.57,1.11,3.46,0.00,48.02,32.92,43.03,4.65,5.14,8.94,0.00,4.64,292.33,27.13,97.85,131.60,2024-07-02 09:00:00
10,10~11,15.56,146.78,16.48,77.46,0.18,1.04,38.26,4.07,0.61,145.57,5.72,38.57,101.28,1.06,4.35,0.00,45.06,28.56,41.22,5.04,6.45,9.37,0.00,12.91,321.39,27.25,103.77,153.16,2024-07-02 10:00:00
11,11~12,13.19,153.88,18.76,80.05,0.18,1.79,42.70,5.51,0.63,151.86,6.00,40.76,105.10,1.12,4.33,0.00,43.99,29.15,42.78,5.21,6.07,10.16,0.00,19.52,330.55,27.59,105.04,159.73,2024-07-02 11:00:00
12,12~13,13.68,156.28,19.54,78.63,0.17,1.81,44.73,6.01,0.70,156.20,5.84,41.56,108.80,1.16,5.01,0.00,38.59,34.15,46.57,5.16,5.76,9.50,0.00,16.69,328.60,24.44,104.88,163.46,2024-07-02 12:00:00
13,13~14,12.50,150.78,20.36,80.29,0.18,2.16,52.26,6.06,0.63,159.72,7.12,46.28,106.32,1.32,4.21,0.02,35.54,32.34,45.97,4.59,4.88,10.15,0.00,4.83,322.31,23.66,102.75,162.85,2024-07-02 13:00:00
14,14~15,11.75,133.94,19.11,73.77,0.17,1.87,47.45,6.34,0.74,145.05,7.54,41.20,96.31,1.12,3.69,0.16,31.30,27.02,48.78,3.75,5.04,10.76,0.01,8.98,297.58,23.21,96.13,148.02,2024-07-02 14:00:00
15,15~16,10.82,131.03,18.96,66.67,0.22,1.39,39.39,6.65,0.68,144.03,9.38,39.46,95.19,1.18,2.57,0.17,33.10,27.09,69.12,3.79,4.85,9.28,0.01,16.77,291.75,21.48,93.61,147.13,2024-07-02 15:00:00
16,16~17,12.25,124.72,18.31,61.64,0.24,1.39,34.64,7.40,0.73,149.61,14.56,40.53,94.52,1.20,3.10,0.12,34.48,29.33,42.01,4.50,3.96,9.13,0.00,12.73,292.33,19.96,95.23,147.64,2024-07-02 16:00:00
17,17~18,13.25,120.38,16.83,58.94,0.24,0.13,64.60,6.95,1.11,144.46,11.25,37.62,95.59,1.18,2.99,0.06,37.09,28.65,39.99,4.34,4.03,7.43,0.09,4.42,282.18,11.10,95.10,149.40,2024-07-02 17:00:00
18,18~19,12.87,109.68,12.55,53.76,0.39,0.10,66.57,6.27,1.66,140.94,10.69,34.20,96.05,1.34,3.30,0.17,39.44,30.01,42.10,4.16,3.77,6.09,4.03,0.75,268.43,9.28,88.32,145.83,2024-07-02 18:00:00
19,19~20,14.88,95.81,12.80,46.24,0.49,0.11,62.89,5.60,1.66,130.93,8.18,30.31,92.44,3.44,3.15,0.17,41.28,37.72,48.28,3.53,3.60,5.25,4.07,0.97,258.51,8.93,86.42,138.37,2024-07-02 19:00:00
20,20~21,12.62,89.66,12.89,42.30,0.49,0.12,67.15,6.17,1.64,131.15,6.41,30.31,94.43,3.56,3.35,0.16,49.02,43.73,52.88,3.15,3.15,4.41,4.06,0.90,257.94,8.07,86.11,138.86,2024-07-02 20:00:00
21,21~22,13.69,91.22,11.29,41.20,0.48,0.12,53.25,6.60,1.68,119.75,6.06,27.49,86.20,2.93,3.15,0.17,54.72,44.85,104.15,3.19,3.02,4.15,4.03,0.94,253.15,8.75,86.31,133.70,2024-07-02 21:00:00
22,22~23,14.62,83.56,8.76,39.58,0.47,0.12,11.06,6.57,1.63,114.96,6.47,25.78,82.71,2.89,2.98,0.17,56.80,46.32,133.16,2.97,2.96,4.85,4.01,0.87,247.57,8.09,83.02,130.59,2024-07-02 22:00:00
23,23~24,16.69,78.94,8.34,35.78,0.46,0.10,9.06,3.47,1.66,109.25,6.13,25.51,77.61,3.09,3.37,0.16,65.49,54.08,67.97,2.94,2.88,4.75,3.99,1.10,242.49,7.63,79.69,127.22,2024-07-02 23:00:00
