,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.13,85.35,7.97,35.25,0.10,0.08,10.37,5.88,2.05,99.82,2.59,24.71,72.52,1.06,2.25,0.17,66.50,68.81,110.84,2.53,4.20,6.13,4.66,1.05,221.18,10.32,74.93,100.84,2023-07-16 00:00:00
1,1~2,11.06,82.19,7.78,35.00,0.10,0.09,10.70,3.86,2.08,100.78,2.60,24.70,73.48,1.03,2.36,0.17,64.16,65.96,83.72,2.47,3.80,6.62,4.69,0.81,222.78,10.53,75.09,102.00,2023-07-16 01:00:00
2,2~3,10.13,81.99,8.11,35.06,0.09,0.11,10.87,3.57,2.08,100.48,2.50,25.74,72.24,1.05,2.23,0.16,64.47,61.20,77.22,2.44,3.77,6.12,4.69,0.83,220.71,10.38,76.42,99.13,2023-07-16 02:00:00
3,3~4,8.75,81.80,8.31,35.00,0.10,0.11,12.15,3.82,2.04,98.95,2.40,24.74,71.81,1.03,2.33,0.17,62.29,59.53,70.77,2.37,3.67,6.25,4.70,1.04,222.29,10.34,76.45,100.93,2023-07-16 03:00:00
4,4~5,7.75,81.28,8.04,34.75,0.10,0.11,12.21,3.66,2.04,98.64,2.50,24.66,71.48,0.91,2.12,0.16,61.44,54.79,66.74,2.44,3.69,6.10,4.71,0.77,218.49,9.90,75.62,98.63,2023-07-16 04:00:00
5,5~6,7.06,81.70,7.70,34.69,0.10,0.09,11.95,3.71,1.30,98.93,2.34,24.72,71.87,0.87,2.19,0.17,55.13,54.31,70.55,2.44,3.63,5.84,3.25,1.61,221.71,11.16,75.89,99.81,2023-07-16 05:00:00
6,6~7,7.50,82.28,8.18,35.25,0.09,0.07,12.11,3.51,0.93,100.03,2.25,25.21,72.57,0.94,2.24,0.17,54.69,51.24,81.60,2.65,3.68,6.00,0.00,0.81,224.54,10.15,76.50,103.47,2023-07-16 06:00:00
7,7~8,10.94,84.61,7.85,36.56,1.53,0.04,35.81,3.35,0.68,101.49,2.22,25.12,74.15,1.07,2.57,0.08,53.05,50.32,73.32,2.44,4.79,7.53,0.00,1.12,230.60,10.32,77.88,107.12,2023-07-16 07:00:00
8,8~9,8.06,80.27,7.34,36.78,2.01,0.05,104.75,2.77,0.67,97.99,2.27,27.40,68.32,1.16,3.56,0.00,46.41,49.29,61.09,2.71,5.04,9.69,0.00,1.10,221.01,10.07,74.18,105.17,2023-07-16 08:00:00
9,9~10,7.45,90.81,8.65,43.00,1.25,0.05,107.44,2.99,0.78,116.27,2.43,32.52,81.32,1.21,4.61,0.00,55.20,53.00,67.45,3.14,5.68,15.06,0.00,1.02,249.22,12.79,82.51,118.73,2023-07-16 09:00:00
10,10~11,8.31,102.79,12.25,45.61,1.25,0.04,110.28,2.85,0.75,135.69,3.22,36.60,95.87,1.37,4.52,0.00,54.47,53.96,67.24,3.32,5.80,16.34,0.00,1.15,254.36,11.05,84.56,123.78,2023-07-16 10:00:00
11,11~12,12.95,109.98,12.15,48.59,1.33,0.03,104.48,3.07,0.76,141.78,3.46,36.74,101.58,4.39,4.70,0.00,49.42,50.57,78.83,3.52,5.74,16.78,0.00,0.92,260.75,12.99,85.04,125.91,2023-07-16 11:00:00
12,12~13,10.63,107.14,12.90,50.55,1.26,0.04,98.82,3.78,0.72,139.46,3.64,37.11,98.71,4.64,4.56,0.04,48.03,46.29,59.87,3.46,5.65,13.24,0.00,1.11,256.29,12.54,83.64,124.57,2023-07-16 12:00:00
13,13~14,10.26,107.33,12.01,49.45,1.33,0.04,100.14,3.52,0.74,139.98,3.64,36.69,99.65,4.40,3.49,0.09,43.91,39.87,57.26,2.85,5.54,15.14,0.12,1.18,244.96,11.58,80.67,118.18,2023-07-16 13:00:00
14,14~15,10.75,111.10,14.16,50.80,1.33,0.04,97.05,4.83,0.74,140.72,3.72,35.37,101.63,4.73,3.15,0.06,42.64,38.96,55.89,2.75,5.49,15.00,0.00,1.13,244.73,11.27,80.42,118.36,2023-07-16 14:00:00
15,15~16,8.70,122.99,11.78,47.88,1.41,0.04,98.33,11.55,0.77,142.50,3.69,37.77,101.04,3.52,3.42,0.09,44.78,39.90,51.12,2.90,4.68,14.28,0.00,0.90,244.74,12.35,77.58,121.56,2023-07-16 15:00:00
16,16~17,8.51,117.13,11.29,45.60,1.41,0.05,88.38,12.57,0.81,140.24,3.59,36.35,100.30,3.36,2.65,0.00,42.95,40.15,78.84,2.95,4.43,11.06,0.00,1.54,239.43,10.75,76.85,118.05,2023-07-16 16:00:00
17,17~18,8.81,110.14,10.70,45.28,1.33,0.05,62.75,12.40,1.30,136.79,3.86,36.04,96.89,1.46,3.21,0.00,41.23,37.85,52.31,3.00,4.40,9.34,0.18,1.13,244.65,11.96,77.81,120.96,2023-07-16 17:00:00
18,18~19,10.39,99.75,9.36,44.37,1.26,0.07,33.26,13.69,1.73,131.58,4.30,32.91,94.37,1.28,2.87,0.15,42.20,43.88,50.04,2.80,4.30,8.94,4.39,0.85,240.43,10.14,77.79,118.75,2023-07-16 18:00:00
19,19~20,11.26,91.00,7.95,42.02,1.25,0.07,31.75,11.30,2.17,125.69,6.01,28.77,90.91,1.22,2.92,0.15,49.04,43.98,57.20,2.68,3.80,7.96,4.71,1.37,234.67,11.19,77.07,113.53,2023-07-16 19:00:00
20,20~21,12.68,87.06,8.51,40.21,1.17,0.08,30.94,10.10,2.14,120.40,5.56,30.02,84.82,1.20,3.04,0.15,55.96,47.96,65.66,2.75,3.82,7.91,4.68,1.05,236.63,11.14,78.26,114.00,2023-07-16 20:00:00
