,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.50,52.10,5.77,27.35,0.36,0.12,9.42,2.70,1.57,85.37,4.13,19.29,61.95,1.02,1.69,0.16,45.56,40.19,163.00,2.28,3.75,2.65,4.37,0.96,154.36,3.13,63.35,67.93,2024-03-22 00:00:00
1,1~2,12.94,52.81,5.68,27.56,0.37,0.12,9.24,2.95,1.60,84.94,3.22,20.45,61.27,1.02,1.73,0.17,30.64,35.98,151.78,2.28,3.75,2.40,4.38,0.95,152.29,2.88,62.98,66.20,2024-03-22 01:00:00
2,2~3,7.87,52.22,5.64,27.21,0.36,0.12,9.60,2.62,1.60,84.19,3.19,19.68,61.32,1.07,1.77,0.17,24.18,25.03,71.31,2.29,3.69,2.60,4.37,1.38,152.71,2.96,62.99,66.93,2024-03-22 02:00:00
3,3~4,7.13,52.22,5.59,26.93,0.37,0.11,9.83,2.82,1.61,84.85,3.19,19.59,62.07,1.07,1.59,0.16,24.34,18.72,25.03,2.31,3.81,2.56,4.38,0.90,150.84,3.29,62.46,65.37,2024-03-22 03:00:00
4,4~5,6.81,51.31,5.72,26.56,0.37,0.04,10.67,2.86,1.58,84.10,2.97,18.97,62.16,1.12,1.54,0.17,15.70,16.92,23.22,2.40,3.69,2.72,4.39,0.93,151.36,2.87,62.65,65.32,2024-03-22 04:00:00
5,5~6,6.94,51.15,5.69,26.76,0.36,0.02,11.26,2.46,1.53,82.54,2.55,18.41,61.58,1.07,1.58,0.17,14.53,17.16,23.34,2.38,3.81,2.63,4.38,1.08,150.76,3.10,62.71,65.00,2024-03-22 05:00:00
6,6~7,5.75,50.57,5.70,27.34,0.15,0.00,10.05,1.80,0.84,83.62,2.54,17.89,63.19,1.17,1.79,0.17,15.71,16.24,37.72,2.44,5.00,2.75,1.96,1.47,150.93,2.93,61.66,65.38,2024-03-22 06:00:00
7,7~8,6.18,52.94,6.20,29.55,0.09,0.03,13.83,1.79,0.64,83.47,2.81,17.21,63.45,1.04,1.38,0.05,14.43,22.37,51.66,2.37,4.62,3.06,0.00,2.21,153.46,3.88,62.63,65.74,2024-03-22 07:00:00
8,8~9,7.50,56.90,7.27,35.94,0.10,0.03,37.37,2.32,1.54,92.65,4.72,19.20,68.73,0.96,1.68,0.00,18.95,24.43,39.19,2.41,4.82,3.87,0.00,3.24,159.05,6.40,63.63,67.69,2024-03-22 08:00:00
9,9~10,9.19,60.40,8.70,38.93,0.10,0.07,45.31,2.85,1.57,99.46,6.47,22.25,70.74,0.90,1.76,0.00,28.00,25.26,34.37,2.47,5.00,4.41,0.00,3.07,165.84,7.97,66.79,69.37,2024-03-22 09:00:00
