,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.25,61.54,6.83,31.10,0.41,0.12,9.73,3.27,1.65,90.97,4.09,24.24,62.64,1.50,2.51,0.17,51.76,49.67,148.88,2.35,2.14,2.91,4.29,0.82,192.73,9.65,68.08,86.31,2024-05-02 00:00:00
1,1~2,14.88,60.36,6.57,30.65,0.41,0.12,9.16,3.22,1.66,90.70,4.04,24.48,62.18,1.13,2.52,0.17,47.40,39.35,78.97,2.25,2.19,2.95,4.31,1.13,190.10,9.44,68.26,83.56,2024-05-02 01:00:00
2,2~3,9.25,60.07,6.80,30.25,0.42,0.12,10.11,3.07,1.65,89.80,3.56,24.56,61.68,1.12,2.42,0.16,39.38,29.44,38.27,2.28,2.20,2.99,4.30,0.95,189.41,9.12,68.02,83.87,2024-05-02 02:00:00
3,3~4,10.37,59.35,6.42,29.61,0.41,0.12,9.79,2.84,1.69,88.94,3.53,24.64,60.77,1.16,2.50,0.17,31.93,27.88,33.28,2.28,2.14,3.57,4.30,0.75,187.99,9.13,67.33,82.69,2024-05-02 03:00:00
4,4~5,9.38,59.59,7.01,29.89,0.41,0.07,11.78,2.84,1.67,86.11,3.50,22.09,60.52,1.21,2.53,0.16,31.97,26.27,34.16,2.31,2.14,3.34,4.30,1.52,186.00,8.91,67.79,81.82,2024-05-02 04:00:00
5,5~6,8.43,58.90,6.45,29.85,0.29,0.01,11.38,2.87,1.50,86.12,3.65,21.68,60.79,1.12,2.34,0.17,27.62,23.57,60.88,2.38,2.34,3.44,4.32,0.88,184.21,8.37,66.71,81.74,2024-05-02 05:00:00
6,6~7,7.57,59.88,6.57,31.39,0.14,0.06,9.97,2.22,0.69,87.05,3.51,22.26,61.28,1.15,2.49,0.16,27.36,21.39,35.46,2.37,4.53,3.50,4.24,1.62,186.08,8.60,65.46,83.19,2024-05-02 06:00:00
7,7~8,7.93,59.78,6.61,34.47,0.14,0.04,13.91,2.15,0.62,92.93,3.61,23.65,65.67,1.34,2.20,0.17,26.01,21.00,31.41,2.35,4.34,3.15,1.76,2.73,189.21,9.52,66.36,84.12,2024-05-02 07:00:00
8,8~9,9.32,64.53,8.38,41.69,0.14,0.04,26.85,2.97,1.52,99.45,5.76,24.75,68.94,1.36,2.82,0.17,29.89,23.74,32.53,2.43,4.64,4.72,0.00,2.88,190.19,8.42,67.39,85.25,2024-05-02 08:00:00
9,9~10,12.43,70.97,11.95,44.71,0.14,0.03,32.40,3.53,1.55,104.02,6.96,25.60,71.46,1.14,3.13,0.06,30.63,25.73,41.94,2.75,4.72,5.69,0.00,2.29,209.16,14.96,71.47,92.82,2024-05-02 09:00:00
10,10~11,11.07,75.81,12.52,51.60,0.15,0.10,34.26,3.74,1.53,106.57,9.29,26.59,70.69,1.15,3.90,0.00,28.99,25.50,51.72,2.85,5.32,7.31,0.00,3.28,213.04,12.81,71.88,98.50,2024-05-02 10:00:00
11,11~12,9.37,84.09,14.09,50.97,0.14,0.03,36.98,4.59,1.51,113.16,9.93,27.48,75.75,1.16,4.59,0.00,27.19,23.45,78.31,2.94,5.77,7.32,0.00,3.40,223.59,13.75,75.65,103.12,2024-05-02 11:00:00
12,12~13,11.81,88.41,13.57,50.72,0.15,0.10,36.03,6.34,1.56,123.92,10.72,32.71,80.49,1.16,3.91,0.00,31.24,25.75,120.78,2.90,5.51,7.09,0.00,2.95,225.95,12.85,77.73,104.75,2024-05-02 12:00:00
13,13~14,10.38,85.44,13.40,52.70,0.15,0.09,43.26,5.05,1.52,123.72,12.22,33.45,78.05,1.21,2.79,0.00,33.34,27.69,62.91,2.91,5.08,8.68,0.00,3.84,227.98,14.06,76.73,105.19,2024-05-02 13:00:00
14,14~15,9.81,88.56,13.26,57.09,0.15,0.03,43.83,5.17,1.54,122.68,12.50,32.93,77.25,1.24,3.34,0.00,33.16,25.21,37.93,2.81,5.33,8.32,0.00,3.47,233.96,19.65,76.55,105.56,2024-05-02 14:00:00
