,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.06,54.00,6.35,26.00,0.38,0.11,8.60,2.35,2.10,---,3.10,---,58.03,1.09,0.06,0.00,25.75,27.81,124.42,1.53,3.21,3.25,---,---,---,5.67,64.85,80.04,2023-02-09 00:00:00
1,1~2,12.50,52.34,5.91,26.06,0.39,0.12,8.32,2.25,2.08,---,2.94,---,57.51,1.06,0.06,0.00,26.23,20.13,36.67,1.53,3.21,3.44,---,---,---,5.35,65.17,80.21,2023-02-09 01:00:00
2,2~3,6.94,50.35,5.76,25.56,0.39,0.09,8.30,2.24,1.97,---,2.75,---,57.31,1.24,0.07,0.00,18.06,16.07,22.72,1.50,3.29,3.25,---,---,---,5.44,64.91,78.90,2023-02-09 02:00:00
3,3~4,5.56,51.12,5.85,26.07,0.39,0.12,9.67,2.23,1.95,---,2.93,---,57.18,1.45,0.11,0.00,15.66,14.71,22.15,1.50,3.25,3.28,---,---,---,5.55,64.64,78.52,2023-02-09 03:00:00
4,4~5,5.37,49.84,5.81,26.12,0.39,0.03,10.36,2.33,1.98,---,3.00,---,58.34,1.45,0.08,0.00,15.90,14.91,39.04,1.59,3.23,3.07,---,---,---,5.40,64.05,78.29,2023-02-09 04:00:00
5,5~6,5.19,51.38,5.58,25.88,0.39,0.02,11.36,2.42,1.94,---,2.85,---,57.66,1.41,0.06,0.00,13.90,14.19,43.84,1.66,3.29,3.12,---,---,---,5.65,63.58,78.19,2023-02-09 05:00:00
6,6~7,4.69,50.60,6.67,26.75,0.33,0.02,9.43,2.08,1.16,---,2.94,---,60.69,1.08,0.07,0.00,12.89,13.26,16.83,1.63,4.11,3.09,---,---,---,5.23,63.61,80.26,2023-02-09 06:00:00
7,7~8,4.81,51.74,6.86,27.87,0.12,0.05,12.63,1.72,0.66,---,3.12,---,60.37,0.98,0.07,0.00,12.87,13.36,18.54,1.59,4.16,3.53,---,---,---,5.22,63.60,80.64,2023-02-09 07:00:00
8,8~9,5.25,52.28,7.10,32.88,0.12,0.03,18.76,1.66,1.88,---,3.94,---,61.57,0.97,0.06,0.00,15.87,14.03,27.32,1.81,4.12,3.75,---,---,---,9.38,66.86,81.17,2023-02-09 08:00:00
9,9~10,4.94,61.25,7.23,33.81,0.12,0.02,24.12,2.23,1.87,---,4.02,---,66.37,0.98,0.07,0.00,16.78,15.56,52.70,1.78,4.39,4.50,---,---,---,12.96,68.84,85.86,2023-02-09 09:00:00
