,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,20.75,93.63,11.56,35.05,0.43,0.10,11.99,4.51,1.77,---,1.94,---,61.42,4.12,3.36,0.16,74.40,58.34,89.23,3.84,2.94,6.96,4.22,0.84,---,8.32,76.33,111.33,2024-07-21 00:00:00
1,1~2,13.82,90.05,11.50,34.31,0.43,0.09,11.63,3.50,1.66,---,1.60,---,54.33,2.21,3.70,0.17,73.07,54.62,71.24,3.72,3.00,6.07,4.22,0.94,---,8.78,75.78,111.92,2024-07-21 01:00:00
2,2~3,9.81,88.60,11.13,34.17,0.43,0.10,12.60,2.46,1.71,---,1.55,---,54.17,1.21,3.69,0.17,71.06,44.57,63.40,3.72,2.94,5.84,4.21,1.03,---,8.03,75.64,110.05,2024-07-21 02:00:00
3,3~4,9.25,86.90,11.51,33.88,0.43,0.09,12.61,2.51,1.71,---,1.63,---,53.98,1.23,3.79,0.16,65.10,39.77,57.26,3.72,3.01,5.81,4.23,0.85,---,8.32,75.09,107.36,2024-07-21 03:00:00
4,4~5,8.19,82.29,11.18,33.89,0.43,0.08,12.70,2.49,1.71,---,1.56,---,53.86,1.21,3.13,0.17,59.93,37.82,50.72,3.40,2.93,5.72,4.21,0.78,---,7.62,75.25,106.87,2024-07-21 04:00:00
5,5~6,8.12,80.06,10.92,33.87,0.29,0.08,12.69,2.44,1.65,---,1.53,---,54.09,1.38,3.46,0.17,55.91,36.17,51.15,3.16,3.00,5.72,1.56,1.20,---,8.18,74.80,106.54,2024-07-21 05:00:00
6,6~7,7.56,78.28,10.83,33.78,0.17,0.07,15.00,2.18,0.70,---,1.54,---,54.90,0.83,3.29,0.12,51.75,35.99,47.75,3.44,3.44,5.72,0.00,0.78,---,8.48,75.44,106.95,2024-07-21 06:00:00
7,7~8,9.19,78.38,11.38,34.35,0.17,0.07,37.07,2.18,0.70,---,1.40,---,54.95,1.06,3.86,0.00,51.85,35.72,49.78,3.37,3.81,6.03,0.00,0.89,---,8.02,76.18,109.86,2024-07-21 07:00:00
8,8~9,11.75,81.74,14.13,37.78,0.16,0.06,89.49,2.51,0.72,---,1.50,---,57.35,1.39,4.37,0.00,53.86,37.33,73.32,4.06,4.45,7.19,0.00,1.30,---,8.32,77.80,113.29,2024-07-21 08:00:00
9,9~10,8.56,87.82,15.87,43.62,0.17,0.05,194.43,2.45,0.70,---,2.60,---,61.06,1.17,3.73,0.00,54.28,37.09,69.93,4.25,4.44,11.59,0.00,0.72,---,8.63,78.87,115.30,2024-07-21 09:00:00
