,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.07,54.88,6.17,27.37,0.36,0.13,9.09,2.34,1.51,82.83,3.12,20.04,59.67,1.01,1.79,0.16,46.84,40.66,138.81,2.38,3.29,2.57,4.41,1.26,154.05,2.84,58.35,71.57,2024-02-23 00:00:00
1,1~2,11.06,53.68,6.14,26.59,0.35,0.14,9.46,2.36,1.50,81.01,3.16,19.49,58.36,1.05,1.87,0.16,27.18,32.75,118.17,2.37,3.22,2.15,4.41,1.03,152.62,3.01,57.62,70.62,2024-02-23 01:00:00
2,2~3,8.12,51.47,6.17,26.68,0.36,0.14,9.45,2.30,1.51,81.09,3.00,19.91,58.18,1.11,1.57,0.16,20.61,22.20,79.09,2.35,3.27,2.25,4.41,1.31,151.82,2.89,58.43,69.56,2024-02-23 02:00:00
3,3~4,7.07,52.66,6.46,26.39,0.35,0.14,9.61,2.29,1.51,79.78,2.96,19.13,57.69,1.02,1.83,0.17,17.60,20.34,26.80,2.34,3.28,2.47,4.41,0.98,151.11,3.00,57.87,69.44,2024-02-23 03:00:00
4,4~5,6.25,52.37,6.19,26.22,0.36,0.07,10.77,2.33,1.50,81.39,3.03,19.07,59.29,1.08,1.53,0.16,16.46,17.80,23.87,2.41,3.28,2.44,4.40,1.16,150.26,2.85,57.47,69.19,2024-02-23 04:00:00
5,5~6,6.25,52.00,6.91,26.31,0.35,0.03,11.12,2.44,1.51,80.76,3.00,19.46,58.30,1.24,1.70,0.17,16.16,16.71,25.32,2.46,3.46,2.09,4.41,0.92,151.44,3.22,57.91,69.06,2024-02-23 05:00:00
6,6~7,5.93,52.44,6.01,26.75,0.26,0.03,10.17,1.61,1.24,81.75,2.88,19.31,59.56,0.97,1.55,0.16,15.15,14.97,36.53,2.41,4.91,2.10,2.40,1.62,151.36,2.90,57.73,69.12,2024-02-23 06:00:00
7,7~8,5.69,52.28,6.76,29.12,0.09,0.03,14.46,1.57,0.79,83.13,3.07,19.78,60.28,1.03,1.68,0.16,14.55,14.95,71.05,2.38,4.96,2.43,0.04,2.14,154.89,3.82,57.08,72.13,2024-02-23 07:00:00
8,8~9,7.81,54.66,7.17,35.26,0.09,0.07,34.40,2.16,0.60,88.90,4.25,21.53,63.12,0.97,1.52,0.17,25.76,18.06,41.41,2.43,5.02,3.41,0.00,2.20,158.77,6.35,57.85,72.37,2024-02-23 08:00:00
9,9~10,9.07,61.66,8.08,37.61,0.09,0.10,40.14,3.58,0.57,95.96,5.11,22.97,67.88,1.19,1.71,0.02,24.85,17.60,29.41,2.47,5.21,4.22,0.00,2.54,167.74,6.40,63.41,74.88,2024-02-23 09:00:00
10,10~11,10.50,69.59,9.28,40.95,0.09,0.09,41.84,3.44,0.60,102.23,8.07,25.92,68.24,0.97,1.91,0.00,21.05,19.50,31.80,2.69,5.27,5.75,0.00,2.04,172.85,7.19,64.98,76.56,2024-02-23 10:00:00
11,11~12,11.50,69.84,12.18,40.66,0.09,0.11,42.53,3.91,0.59,101.55,7.06,26.03,68.46,0.92,1.55,0.00,24.98,18.76,55.81,2.53,4.83,5.12,0.00,2.29,174.59,7.68,65.11,77.50,2024-02-23 11:00:00
12,12~13,13.18,68.00,10.91,39.69,0.09,0.10,38.90,4.48,0.56,105.52,8.60,26.44,70.48,0.92,1.66,0.00,27.60,22.38,52.71,2.63,4.71,4.29,0.00,1.77,179.23,7.47,67.61,80.12,2024-02-23 12:00:00
13,13~14,16.69,70.81,10.63,39.84,0.09,0.10,44.69,5.37,0.60,108.60,8.28,27.29,73.03,0.92,1.76,0.00,27.21,19.85,29.84,2.62,4.59,5.15,0.00,2.72,179.95,9.57,66.59,79.51,2024-02-23 13:00:00
14,14~15,10.06,69.84,10.28,41.78,0.09,0.10,55.03,5.16,0.57,111.99,8.15,28.12,75.72,1.46,2.07,0.00,26.16,18.72,31.09,2.47,5.08,5.50,0.00,2.93,184.72,11.06,67.10,82.12,2024-02-23 14:00:00
15,15~16,8.63,70.13,11.68,41.10,0.09,0.10,49.34,5.13,0.61,115.70,8.00,30.25,77.45,0.91,2.42,0.00,26.76,23.98,35.26,2.47,5.27,4.84,0.00,5.04,182.66,7.60,68.52,83.12,2024-02-23 15:00:00
16,16~17,12.37,75.50,10.30,40.84,0.10,0.06,37.72,5.03,0.70,116.19,8.29,30.93,76.97,1.15,2.59,0.05,35.20,24.87,53.15,2.69,4.91,4.10,0.14,2.76,185.79,8.40,69.86,84.45,2024-02-23 16:00:00
17,17~18,15.94,72.62,9.63,38.94,0.24,0.11,33.95,5.26,1.51,114.87,6.72,31.68,76.47,1.09,2.12,0.17,32.38,32.63,68.31,2.68,4.52,3.75,4.32,2.97,175.27,5.56,68.87,79.55,2024-02-23 17:00:00
18,18~19,16.25,68.47,8.26,33.46,0.36,0.14,36.84,4.60,1.51,108.57,7.15,29.41,72.01,1.11,1.49,0.16,29.58,33.49,70.47,2.53,3.85,3.56,4.46,1.07,167.46,4.16,64.03,77.95,2024-02-23 18:00:00
19,19~20,15.81,64.28,7.25,30.83,0.36,0.13,34.94,4.59,1.54,99.72,6.72,27.09,65.91,1.82,1.45,0.17,30.43,28.25,40.32,2.41,3.58,3.29,4.45,0.88,156.46,3.31,59.66,72.31,2024-02-23 19:00:00
20,20~21,15.07,57.60,6.48,29.44,0.35,0.14,31.06,4.88,1.50,98.27,6.69,26.90,64.68,1.69,1.65,0.17,37.86,36.16,57.41,2.41,3.28,3.40,4.43,0.90,151.79,2.59,57.61,71.18,2024-02-23 20:00:00
21,21~22,18.93,53.66,6.64,28.23,0.36,0.13,28.51,5.15,1.50,93.00,6.06,25.78,61.16,1.79,1.63,0.17,39.86,37.05,133.38,2.34,3.22,3.38,4.41,0.91,150.29,3.13,57.02,69.50,2024-02-23 21:00:00
22,22~23,17.63,53.28,6.32,27.13,0.35,0.13,11.43,4.88,1.50,85.80,3.94,22.69,59.17,1.75,1.44,0.16,36.43,45.98,133.58,2.47,3.27,3.09,4.41,0.92,149.20,2.97,56.99,68.69,2024-02-23 22:00:00
23,23~24,17.81,52.03,5.90,26.65,0.36,0.13,9.52,4.73,1.46,81.60,3.53,20.63,57.44,1.06,1.64,0.17,51.88,46.48,193.60,2.37,3.21,3.28,4.40,1.04,148.87,2.59,57.38,68.50,2024-02-23 23:00:00
