,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.50,53.56,4.83,26.50,0.32,0.12,9.03,2.94,1.72,85.68,2.85,24.11,58.72,1.01,0.70,0.17,46.32,44.36,137.36,2.53,2.56,2.69,4.25,1.45,148.34,5.40,56.69,66.18,2023-12-04 00:00:00
1,1~2,11.25,53.72,4.90,26.18,0.33,0.12,8.72,2.97,1.73,84.99,2.50,23.97,58.52,1.11,0.66,0.17,33.42,37.33,50.75,2.50,2.70,3.32,4.26,0.69,147.64,5.76,56.39,65.45,2023-12-04 01:00:00
2,2~3,12.87,54.16,4.75,25.82,0.33,0.13,9.07,3.71,1.73,84.97,2.53,23.75,58.69,1.04,0.66,0.17,26.66,23.53,63.76,2.47,2.64,2.62,4.25,0.93,147.45,5.65,56.92,65.06,2023-12-04 02:00:00
3,3~4,10.82,53.24,4.64,25.56,0.33,0.13,9.65,2.85,1.73,84.06,2.47,22.93,58.66,1.05,0.65,0.16,27.81,21.26,113.94,2.53,2.68,2.78,4.27,0.75,146.74,5.16,56.87,64.56,2023-12-04 03:00:00
4,4~5,7.43,53.19,4.95,25.87,0.33,0.12,10.77,2.51,1.72,85.26,2.53,23.20,59.53,1.03,0.67,0.16,18.09,17.03,33.69,2.56,2.73,3.13,4.29,1.04,146.83,5.60,56.58,64.75,2023-12-04 04:00:00
5,5~6,6.32,51.63,4.88,25.69,0.33,0.07,11.28,2.47,1.70,83.89,2.47,22.88,58.54,1.01,0.64,0.17,16.84,16.66,20.46,2.53,2.80,4.02,4.28,1.03,146.51,5.84,56.21,64.13,2023-12-04 05:00:00
6,6~7,6.56,51.47,5.20,25.94,0.22,0.02,9.99,1.76,1.37,85.69,2.38,22.19,61.12,0.95,0.66,0.16,15.41,15.84,20.21,2.34,4.15,3.04,2.29,1.19,148.02,5.59,56.18,65.06,2023-12-04 06:00:00
7,7~8,6.69,50.90,5.45,26.44,0.06,0.04,13.30,1.82,0.67,85.78,2.46,22.88,60.44,1.29,0.65,0.17,15.14,14.11,51.90,2.32,3.77,2.62,0.00,7.81,149.35,6.40,56.03,64.74,2023-12-04 07:00:00
8,8~9,10.12,54.41,6.03,31.75,0.07,0.03,21.42,2.40,0.69,88.65,3.10,24.70,60.85,1.04,0.67,0.16,24.82,18.47,35.03,2.28,3.63,3.48,0.00,2.34,152.11,8.10,56.63,65.32,2023-12-04 08:00:00
9,9~10,13.94,61.40,6.92,35.37,0.07,0.05,29.02,2.60,0.67,97.03,3.78,25.92,67.33,1.01,1.32,0.17,24.23,19.38,33.04,2.56,3.73,5.43,0.00,1.97,165.52,14.62,59.82,66.00,2023-12-04 09:00:00
10,10~11,13.44,64.69,6.75,37.31,0.08,0.04,31.69,3.53,0.66,104.66,6.94,28.18,69.54,0.99,1.39,0.17,24.39,24.36,34.30,2.38,4.08,6.35,0.00,2.96,181.34,15.82,63.14,71.94,2023-12-04 10:00:00
