,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.69,95.91,5.59,37.32,0.14,0.07,11.28,5.00,2.24,103.18,4.80,31.50,66.88,1.13,2.10,0.17,78.50,59.12,120.57,1.19,3.33,3.84,4.52,1.13,224.56,9.06,80.06,103.94,2023-06-22 00:00:00
1,1~2,15.87,90.31,5.23,36.25,0.14,0.08,10.75,4.42,2.27,92.42,3.29,29.29,59.84,1.07,2.00,0.16,67.25,54.44,137.20,1.22,3.44,3.81,4.54,0.90,226.20,9.76,79.72,104.50,2023-06-22 01:00:00
2,2~3,12.00,86.25,5.39,34.56,0.15,0.07,10.51,4.32,2.26,92.84,4.46,28.63,59.75,1.08,2.04,0.17,61.51,59.18,72.27,1.21,3.43,3.81,4.55,0.84,219.63,9.12,79.50,99.94,2023-06-22 02:00:00
3,3~4,8.00,85.54,4.75,34.00,0.14,0.07,11.73,4.00,2.29,92.19,4.73,28.59,58.87,1.05,1.91,0.16,55.13,47.07,65.73,1.19,3.41,3.69,4.54,1.31,222.63,9.50,79.49,102.10,2023-06-22 03:00:00
4,4~5,7.75,83.52,4.83,34.12,0.13,0.06,12.35,3.62,2.29,91.61,3.46,28.05,60.10,1.07,1.95,0.17,49.00,42.68,60.06,1.06,3.41,3.63,4.54,0.90,219.28,8.97,80.17,98.69,2023-06-22 04:00:00
5,5~6,7.44,79.25,4.71,35.44,0.14,0.05,12.28,3.47,1.46,90.23,2.85,29.14,58.24,1.02,1.84,0.17,45.56,40.70,56.04,1.07,3.39,3.69,2.88,0.89,219.93,9.28,79.53,99.77,2023-06-22 05:00:00
6,6~7,6.31,79.12,4.94,35.50,0.14,0.05,11.73,3.24,1.02,92.47,2.75,28.31,61.41,1.30,2.10,0.14,45.63,42.62,58.98,1.06,3.41,3.74,0.00,1.06,227.47,9.38,80.91,105.69,2023-06-22 06:00:00
7,7~8,6.69,80.32,4.95,36.06,0.14,0.04,14.90,3.31,0.87,93.46,2.88,29.35,61.23,1.53,1.95,0.00,48.25,37.75,63.85,1.09,4.36,4.06,0.01,1.22,234.86,9.24,82.44,110.23,2023-06-22 07:00:00
8,8~9,7.75,84.00,5.38,38.00,0.13,0.03,20.91,3.49,0.89,104.70,2.96,33.75,67.99,1.04,2.61,0.00,46.50,40.50,89.59,1.13,5.19,4.10,0.00,1.71,244.44,9.50,87.46,114.02,2023-06-22 08:00:00
9,9~10,7.69,89.07,9.34,39.38,0.15,0.03,27.62,1.85,0.88,104.24,2.90,33.90,67.44,1.28,3.13,0.00,49.51,40.50,55.50,1.00,5.27,4.28,0.00,0.84,260.85,15.23,95.38,115.72,2023-06-22 09:00:00
10,10~11,8.93,104.52,9.58,42.37,0.60,0.03,26.25,1.78,0.85,122.76,3.82,39.01,79.93,1.24,2.72,0.00,44.94,39.75,54.97,0.90,5.19,4.25,0.00,0.94,269.63,15.53,96.58,122.72,2023-06-22 10:00:00
11,11~12,8.63,104.53,8.21,41.88,1.88,0.03,25.85,1.89,0.85,134.72,4.37,44.94,85.41,3.54,2.52,0.00,41.38,35.93,52.59,0.91,5.11,3.97,0.00,1.11,264.11,15.19,93.82,121.75,2023-06-22 11:00:00
12,12~13,10.94,108.66,9.16,42.19,1.46,0.04,24.69,3.27,0.83,137.61,4.54,45.56,87.51,3.41,2.50,0.00,43.00,34.13,46.72,1.06,5.02,3.91,0.00,0.95,268.49,15.37,94.20,125.28,2023-06-22 12:00:00
13,13~14,10.25,109.96,10.15,43.31,0.48,0.01,25.22,4.16,0.84,135.66,4.37,42.45,88.84,3.25,2.33,0.00,41.63,32.75,41.30,1.07,5.05,3.90,0.00,0.99,265.62,15.25,93.39,123.50,2023-06-22 13:00:00
14,14~15,9.25,109.33,10.38,44.56,0.90,0.02,26.17,4.20,0.89,137.68,4.62,42.56,90.50,3.46,2.20,0.00,38.93,36.06,69.60,1.06,5.05,3.76,0.00,1.10,264.34,16.44,95.05,119.88,2023-06-22 14:00:00
15,15~16,9.75,110.35,9.80,44.00,1.84,0.03,24.70,5.48,0.84,141.65,4.50,44.82,92.33,3.81,2.30,0.00,40.83,33.89,47.32,1.03,5.10,3.65,0.00,0.82,263.99,15.19,93.20,121.66,2023-06-22 15:00:00
16,16~17,8.00,102.08,9.49,43.00,0.35,0.03,22.99,7.41,0.95,147.05,4.47,47.48,95.10,3.73,2.37,0.00,37.06,34.30,43.34,1.12,5.02,3.53,0.00,0.85,258.35,14.18,93.15,117.37,2023-06-22 16:00:00
17,17~18,8.50,102.27,9.64,40.13,0.15,0.03,22.64,6.93,1.50,141.09,4.38,47.48,89.23,1.39,2.17,0.01,32.31,31.00,42.37,1.07,4.99,3.40,0.17,0.94,252.22,10.56,95.14,114.16,2023-06-22 17:00:00
