,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.50,50.90,4.72,26.63,0.35,0.11,9.29,2.38,2.87,---,3.87,---,62.09,1.57,0.08,0.00,42.16,44.56,79.89,1.28,2.70,3.28,---,---,---,3.41,70.98,68.28,2023-04-01 00:00:00
1,1~2,10.31,48.54,4.55,26.69,0.54,0.11,8.87,2.85,2.91,---,3.81,---,61.60,1.28,0.06,0.00,34.26,30.13,124.93,1.28,2.67,3.50,---,---,---,3.23,70.59,69.12,2023-04-01 01:00:00
2,2~3,7.25,49.58,4.69,26.50,0.36,0.12,8.95,2.97,2.91,---,3.85,---,61.03,1.25,0.12,0.00,23.14,23.18,39.13,1.28,2.76,3.66,---,---,---,3.28,71.05,69.45,2023-04-01 02:00:00
3,3~4,6.25,48.88,5.42,26.50,0.35,0.13,10.02,2.81,2.90,---,3.72,---,60.15,1.31,0.13,0.00,19.16,21.00,26.13,1.31,2.68,3.49,---,---,---,3.13,71.16,69.56,2023-04-01 03:00:00
4,4~5,5.94,47.94,4.66,26.68,0.36,0.12,10.62,2.63,2.90,---,3.75,---,59.78,1.26,0.07,0.00,17.69,19.16,18.86,1.44,2.70,3.38,---,---,---,3.35,70.74,69.93,2023-04-01 04:00:00
5,5~6,5.68,48.69,4.70,26.69,0.35,0.12,11.28,2.39,2.69,---,3.63,---,60.17,1.23,0.06,0.00,16.63,16.94,38.98,1.37,2.72,3.53,---,---,---,3.29,70.35,69.26,2023-04-01 05:00:00
6,6~7,4.57,48.65,4.66,27.13,0.10,0.07,9.64,2.08,1.65,---,3.55,---,62.74,1.30,0.13,0.00,16.72,15.68,42.64,1.35,3.49,3.25,---,---,---,3.48,70.62,71.34,2023-04-01 06:00:00
7,7~8,5.50,48.88,4.70,27.12,0.09,0.06,11.91,2.09,1.43,---,3.69,---,62.79,1.40,0.14,0.00,15.27,14.79,17.05,1.22,3.51,3.59,---,---,---,3.05,71.31,70.99,2023-04-01 07:00:00
8,8~9,7.37,49.21,4.47,27.56,0.09,0.04,13.66,2.04,2.31,---,3.91,---,64.80,1.19,0.13,0.00,17.72,16.41,18.36,1.28,3.52,3.85,---,---,---,3.28,70.59,71.38,2023-04-01 08:00:00
9,9~10,8.25,49.76,4.74,28.50,0.10,0.04,14.34,1.54,2.34,---,5.37,---,66.56,1.21,0.14,0.00,16.29,19.55,31.08,1.19,3.50,3.81,---,---,---,4.56,70.97,70.82,2023-04-01 09:00:00
10,10~11,11.31,56.16,4.70,28.63,0.09,0.03,14.78,1.50,2.33,---,4.94,---,72.26,1.20,0.12,0.00,18.09,17.32,47.45,1.21,3.61,3.91,---,---,---,5.21,72.42,70.91,2023-04-01 10:00:00
11,11~12,10.25,58.84,4.50,28.87,0.09,0.05,13.60,1.62,2.34,---,6.60,---,70.25,1.53,0.12,0.00,24.47,17.62,31.83,1.25,3.58,3.43,---,---,---,5.43,72.24,72.59,2023-04-01 11:00:00
