,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.31,72.70,8.43,34.84,0.41,0.12,11.21,3.97,1.68,117.68,20.28,21.81,75.59,2.89,3.87,0.17,83.55,62.39,92.81,2.94,2.76,4.53,4.28,0.81,234.23,10.37,86.67,112.80,2024-06-12 00:00:00
1,1~2,15.38,71.90,8.46,34.19,0.42,0.10,10.62,3.01,1.63,111.81,19.40,20.90,71.51,1.63,3.52,0.17,82.46,53.54,73.25,2.72,2.69,3.91,4.29,0.83,234.99,10.75,86.44,112.89,2024-06-12 01:00:00
2,2~3,10.50,71.91,8.65,33.79,0.41,0.11,11.47,2.84,1.62,109.81,17.92,20.83,71.06,1.27,4.33,0.16,75.89,48.49,65.84,2.78,2.75,3.78,4.29,1.11,234.30,10.85,86.39,112.54,2024-06-12 02:00:00
3,3~4,8.93,71.93,8.28,33.72,0.42,0.08,11.15,2.79,1.62,110.47,18.49,20.74,71.24,1.25,3.67,0.17,69.22,41.84,101.06,2.78,2.75,4.40,4.30,0.98,232.41,10.31,85.94,111.82,2024-06-12 03:00:00
4,4~5,8.38,70.38,8.20,33.62,0.42,0.03,12.03,2.28,1.67,108.03,17.69,20.35,69.99,1.23,4.28,0.17,63.55,41.95,113.09,2.72,2.76,4.53,4.30,0.82,230.84,11.09,85.66,110.19,2024-06-12 04:00:00
5,5~6,7.37,65.72,8.42,33.51,0.22,0.01,11.45,2.18,1.52,109.63,18.12,20.34,71.17,1.17,3.66,0.16,60.06,38.01,59.23,2.78,2.82,4.10,2.09,1.05,229.43,10.38,86.42,108.51,2024-06-12 05:00:00
6,6~7,7.44,65.28,9.02,36.48,0.15,0.05,13.86,1.76,0.68,110.83,17.23,20.41,73.19,1.34,3.64,0.17,56.26,33.98,48.91,2.81,3.75,3.94,0.00,2.60,231.08,10.22,86.48,109.34,2024-06-12 06:00:00
7,7~8,8.06,66.97,9.66,44.14,0.15,0.04,18.00,1.56,0.70,117.26,17.99,22.74,76.53,1.04,4.25,0.08,56.31,32.69,49.08,2.66,3.95,4.47,0.00,3.92,235.88,11.00,86.64,111.01,2024-06-12 07:00:00
8,8~9,10.50,79.69,10.31,58.98,0.15,0.22,37.58,1.36,1.63,139.88,18.28,34.07,87.53,1.04,3.60,0.00,55.40,35.53,51.48,2.90,4.19,7.34,0.00,6.51,247.46,15.03,87.71,116.91,2024-06-12 08:00:00
9,9~10,11.88,108.71,12.60,72.16,0.16,0.42,54.70,1.61,1.59,150.53,20.51,34.65,95.37,1.26,4.49,0.00,59.08,36.42,54.03,3.63,4.18,10.60,0.00,4.24,291.41,27.87,101.39,129.81,2024-06-12 09:00:00
