,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.50,71.69,8.91,37.35,0.48,0.12,11.59,2.23,1.68,72.03,1.72,15.68,54.63,1.16,2.02,0.00,59.75,36.06,54.96,3.41,2.83,4.37,4.74,1.05,208.42,7.98,80.91,94.30,2024-08-21 00:00:00
1,1~2,11.88,71.25,8.07,36.59,0.47,0.12,12.32,2.30,1.69,66.92,1.53,15.61,49.78,1.53,1.90,0.00,54.55,32.83,49.88,3.44,2.71,3.69,4.69,0.90,207.21,7.90,80.75,92.92,2024-08-21 01:00:00
2,2~3,9.56,67.68,8.37,36.53,0.47,0.12,11.46,2.42,1.70,63.63,1.56,15.00,47.07,3.24,1.72,0.00,48.26,33.55,49.53,3.28,2.63,3.84,4.65,0.85,205.41,7.53,80.52,92.17,2024-08-21 02:00:00
3,3~4,8.00,67.44,8.09,35.77,0.47,0.07,11.59,2.34,1.73,62.49,1.51,15.21,45.77,3.09,1.96,0.00,45.72,34.47,48.56,3.31,2.71,4.32,4.65,1.06,203.67,8.06,80.49,90.01,2024-08-21 03:00:00
4,4~5,7.69,65.00,8.35,36.89,0.47,0.00,12.01,2.24,1.65,62.22,1.68,14.73,45.81,2.81,1.89,0.00,42.63,28.05,73.10,3.28,2.64,4.28,4.63,0.81,200.87,6.88,79.80,88.67,2024-08-21 04:00:00
5,5~6,7.31,64.88,8.18,36.26,0.39,0.05,12.27,2.36,1.59,62.35,1.44,14.83,46.08,2.83,1.60,0.00,39.98,26.29,46.62,3.31,2.76,4.44,1.88,1.03,199.32,7.63,79.60,87.04,2024-08-21 05:00:00
6,6~7,9.94,65.12,8.29,38.14,0.20,0.06,14.29,1.90,0.77,63.24,1.37,14.82,47.05,2.78,1.74,0.00,40.93,26.06,39.43,3.25,3.83,4.56,0.00,11.74,204.73,7.80,80.17,90.25,2024-08-21 06:00:00
7,7~8,8.93,68.38,8.32,44.85,0.19,0.05,20.34,1.91,0.66,76.86,1.44,17.82,57.60,3.23,1.88,0.00,39.26,24.74,41.60,3.35,3.95,5.00,0.00,12.33,213.81,9.91,83.35,90.98,2024-08-21 07:00:00
8,8~9,9.25,77.31,9.07,55.79,0.20,0.12,53.71,1.85,0.70,88.80,1.81,26.49,60.50,1.28,2.44,0.00,35.99,23.01,118.56,3.40,4.76,6.47,0.00,7.07,232.93,12.32,89.94,99.27,2024-08-21 08:00:00
9,9~10,9.94,97.31,12.91,64.30,0.21,0.36,62.55,6.01,0.77,99.12,2.81,27.68,68.63,1.40,2.74,0.00,35.94,23.62,69.29,4.38,5.95,9.63,0.00,4.37,267.55,21.22,99.12,110.03,2024-08-21 09:00:00
10,10~11,9.81,116.19,14.29,73.50,0.20,1.44,68.17,8.77,0.71,107.32,5.44,28.96,72.92,1.13,3.76,0.00,38.83,24.94,40.40,4.53,7.45,11.33,0.00,18.06,290.97,24.28,101.40,127.58,2024-08-21 10:00:00
11,11~12,10.94,125.57,13.95,76.81,0.21,2.40,68.53,9.59,0.70,114.50,5.13,31.51,77.86,1.11,3.96,0.00,36.07,21.76,39.91,4.78,7.45,12.94,0.00,18.02,301.51,28.18,107.38,128.22,2024-08-21 11:00:00
12,12~13,11.13,126.62,13.56,74.60,0.20,2.36,86.73,12.02,0.70,130.04,4.37,34.82,90.85,1.07,4.88,0.00,37.80,22.19,42.81,4.81,7.19,10.44,0.00,16.14,326.27,38.51,108.38,141.09,2024-08-21 12:00:00
13,13~14,10.68,125.31,13.11,76.14,0.21,2.06,87.73,11.90,0.72,134.01,10.44,34.58,88.99,1.10,4.73,0.00,34.08,22.29,39.78,4.75,6.14,11.60,0.00,4.48,339.34,45.15,105.27,150.71,2024-08-21 13:00:00
