,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,11.81,49.63,5.90,27.25,0.34,0.12,9.12,4.79,1.69,---,2.97,---,58.04,0.98,0.90,0.16,26.41,30.34,71.25,1.78,4.65,2.28,4.40,1.57,---,3.19,56.47,70.88,2024-01-05 00:00:00
1,1~2,11.38,48.81,5.65,26.57,0.34,0.13,9.42,2.67,1.69,---,2.93,---,58.04,1.01,0.98,0.17,30.22,24.22,46.03,1.78,4.85,2.34,4.38,1.05,---,2.94,57.24,71.75,2024-01-05 01:00:00
2,2~3,9.50,48.96,5.64,26.50,0.34,0.13,9.81,2.76,1.66,---,2.89,---,58.08,0.98,0.83,0.17,21.20,19.49,75.51,1.81,4.84,2.22,4.40,0.71,---,3.24,55.85,71.12,2024-01-05 02:00:00
3,3~4,6.69,48.57,5.84,26.25,0.34,0.02,10.15,2.85,1.72,---,2.84,---,56.96,1.03,0.97,0.16,16.11,17.38,117.19,1.81,4.85,2.44,4.40,1.18,---,2.88,57.53,71.69,2024-01-05 03:00:00
4,4~5,7.06,48.18,5.48,26.18,0.34,0.01,11.82,2.80,1.69,---,2.78,---,57.96,1.02,1.00,0.17,15.52,17.11,42.57,1.79,4.98,2.66,4.41,0.66,---,3.25,56.42,70.06,2024-01-05 04:00:00
5,5~6,6.87,48.82,5.84,26.44,0.34,0.02,12.30,2.86,1.66,---,2.72,---,58.06,0.93,0.80,0.17,14.48,17.09,22.11,1.68,5.03,2.50,4.41,0.99,---,2.88,57.19,70.69,2024-01-05 05:00:00
6,6~7,5.57,47.41,5.78,26.38,0.30,0.05,10.78,1.91,1.22,---,2.69,---,59.59,1.01,0.84,0.16,14.25,16.81,20.92,1.75,6.72,2.65,2.33,1.70,---,3.28,56.13,70.87,2024-01-05 06:00:00
7,7~8,4.75,48.03,5.86,26.68,0.08,0.05,15.96,1.79,0.66,---,2.65,---,59.58,1.20,0.81,0.17,13.21,14.29,22.71,1.69,6.16,3.00,0.00,3.90,---,3.41,55.59,69.63,2024-01-05 07:00:00
8,8~9,5.06,49.96,6.94,31.88,0.08,0.02,22.71,1.72,1.62,---,3.94,---,61.12,1.31,0.84,0.14,12.42,15.58,40.83,1.72,5.58,3.75,0.00,6.58,---,5.25,56.26,71.25,2024-01-05 08:00:00
9,9~10,9.37,56.31,7.27,33.94,0.07,0.13,27.51,2.09,1.63,---,3.69,---,64.13,1.05,1.74,0.00,13.21,16.47,55.41,2.06,4.96,4.41,0.00,1.97,---,7.87,61.26,74.13,2024-01-05 09:00:00
10,10~11,11.00,61.60,7.80,38.18,0.08,0.12,28.04,2.86,1.62,---,3.87,---,67.65,0.95,1.83,0.00,14.88,19.19,33.94,2.06,5.21,4.91,0.00,3.06,---,7.50,65.31,81.06,2024-01-05 10:00:00
11,11~12,6.44,66.78,9.92,38.88,0.08,0.14,30.19,3.19,1.60,---,4.06,---,74.74,0.99,2.01,0.00,15.65,17.91,32.24,2.10,5.47,5.18,0.00,2.15,---,6.85,68.24,89.74,2024-01-05 11:00:00
12,12~13,6.25,63.85,9.99,37.44,0.08,0.09,31.03,3.50,1.63,---,3.72,---,72.70,1.25,2.17,0.00,18.40,21.66,30.96,2.31,4.96,4.60,0.00,1.99,---,7.21,69.34,92.82,2024-01-05 12:00:00
13,13~14,6.13,64.06,9.95,38.31,0.07,0.06,34.76,3.02,1.63,---,4.87,---,70.66,0.92,2.40,0.00,19.75,27.00,37.33,2.25,4.72,5.97,0.00,1.63,---,10.41,69.89,90.44,2024-01-05 13:00:00
14,14~15,6.87,69.18,10.15,38.94,0.09,0.04,31.57,3.18,1.80,---,5.10,---,73.09,1.01,2.72,0.00,18.85,23.14,33.18,2.19,5.21,5.46,0.00,1.64,---,8.18,68.87,90.18,2024-01-05 14:00:00
15,15~16,7.63,66.04,9.46,39.68,0.08,0.07,31.63,3.00,1.62,---,5.13,---,75.26,1.02,2.20,0.00,18.63,17.75,54.97,2.03,5.22,5.06,0.00,5.92,---,9.04,70.12,85.01,2024-01-05 15:00:00
16,16~17,6.93,70.41,9.70,39.57,0.11,0.06,30.98,3.23,1.73,---,6.46,---,71.87,1.00,2.16,0.08,23.44,20.32,38.86,2.00,4.41,4.88,0.33,7.84,---,6.93,68.81,81.87,2024-01-05 16:00:00
17,17~18,8.44,65.18,9.03,38.06,0.35,0.09,30.58,3.58,2.37,---,5.69,---,69.69,1.27,2.07,0.17,26.12,23.17,30.02,1.97,4.34,4.15,4.45,---,---,4.29,68.48,81.25,2024-01-05 17:00:00
