,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.19,48.66,5.19,25.19,0.36,0.12,10.02,4.92,1.66,86.24,7.05,18.06,61.13,1.41,0.87,0.17,39.77,44.60,125.06,1.47,3.03,2.94,4.41,0.90,135.65,2.81,53.93,63.44,2023-12-26 00:00:00
1,1~2,13.19,48.21,4.93,24.87,0.35,0.12,9.43,4.63,1.66,86.51,6.88,18.07,61.56,1.69,0.71,0.16,41.94,34.73,147.84,1.47,3.10,2.87,4.40,0.83,136.03,3.41,54.33,62.87,2023-12-26 01:00:00
2,2~3,8.75,47.41,4.97,24.50,0.35,0.12,9.93,4.45,1.69,87.43,8.75,17.92,60.76,1.39,0.78,0.17,26.84,26.29,68.08,1.44,3.09,2.94,4.40,0.87,136.90,3.19,54.59,63.56,2023-12-26 02:00:00
3,3~4,8.06,46.94,5.05,24.44,0.36,0.13,10.53,3.87,1.66,87.37,8.06,17.94,61.37,1.21,0.72,0.17,23.33,22.90,32.94,1.43,3.16,2.87,4.40,0.90,136.05,2.81,54.16,63.44,2023-12-26 03:00:00
4,4~5,8.50,46.59,5.12,24.25,0.35,0.01,11.38,3.84,1.68,---,6.51,---,61.50,0.95,0.74,0.16,18.39,23.23,29.51,1.47,3.03,3.04,4.39,1.15,---,3.12,54.37,62.94,2023-12-26 04:00:00
5,5~6,6.56,47.03,5.41,24.50,0.36,0.02,11.99,4.23,1.66,---,7.09,---,62.62,1.01,0.76,0.17,17.20,16.42,125.73,1.47,3.15,2.93,4.41,0.88,---,2.85,53.68,62.94,2023-12-26 05:00:00
6,6~7,5.88,46.68,4.98,24.56,0.29,0.03,10.43,2.98,1.18,---,6.62,---,63.00,1.01,0.76,0.17,15.70,15.30,81.70,1.44,4.34,3.03,2.29,2.19,---,3.09,54.23,63.99,2023-12-26 06:00:00
7,7~8,5.00,47.60,5.35,26.06,0.09,0.04,13.20,2.36,0.69,---,6.22,---,63.51,1.40,0.76,0.17,15.31,13.92,27.26,1.47,4.28,3.00,0.00,2.65,---,3.32,54.42,65.51,2023-12-26 07:00:00
8,8~9,6.44,48.37,6.17,31.69,0.08,0.01,19.93,2.85,1.65,---,4.87,---,63.56,0.93,0.92,0.17,18.35,14.95,22.53,1.43,4.46,3.13,0.00,2.25,---,7.97,55.99,66.87,2023-12-26 08:00:00
9,9~10,6.62,55.38,7.01,34.31,0.09,0.02,25.21,2.26,2.21,---,5.73,---,66.00,0.91,1.93,0.01,23.49,24.50,26.39,1.82,4.40,3.71,0.00,1.62,---,10.08,59.97,67.50,2023-12-26 09:00:00
10,10~11,13.88,61.69,7.16,35.63,0.09,0.01,26.84,3.38,2.83,---,7.55,---,71.12,0.90,2.36,0.00,21.66,25.02,32.47,2.00,4.78,3.88,0.00,3.55,---,12.39,64.03,70.75,2023-12-26 10:00:00
11,11~12,9.31,62.97,7.71,37.12,0.09,0.01,28.76,3.61,1.92,---,7.85,---,74.44,1.18,2.29,0.00,24.81,20.81,48.29,1.78,4.84,4.13,0.00,5.09,---,10.80,65.78,72.75,2023-12-26 11:00:00
12,12~13,9.69,67.18,7.24,36.82,0.09,0.04,29.04,4.49,1.62,---,8.44,---,70.12,0.90,2.50,0.00,22.36,24.69,61.47,1.75,4.65,3.93,0.00,9.25,---,10.23,67.44,77.87,2023-12-26 12:00:00
13,13~14,9.25,65.32,7.43,37.50,0.09,0.01,36.01,3.81,1.67,---,9.10,---,69.44,0.88,2.58,0.00,30.74,25.07,32.93,1.75,4.52,4.13,0.00,2.40,---,10.37,72.86,81.32,2023-12-26 13:00:00
