,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.57,55.17,6.06,28.00,0.33,0.11,10.33,3.20,1.69,89.87,4.00,22.87,63.00,1.05,0.90,0.17,42.22,46.14,154.26,2.65,2.67,2.12,4.24,1.34,172.98,5.53,64.04,80.06,2023-11-30 00:00:00
1,1~2,13.24,53.61,5.96,27.87,0.32,0.11,9.60,3.06,1.74,89.84,3.84,23.51,62.49,0.98,0.85,0.16,33.40,30.79,57.62,2.50,2.68,1.87,4.23,1.09,168.71,5.50,62.57,78.88,2023-11-30 01:00:00
2,2~3,9.95,52.86,6.01,28.37,0.34,0.10,10.10,2.90,1.73,89.51,3.91,23.09,62.51,0.99,0.84,0.17,32.89,25.67,27.63,2.53,2.70,1.94,4.23,0.76,170.30,6.12,63.87,78.75,2023-11-30 02:00:00
3,3~4,10.46,52.18,6.17,27.33,0.33,0.11,10.60,3.15,1.72,88.56,3.91,22.75,61.90,1.02,0.85,0.17,24.24,20.94,23.93,2.47,2.73,2.47,4.24,1.21,168.46,6.03,62.94,77.87,2023-11-30 03:00:00
4,4~5,10.00,50.67,6.13,27.38,0.33,0.04,11.14,3.58,1.70,88.09,4.00,22.47,61.62,0.97,0.85,0.16,18.69,20.74,33.68,2.38,2.72,2.60,4.24,0.74,167.06,5.78,62.89,76.94,2023-11-30 04:00:00
5,5~6,7.29,50.95,5.78,27.52,0.32,0.01,12.27,3.10,1.70,88.59,4.00,22.46,62.13,0.91,0.86,0.17,16.99,18.50,54.10,2.37,2.75,2.34,4.23,0.83,165.66,5.56,62.92,75.93,2023-11-30 05:00:00
6,6~7,6.53,51.48,5.72,27.38,0.19,0.03,11.05,2.33,1.19,90.20,4.00,22.92,63.28,1.18,0.84,0.17,15.95,17.23,21.75,2.31,3.88,2.31,2.08,1.99,167.32,5.38,62.20,77.56,2023-11-30 06:00:00
7,7~8,6.91,52.82,6.43,28.56,0.07,0.04,14.81,2.37,0.68,91.55,3.97,23.87,63.71,1.09,0.83,0.16,17.06,17.96,22.57,2.35,3.75,2.88,0.01,8.14,168.93,5.88,63.02,77.20,2023-11-30 07:00:00
8,8~9,11.54,53.81,7.78,34.12,0.07,0.04,32.40,2.89,0.94,93.16,4.46,24.97,63.73,1.33,0.81,0.00,18.17,26.43,105.83,2.59,3.75,3.90,0.00,3.09,171.78,8.90,63.15,76.24,2023-11-30 08:00:00
9,9~10,11.72,60.48,9.35,38.91,0.07,0.05,37.26,3.24,0.95,96.77,5.19,26.33,65.25,1.03,1.24,0.09,20.54,28.96,89.75,2.35,3.75,3.91,0.00,3.10,185.88,16.19,65.73,77.94,2023-11-30 09:00:00
