,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,10.94,51.62,5.55,25.43,0.38,0.12,8.86,2.55,2.01,---,3.93,---,56.59,1.37,0.07,0.00,36.63,35.27,132.88,1.59,3.21,3.66,---,---,---,5.13,63.87,68.83,2023-02-06 00:00:00
1,1~2,12.68,50.47,5.44,25.19,0.37,0.13,8.47,2.33,1.98,---,3.19,---,54.60,1.33,0.07,0.00,24.12,23.45,63.59,1.60,3.25,3.28,---,---,---,5.36,63.10,68.15,2023-02-06 01:00:00
2,2~3,7.63,50.25,5.79,24.75,0.38,0.12,8.51,2.23,1.98,---,3.22,---,56.17,1.30,0.07,0.00,20.00,16.37,24.05,1.59,3.28,3.68,---,---,---,5.45,63.20,69.05,2023-02-06 02:00:00
3,3~4,6.19,50.09,5.44,24.88,0.38,0.13,9.87,2.29,1.97,---,3.22,---,54.64,1.25,0.08,0.00,17.28,16.09,20.29,1.56,3.23,3.54,---,---,---,5.38,63.46,69.54,2023-02-06 03:00:00
4,4~5,5.00,51.07,5.58,25.12,0.37,0.10,10.51,2.31,2.00,---,3.18,---,55.56,1.45,0.11,0.00,15.06,14.91,32.13,1.69,3.21,3.28,---,---,---,5.27,62.66,69.81,2023-02-06 04:00:00
5,5~6,4.62,50.53,5.45,25.25,0.38,0.01,11.38,2.30,1.92,---,3.13,---,55.60,1.24,0.07,0.00,14.16,14.75,50.45,1.66,3.28,3.35,---,---,---,4.99,62.88,70.28,2023-02-06 05:00:00
6,6~7,4.13,50.34,6.56,25.75,0.33,0.02,9.66,1.84,1.29,---,3.22,---,57.81,1.52,0.07,0.00,13.31,12.99,25.67,1.68,3.94,3.47,---,---,---,5.81,63.27,72.37,2023-02-06 06:00:00
7,7~8,4.18,50.66,7.21,26.31,0.10,0.04,12.76,1.70,0.65,---,3.47,---,57.43,1.69,0.05,0.00,13.38,12.66,16.98,1.69,3.82,3.24,---,---,---,5.69,62.44,72.52,2023-02-06 07:00:00
8,8~9,7.57,52.09,7.93,32.07,0.11,0.05,20.00,1.61,1.91,---,4.81,---,57.57,1.38,0.07,0.00,14.74,15.54,24.64,1.72,3.81,4.38,---,---,---,7.81,66.28,70.84,2023-02-06 08:00:00
9,9~10,5.81,58.07,7.88,34.37,0.12,0.07,24.62,2.30,1.90,---,5.57,---,61.09,1.37,0.06,0.00,17.48,13.71,49.84,2.03,3.87,5.00,---,---,---,11.35,69.06,71.15,2023-02-06 09:00:00
