,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.56,59.66,7.76,32.03,0.37,0.10,9.04,5.90,1.61,98.21,6.38,26.66,65.17,1.74,2.88,0.16,64.57,58.22,155.91,2.40,4.07,3.16,4.36,1.01,187.94,3.09,66.74,88.69,2024-03-26 00:00:00
1,1~2,17.50,59.56,7.39,31.50,0.37,0.11,8.53,5.90,1.65,94.38,3.43,26.53,64.42,1.38,2.71,0.17,56.19,51.76,82.00,2.38,4.06,3.34,4.38,0.92,185.47,2.88,66.54,86.81,2024-03-26 01:00:00
2,2~3,10.37,59.38,7.12,31.50,0.37,0.11,10.09,3.98,1.62,92.82,3.47,27.49,61.86,1.42,2.53,0.17,45.97,37.89,44.01,2.31,4.12,2.91,4.38,1.02,183.32,3.15,66.38,85.81,2024-03-26 02:00:00
3,3~4,8.44,58.81,7.45,30.93,0.37,0.11,9.66,2.09,1.62,92.92,3.62,28.54,60.76,1.39,2.65,0.16,41.80,33.40,37.49,2.34,4.13,3.47,4.39,0.68,179.34,2.98,65.72,84.57,2024-03-26 03:00:00
4,4~5,7.88,57.56,7.47,31.05,0.37,0.01,11.17,2.01,1.61,90.11,3.42,27.09,59.60,1.43,2.49,0.17,38.34,28.97,35.03,2.38,3.87,3.37,4.37,0.76,178.27,2.78,65.40,84.43,2024-03-26 04:00:00
5,5~6,7.56,57.50,7.26,30.68,0.37,0.01,11.30,1.98,1.56,89.48,3.37,26.62,59.49,1.34,2.53,0.17,36.69,28.61,34.19,2.40,3.63,3.06,4.38,1.13,177.18,3.28,64.90,83.69,2024-03-26 05:00:00
6,6~7,7.31,58.10,7.18,31.81,0.13,0.02,10.56,1.48,0.89,92.38,3.25,27.47,61.66,2.00,2.45,0.16,33.18,26.58,36.31,2.38,5.12,3.17,2.31,1.43,178.07,3.25,64.79,83.26,2024-03-26 06:00:00
7,7~8,7.88,58.12,7.51,35.92,0.10,0.02,12.86,1.45,0.65,91.15,3.38,27.13,60.64,1.28,2.52,0.17,34.41,26.88,43.28,2.41,4.82,3.40,0.10,3.26,178.80,3.84,64.87,83.74,2024-03-26 07:00:00
8,8~9,9.81,60.79,8.73,43.92,0.10,0.01,36.98,1.92,1.61,99.78,4.31,28.72,66.75,1.59,2.29,0.17,33.23,28.40,67.75,2.46,4.93,5.13,0.00,14.38,185.55,5.69,65.71,87.00,2024-03-26 08:00:00
9,9~10,10.56,67.50,8.73,46.49,0.10,0.03,42.61,2.21,1.55,108.56,7.81,29.43,71.32,1.24,3.06,0.10,34.07,26.86,47.50,2.72,4.94,6.68,0.03,4.23,195.03,8.38,69.10,90.25,2024-03-26 09:00:00
10,10~11,10.75,74.05,11.44,49.52,0.11,0.06,41.89,2.29,1.54,111.86,7.78,28.66,75.42,1.23,3.52,0.00,29.59,24.72,34.41,2.75,5.75,6.63,0.00,3.37,200.69,6.71,71.09,96.12,2024-03-26 10:00:00
