,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.94,52.57,6.39,30.19,0.36,0.11,9.39,4.70,1.63,91.70,3.57,22.79,65.34,1.44,0.71,0.17,63.33,56.93,70.66,2.43,2.52,3.62,4.41,0.93,186.17,7.29,66.24,84.19,2023-10-31 00:00:00
1,1~2,15.56,52.96,6.43,29.68,0.36,0.13,8.83,3.73,1.67,91.39,3.50,23.01,64.88,1.40,0.58,0.16,44.22,46.27,93.89,2.41,2.53,3.22,4.42,1.29,185.21,6.72,66.21,83.88,2023-10-31 01:00:00
2,2~3,9.56,51.79,6.73,29.57,0.35,0.11,10.88,3.18,1.65,90.51,3.37,23.13,64.01,1.24,0.58,0.17,34.52,31.23,103.12,2.44,2.45,3.48,4.41,0.94,185.36,6.78,66.21,83.93,2023-10-31 02:00:00
3,3~4,8.13,53.09,6.12,29.68,0.36,0.12,11.54,3.15,1.66,90.20,3.47,22.71,64.02,1.23,0.57,0.17,28.46,26.54,33.91,2.47,2.35,3.43,4.42,0.98,184.70,6.75,65.48,84.07,2023-10-31 03:00:00
4,4~5,7.68,52.17,6.34,29.50,0.36,0.06,10.96,3.29,1.68,90.60,3.47,23.41,63.72,1.18,0.58,0.17,28.59,24.10,30.47,2.43,2.35,3.28,4.42,1.07,184.85,6.74,65.77,83.94,2023-10-31 04:00:00
5,5~6,7.75,51.61,6.06,29.44,0.35,0.01,11.35,2.93,1.63,89.38,3.38,23.13,62.87,1.09,0.58,0.16,26.80,24.51,30.12,2.47,2.41,3.31,3.27,0.91,183.97,6.75,65.93,83.18,2023-10-31 05:00:00
6,6~7,7.19,53.41,6.25,30.06,0.16,0.03,10.07,2.28,0.93,91.25,3.12,22.25,65.88,0.95,0.57,0.17,25.82,24.12,58.74,2.47,3.52,3.35,0.18,2.24,186.51,7.07,66.39,83.76,2023-10-31 06:00:00
7,7~8,7.31,53.05,7.26,31.82,0.10,0.05,14.25,2.03,0.64,93.72,3.25,24.97,65.50,1.00,0.58,0.06,24.00,21.93,35.14,2.38,3.47,3.19,0.00,4.08,184.83,6.93,65.20,83.31,2023-10-31 07:00:00
8,8~9,9.00,58.15,7.62,39.06,0.09,0.00,36.68,2.38,1.57,105.19,4.22,30.87,70.10,1.11,0.67,0.00,28.95,25.43,38.00,2.50,4.15,6.16,0.00,1.80,197.16,11.95,68.11,87.06,2023-10-31 08:00:00
9,9~10,14.44,67.81,9.92,43.44,0.10,0.01,44.62,2.82,1.58,115.40,5.72,38.44,71.24,1.04,0.72,0.00,37.02,26.29,44.53,2.65,4.76,7.43,0.00,3.34,225.92,29.12,73.81,90.81,2023-10-31 09:00:00
10,10~11,10.06,74.09,13.22,47.12,0.09,0.00,40.86,3.04,1.54,121.57,6.62,40.39,74.56,1.12,0.61,0.00,33.07,25.06,55.31,2.69,4.51,8.66,0.00,8.26,234.14,29.19,75.05,95.94,2023-10-31 10:00:00
11,11~12,9.50,80.23,12.04,45.00,0.10,0.02,41.44,4.35,1.58,123.61,8.04,39.78,75.79,1.03,1.08,0.00,37.44,27.82,57.41,2.78,4.03,7.96,0.00,12.22,232.26,21.66,77.69,99.62,2023-10-31 11:00:00
12,12~13,11.07,85.64,12.96,46.94,0.10,0.02,45.07,4.05,1.59,129.75,10.71,37.95,81.09,0.99,1.46,0.00,38.77,29.55,37.41,2.84,4.06,9.07,0.00,8.98,228.81,12.59,80.78,103.13,2023-10-31 12:00:00
13,13~14,11.50,91.30,11.28,49.31,0.09,0.01,55.87,4.35,1.57,131.44,11.81,41.56,78.07,1.63,2.03,0.00,35.76,32.92,39.54,2.91,4.45,10.47,0.00,2.01,230.23,12.02,79.63,104.94,2023-10-31 13:00:00
14,14~15,9.68,92.12,12.30,50.00,0.10,0.28,52.07,8.27,1.59,134.75,12.28,46.10,76.37,1.19,1.63,0.00,31.31,25.88,35.73,2.91,4.29,8.66,0.00,2.58,242.28,25.70,79.18,103.99,2023-10-31 14:00:00
15,15~16,10.75,95.61,12.13,49.94,0.09,0.40,48.63,8.69,1.60,134.10,12.31,44.57,77.22,1.30,1.78,0.00,29.52,25.97,63.29,3.03,4.41,7.77,0.00,8.48,249.06,32.65,79.33,103.76,2023-10-31 15:00:00
16,16~17,16.32,96.50,10.76,48.37,0.14,0.31,52.03,4.75,1.71,131.98,11.35,42.92,77.71,0.96,1.56,0.10,32.77,28.80,51.22,2.97,3.81,7.70,0.28,8.80,234.74,19.19,78.46,103.00,2023-10-31 16:00:00
17,17~18,16.18,93.19,9.86,44.69,0.37,0.03,59.47,4.40,2.11,129.06,10.35,38.64,80.07,1.23,1.52,0.17,36.06,34.09,42.43,2.93,3.51,5.11,4.50,1.11,218.02,8.53,76.34,102.49,2023-10-31 17:00:00
18,18~19,18.32,91.70,7.41,40.63,0.36,0.02,79.32,5.12,1.71,126.75,11.06,35.85,79.84,1.37,1.09,0.17,39.39,34.17,51.14,2.75,3.12,4.16,4.45,0.86,211.23,7.50,73.90,100.19,2023-10-31 18:00:00
