,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,10.06,53.66,5.75,26.30,0.33,0.13,8.24,4.33,1.69,80.47,2.59,19.50,58.38,1.10,1.57,0.16,21.64,22.55,116.42,2.35,2.97,2.54,4.38,0.72,154.82,3.13,59.49,71.81,2024-02-01 00:00:00
1,1~2,11.82,50.90,5.63,26.35,0.33,0.13,8.19,2.68,1.67,80.59,2.47,19.78,58.34,0.99,1.55,0.17,21.64,21.17,52.24,2.31,3.02,2.15,4.40,1.22,152.21,2.94,59.78,69.13,2024-02-01 01:00:00
2,2~3,6.81,50.91,5.71,25.98,0.33,0.14,8.78,2.22,1.70,80.74,2.53,20.46,57.75,1.03,1.46,0.17,17.08,17.05,21.96,2.34,3.04,2.51,4.39,0.72,151.95,3.22,59.12,69.12,2024-02-01 02:00:00
3,3~4,6.50,51.00,5.44,25.74,0.32,0.07,8.73,2.27,1.69,80.23,2.50,20.04,57.69,1.05,1.56,0.17,15.14,14.92,16.87,2.32,3.04,2.59,4.40,1.58,152.19,2.81,59.82,68.69,2024-02-01 03:00:00
4,4~5,5.81,50.25,5.56,25.45,0.33,0.02,9.97,2.12,1.69,79.91,2.50,19.21,58.20,1.07,1.60,0.16,16.91,14.84,21.19,2.34,3.03,2.40,4.39,0.95,151.60,3.50,58.98,68.25,2024-02-01 04:00:00
5,5~6,5.75,50.94,5.47,25.71,0.33,0.03,10.63,2.16,1.66,80.04,2.47,20.17,57.40,1.01,1.44,0.17,14.08,15.12,48.63,2.41,3.16,2.25,4.39,1.02,150.52,3.00,58.76,68.12,2024-02-01 05:00:00
6,6~7,5.06,49.60,5.47,25.89,0.29,0.07,9.51,1.70,1.22,81.73,2.40,20.14,59.19,1.31,1.42,0.17,12.26,13.67,32.86,2.43,4.41,2.62,2.37,1.55,153.37,3.38,59.38,69.19,2024-02-01 06:00:00
7,7~8,4.57,49.96,6.13,26.25,0.07,0.05,12.15,1.70,0.62,82.76,2.47,20.49,59.80,0.96,1.40,0.16,11.89,13.37,17.31,2.47,4.08,2.51,0.04,2.42,154.71,3.34,58.94,70.69,2024-02-01 07:00:00
8,8~9,4.62,52.16,6.58,32.55,0.06,0.04,20.56,1.75,0.69,84.89,2.44,22.01,60.44,1.18,1.54,0.10,11.81,13.63,16.68,2.41,3.97,3.62,0.00,6.18,160.43,4.09,60.83,72.75,2024-02-01 08:00:00
9,9~10,5.13,58.31,7.10,35.12,0.07,0.05,26.30,1.76,0.66,91.04,3.13,23.59,64.32,1.00,1.68,0.00,12.30,12.76,35.58,2.53,4.46,4.75,0.00,1.66,174.82,7.78,65.28,76.81,2024-02-01 09:00:00
10,10~11,5.37,68.09,7.50,39.80,0.06,0.08,29.61,2.64,0.66,100.82,3.75,28.19,68.88,0.97,2.52,0.00,15.88,13.30,33.38,2.81,4.91,5.59,0.00,3.49,191.08,9.13,71.50,84.44,2024-02-01 10:00:00
