,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,11.81,50.09,6.23,26.06,0.33,0.14,10.02,4.11,1.65,86.52,2.79,19.09,64.64,1.13,0.99,0.17,28.20,28.30,84.04,1.75,3.64,3.13,4.40,0.76,162.08,3.66,58.38,79.43,2024-01-17 00:00:00
1,1~2,8.07,50.06,6.34,26.19,0.33,0.14,9.35,3.56,1.69,84.36,2.80,19.66,61.90,1.15,1.09,0.16,24.22,24.22,26.85,1.72,3.79,2.94,4.41,1.14,160.49,3.40,57.72,79.01,2024-01-17 01:00:00
2,2~3,7.75,49.59,6.65,26.06,0.33,0.14,10.11,3.48,1.66,83.85,2.70,19.79,61.36,1.15,1.08,0.17,19.14,19.17,22.53,1.75,3.65,2.62,4.41,1.35,161.52,3.45,58.30,79.06,2024-01-17 02:00:00
3,3~4,9.31,49.16,6.38,26.25,0.33,0.14,10.39,3.77,1.68,82.92,2.72,18.77,61.43,1.16,1.16,0.17,18.36,17.47,41.78,1.72,3.80,2.91,4.41,1.03,160.85,3.37,57.69,79.00,2024-01-17 03:00:00
4,4~5,5.87,49.09,6.35,26.13,0.34,0.03,11.31,3.62,1.69,84.12,2.75,19.85,61.52,1.22,1.18,0.17,17.47,15.78,39.06,1.65,3.84,3.18,4.41,1.08,159.64,3.50,57.40,78.19,2024-01-17 04:00:00
5,5~6,6.50,48.75,6.11,26.25,0.33,0.02,11.83,3.42,1.65,84.01,2.62,19.81,61.58,1.13,1.13,0.16,15.27,15.47,19.95,1.63,3.85,3.03,4.41,0.71,160.45,3.68,57.90,78.06,2024-01-17 05:00:00
6,6~7,5.44,48.38,6.10,25.81,0.30,0.02,11.00,3.10,1.26,85.21,2.56,19.99,62.66,1.06,1.01,0.17,16.46,14.30,22.62,1.72,5.28,2.66,2.37,1.72,160.13,3.32,56.98,78.57,2024-01-17 06:00:00
7,7~8,5.50,49.28,6.49,27.00,0.07,0.05,14.00,2.72,0.66,83.44,2.53,19.60,61.31,1.44,1.08,0.17,14.38,16.37,50.16,1.59,5.15,3.44,0.00,2.41,164.47,4.60,57.86,80.11,2024-01-17 07:00:00
8,8~9,6.19,52.15,8.32,33.25,0.07,0.05,22.38,2.37,1.63,86.30,3.03,20.84,62.43,1.00,1.15,0.17,14.63,14.29,20.38,1.78,5.22,4.34,0.00,6.26,169.94,6.46,59.76,81.51,2024-01-17 08:00:00
9,9~10,8.00,58.00,9.99,36.44,0.07,0.04,29.09,2.50,1.63,97.01,3.57,23.65,69.79,1.28,1.86,0.00,15.44,16.38,20.16,1.75,5.40,4.81,0.00,2.53,182.55,10.03,66.27,82.62,2024-01-17 09:00:00
