,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.56,64.81,8.13,34.17,0.46,0.12,9.00,3.62,1.67,92.43,3.19,19.54,69.70,1.04,1.56,0.00,76.09,49.25,62.87,3.13,2.90,4.60,4.53,0.80,201.34,6.24,67.08,98.51,2024-09-29 00:00:00
1,1~2,13.56,64.37,8.41,34.12,0.47,0.12,8.90,2.79,1.63,91.87,4.03,17.90,69.94,1.35,1.43,0.00,64.03,45.72,89.13,3.09,2.76,4.25,4.54,1.03,203.33,7.19,68.38,97.88,2024-09-29 01:00:00
2,2~3,10.13,64.00,8.84,33.75,0.46,0.11,9.38,2.81,1.70,89.54,3.03,17.41,69.10,3.02,1.72,0.00,58.49,39.84,110.09,3.00,2.69,4.16,4.52,1.16,202.85,6.66,68.48,97.47,2024-09-29 02:00:00
3,3~4,8.56,63.81,8.18,33.85,0.47,0.12,9.65,2.91,1.68,87.96,2.78,16.83,68.35,2.93,1.38,0.00,49.88,33.46,44.38,3.00,2.76,4.37,4.53,0.81,199.50,5.81,67.72,96.82,2024-09-29 03:00:00
4,4~5,8.69,64.20,8.54,33.48,0.46,0.12,10.19,2.87,1.66,88.72,2.66,17.41,68.65,2.70,1.50,0.00,47.32,31.82,42.59,3.00,2.70,4.93,4.50,1.35,201.72,6.97,67.97,96.38,2024-09-29 04:00:00
5,5~6,7.81,62.99,8.22,33.77,0.46,0.02,10.57,2.87,1.66,86.67,2.72,17.37,66.58,2.87,1.60,0.00,43.94,29.49,41.31,3.13,3.26,4.75,4.08,0.91,199.42,6.15,68.35,95.52,2024-09-29 05:00:00
6,6~7,7.19,64.38,8.37,33.78,0.22,0.00,12.54,2.65,0.75,87.66,2.65,17.16,67.85,2.58,1.47,0.00,42.87,29.00,38.03,3.15,3.27,4.81,0.00,0.90,202.02,7.01,68.03,97.46,2024-09-29 06:00:00
7,7~8,7.56,65.19,8.33,34.97,0.20,0.00,21.69,2.12,0.63,88.19,2.66,16.83,68.70,2.64,1.65,0.00,48.85,28.46,42.97,3.10,3.45,5.51,0.00,1.04,205.76,6.12,68.65,100.41,2024-09-29 07:00:00
8,8~9,8.44,70.12,9.90,38.93,0.21,0.27,61.10,2.02,1.61,92.14,2.50,18.44,71.20,1.18,1.90,0.00,48.64,32.06,54.50,3.15,3.50,6.62,0.00,1.05,210.36,6.75,70.11,102.84,2024-09-29 08:00:00
9,9~10,12.62,72.44,11.76,39.86,0.21,0.34,57.68,2.26,1.67,99.49,3.37,18.35,77.77,1.17,1.94,0.00,48.14,35.60,81.10,3.16,3.58,10.63,0.00,0.69,214.22,7.22,70.45,105.37,2024-09-29 09:00:00
10,10~11,10.88,76.12,13.30,43.49,0.20,0.26,57.52,2.04,1.60,104.10,3.66,24.22,76.22,0.94,2.16,0.00,50.11,33.46,49.49,3.22,4.01,11.84,0.00,1.00,220.54,6.40,71.97,110.66,2024-09-29 10:00:00
11,11~12,13.25,82.56,11.80,43.50,0.21,0.01,61.81,4.01,1.64,107.87,3.53,28.97,75.37,0.84,1.97,0.00,48.69,35.56,53.67,3.18,3.95,10.50,0.00,0.80,220.93,7.50,73.11,109.26,2024-09-29 11:00:00
12,12~13,12.75,86.70,13.59,45.40,0.20,0.00,67.92,4.83,1.64,111.94,3.87,30.29,77.78,0.89,1.90,0.00,52.38,43.50,53.81,3.19,3.71,9.91,0.00,1.21,221.17,6.82,73.46,110.79,2024-09-29 12:00:00
13,13~14,14.37,94.31,11.85,46.83,0.22,0.00,69.30,4.07,1.60,113.69,3.75,32.14,77.80,0.96,2.30,0.00,47.56,41.31,61.90,3.25,3.94,11.28,0.00,0.73,225.80,7.66,75.25,110.14,2024-09-29 13:00:00
14,14~15,11.75,97.87,14.43,46.36,0.21,0.00,69.05,9.76,1.61,114.26,5.10,29.07,80.09,1.00,1.80,0.00,44.66,40.22,54.03,3.16,3.58,10.44,0.00,1.15,219.24,6.69,71.91,110.03,2024-09-29 14:00:00
