,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.62,49.60,3.97,27.31,0.39,0.13,9.50,2.17,2.10,---,4.62,---,62.01,1.30,0.13,0.00,45.29,43.68,193.58,1.69,2.99,2.53,---,---,---,2.80,72.05,76.50,2023-03-13 00:00:00
1,1~2,8.81,49.59,3.88,27.12,0.39,0.13,9.30,2.14,2.09,---,3.28,---,61.37,1.32,0.20,0.00,35.66,31.04,89.20,1.72,3.11,2.75,---,---,---,3.19,72.63,78.22,2023-03-13 01:00:00
2,2~3,7.38,49.00,4.45,26.63,0.39,0.14,9.11,2.17,2.10,---,2.88,---,61.28,1.30,0.18,0.00,24.22,23.97,24.06,1.72,3.10,2.54,---,---,---,2.87,72.05,79.90,2023-03-13 02:00:00
3,3~4,6.87,48.74,4.38,26.75,0.39,0.13,10.71,2.19,2.10,---,2.91,---,58.91,1.31,0.08,0.00,19.99,16.47,24.84,1.62,3.04,2.55,---,---,---,3.34,71.13,79.70,2023-03-13 03:00:00
4,4~5,5.25,47.63,4.07,26.19,0.38,0.13,11.15,2.18,2.09,---,2.90,---,59.32,1.28,0.12,0.00,17.29,15.56,26.83,1.79,2.97,2.35,---,---,---,3.04,70.18,74.87,2023-03-13 04:00:00
5,5~6,5.07,46.97,3.84,26.62,0.39,0.05,11.99,2.14,2.07,---,2.97,---,59.37,1.27,0.19,0.00,16.09,15.40,36.57,1.71,3.04,2.50,---,---,---,3.14,70.13,75.40,2023-03-13 05:00:00
6,6~7,4.75,46.69,4.63,27.31,0.21,0.02,12.05,1.68,1.01,---,2.85,---,62.05,1.05,0.12,0.00,15.29,13.91,35.30,1.82,3.87,2.38,---,---,---,2.89,69.70,76.47,2023-03-13 06:00:00
7,7~8,5.06,47.74,4.64,28.13,0.11,0.02,12.91,1.58,0.62,---,3.18,---,61.07,1.01,0.13,0.00,15.51,15.47,35.95,1.75,3.84,2.86,---,---,---,2.99,69.21,76.00,2023-03-13 07:00:00
8,8~9,5.69,47.79,5.66,33.12,0.11,0.02,19.10,1.69,1.54,---,4.19,---,63.54,1.58,0.16,0.00,22.60,18.47,40.26,1.75,3.76,3.47,---,---,---,5.71,71.38,80.66,2023-03-13 08:00:00
9,9~10,9.18,56.15,5.89,34.94,0.12,0.02,30.84,2.16,1.54,---,4.59,---,68.14,1.82,0.19,0.00,21.15,19.53,43.58,1.90,3.84,3.82,---,---,---,10.62,75.82,78.81,2023-03-13 09:00:00
10,10~11,7.25,62.91,6.34,35.75,0.11,0.02,33.98,3.29,1.54,---,5.69,---,69.97,1.44,0.17,0.00,25.13,20.90,108.93,1.91,4.16,4.12,---,---,---,9.79,77.28,80.22,2023-03-13 10:00:00
11,11~12,7.57,67.13,6.93,35.25,0.12,0.01,36.20,3.11,1.54,---,7.57,---,70.72,1.37,0.18,0.00,29.88,25.07,100.31,1.87,3.90,4.47,---,---,---,7.64,75.97,84.09,2023-03-13 11:00:00
12,12~13,9.25,68.00,7.70,35.94,0.11,0.03,33.04,3.02,1.50,---,8.21,---,69.18,1.37,0.15,0.00,33.34,35.41,41.88,2.04,3.70,3.69,---,---,---,5.64,75.79,84.76,2023-03-13 12:00:00
13,13~14,8.56,71.59,7.74,37.56,0.12,0.01,32.69,3.28,1.54,---,9.07,---,74.42,1.66,0.07,0.00,30.17,31.65,32.55,1.81,5.16,3.90,---,---,---,9.99,74.88,82.52,2023-03-13 13:00:00
