,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,9.25,54.79,5.96,25.37,0.38,0.11,8.69,4.13,2.13,---,2.43,---,49.78,2.18,0.06,0.00,29.94,20.37,42.63,1.72,3.10,2.84,---,---,---,5.75,68.84,61.98,2023-01-01 00:00:00
1,1~2,8.75,53.00,5.19,25.31,0.38,0.12,8.42,4.51,2.25,---,2.38,---,49.69,1.93,0.07,0.00,26.25,20.28,26.87,1.75,3.06,2.94,---,---,---,5.50,68.67,62.71,2023-01-01 01:00:00
2,2~3,8.50,52.37,5.25,25.38,0.37,0.09,8.33,3.95,2.16,---,2.44,---,49.31,1.94,0.07,0.00,26.51,22.97,26.93,1.75,3.10,2.90,---,---,---,5.99,68.52,61.45,2023-01-01 02:00:00
3,3~4,11.75,53.60,5.32,25.25,0.38,0.12,9.70,3.64,2.06,---,2.41,---,49.10,1.92,0.07,0.00,26.94,20.07,38.28,1.81,3.12,2.79,---,---,---,5.50,68.98,61.19,2023-01-01 03:00:00
4,4~5,6.94,52.15,5.39,25.94,0.38,0.12,10.42,3.30,2.16,---,2.56,---,49.96,1.92,0.06,0.00,24.07,17.44,70.05,1.87,3.07,3.24,---,---,---,5.72,69.12,61.37,2023-01-01 04:00:00
5,5~6,6.62,53.26,5.05,25.43,0.38,0.12,11.09,3.12,1.99,---,2.46,---,50.72,2.23,0.06,0.00,22.57,15.43,118.92,1.88,3.20,2.85,---,---,---,6.20,68.78,61.87,2023-01-01 05:00:00
6,6~7,5.57,52.55,5.39,25.75,0.35,0.12,9.57,2.58,1.29,---,2.75,---,50.35,2.55,0.07,0.00,17.66,17.80,36.74,1.84,3.51,2.91,---,---,---,5.21,69.62,63.68,2023-01-01 06:00:00
7,7~8,4.93,52.94,5.41,25.75,0.11,0.07,16.91,2.65,0.65,---,2.97,---,49.63,1.95,0.07,0.00,21.12,14.83,18.73,1.88,3.57,3.10,---,---,---,5.58,69.20,62.88,2023-01-01 07:00:00
8,8~9,5.50,53.47,5.20,26.25,0.12,0.05,25.30,2.54,1.81,---,3.28,---,50.49,2.15,0.07,0.00,18.00,21.93,20.48,1.87,3.50,3.37,---,---,---,5.53,69.63,63.04,2023-01-01 08:00:00
9,9~10,5.44,56.07,6.05,26.00,0.11,0.06,28.25,2.54,1.82,---,3.47,---,52.81,1.92,0.06,0.00,17.35,19.28,26.11,1.85,3.26,3.50,---,---,---,5.43,69.66,61.37,2023-01-01 09:00:00
