,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.88,61.81,6.68,32.13,0.39,0.01,9.84,6.25,1.74,95.66,3.44,26.56,65.66,1.46,1.00,0.16,79.80,62.83,161.25,3.19,2.50,3.34,4.37,1.16,196.47,9.41,72.11,86.41,2023-10-19 00:00:00
1,1~2,12.87,59.36,6.28,31.94,0.38,0.02,9.23,5.77,1.71,94.18,2.85,26.93,64.40,0.97,0.87,0.17,65.98,55.89,87.28,3.12,2.53,2.73,4.38,0.68,193.76,9.78,72.16,82.96,2023-10-19 01:00:00
2,2~3,10.13,59.65,6.59,31.56,0.39,0.00,9.87,5.85,1.71,91.52,2.84,24.49,64.19,0.95,0.93,0.17,58.83,47.44,52.71,3.04,2.51,2.93,4.38,1.07,191.47,9.79,71.89,82.32,2023-10-19 02:00:00
3,3~4,8.31,58.90,6.50,31.12,0.39,0.00,10.50,4.19,1.71,90.59,2.68,23.78,64.13,0.95,0.96,0.16,46.89,46.87,45.57,3.03,2.53,2.78,4.38,0.78,190.92,9.31,71.45,81.56,2023-10-19 03:00:00
4,4~5,7.94,57.58,6.49,30.88,0.39,0.00,11.68,3.91,1.71,90.90,2.72,23.78,64.40,0.99,0.87,0.17,41.99,36.63,41.88,3.06,2.59,3.03,4.39,0.97,188.01,9.69,69.52,81.00,2023-10-19 04:00:00
5,5~6,7.62,57.05,6.13,30.75,0.39,0.00,11.74,3.79,1.61,89.76,3.04,23.69,63.03,1.16,0.87,0.16,40.86,35.52,60.96,3.03,2.59,3.32,3.22,1.01,186.15,9.71,68.73,79.93,2023-10-19 05:00:00
6,6~7,6.88,57.41,6.50,31.56,0.16,0.00,10.69,3.16,1.02,93.36,3.34,24.67,65.35,0.80,0.88,0.17,37.96,31.60,59.92,3.06,3.83,2.96,0.05,2.58,188.10,8.94,69.11,81.38,2023-10-19 06:00:00
7,7~8,7.19,61.23,6.46,34.31,0.12,0.01,15.07,4.08,0.73,95.93,3.75,25.09,67.09,1.24,0.85,0.12,37.60,32.09,46.50,3.19,3.59,3.63,0.00,6.81,195.04,10.28,70.41,83.82,2023-10-19 07:00:00
8,8~9,9.93,68.51,9.29,41.75,0.13,0.00,31.01,6.18,0.77,106.40,5.44,28.93,72.03,1.02,1.12,0.00,45.73,37.32,54.13,3.19,4.54,6.90,0.00,2.93,214.04,20.25,73.58,89.72,2023-10-19 08:00:00
9,9~10,14.13,86.72,11.83,48.00,0.13,0.47,40.25,6.75,0.77,116.69,9.18,32.57,74.94,1.01,1.57,0.00,50.31,39.19,52.52,3.12,4.97,8.51,0.00,2.63,266.93,50.00,81.61,99.84,2023-10-19 09:00:00
10,10~11,12.56,100.61,13.68,58.13,0.14,0.83,43.58,7.98,0.80,122.45,10.15,36.33,75.97,1.02,2.59,0.00,49.40,30.04,45.99,3.50,6.38,11.77,0.00,7.97,295.85,58.38,88.40,111.68,2023-10-19 10:00:00
11,11~12,12.75,109.14,15.22,61.00,0.14,0.81,59.37,8.79,0.80,138.71,14.76,38.60,85.35,1.03,2.46,0.00,47.76,32.68,81.08,4.19,6.06,12.48,0.00,16.69,276.96,33.99,90.55,116.47,2023-10-19 11:00:00
12,12~13,15.31,107.95,14.60,60.94,0.14,0.84,60.63,9.96,0.77,153.49,19.41,46.50,87.58,1.12,3.04,0.00,48.90,38.10,53.40,4.28,5.73,11.49,0.00,14.30,272.59,23.38,90.55,124.41,2023-10-19 12:00:00
13,13~14,16.57,110.08,14.68,61.06,0.14,0.81,75.74,8.73,0.77,153.21,18.40,47.71,87.10,0.99,3.18,0.00,44.36,36.52,54.57,4.10,5.66,13.16,0.00,3.65,287.83,31.47,91.45,128.35,2023-10-19 13:00:00
14,14~15,14.68,114.02,16.50,63.00,0.14,0.80,72.49,9.11,1.25,152.19,16.90,46.07,89.22,0.99,2.10,0.00,40.50,35.95,47.93,4.18,6.00,12.90,0.00,3.91,300.63,41.19,93.63,127.97,2023-10-19 14:00:00
15,15~16,11.63,115.76,13.63,61.94,0.14,0.82,60.24,8.69,2.16,139.88,12.35,43.34,84.19,1.02,2.40,0.00,40.92,36.78,45.00,4.28,6.08,11.60,0.00,12.80,295.25,36.62,91.95,128.34,2023-10-19 15:00:00
