,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.25,55.59,4.12,26.75,0.40,0.12,9.17,1.94,2.22,---,6.22,---,63.78,1.02,0.13,0.00,41.84,38.81,141.34,1.19,2.91,3.34,---,---,---,5.97,73.65,78.87,2023-04-27 00:00:00
1,1~2,13.94,56.38,4.57,26.50,0.40,0.12,8.95,1.92,2.19,---,4.75,---,63.62,1.00,0.14,0.00,38.28,35.69,78.67,1.16,2.86,3.22,---,---,---,5.13,73.75,75.32,2023-04-27 01:00:00
2,2~3,8.56,55.75,4.52,26.38,0.40,0.12,8.93,1.82,2.22,---,4.25,---,62.57,1.03,0.13,0.00,24.06,33.01,117.49,1.15,2.95,3.26,---,---,---,5.62,73.08,72.18,2023-04-27 02:00:00
3,3~4,6.81,53.15,4.25,26.06,0.40,0.13,10.28,1.88,2.20,---,4.25,---,62.94,0.95,0.13,0.00,19.20,21.52,51.39,1.16,2.94,3.12,---,---,---,5.07,74.03,71.29,2023-04-27 03:00:00
4,4~5,6.13,53.28,4.16,26.50,0.40,0.13,10.55,1.92,2.23,---,4.16,---,63.34,1.07,0.13,0.00,18.34,18.69,20.02,1.22,2.95,3.22,---,---,---,5.36,73.59,71.56,2023-04-27 04:00:00
5,5~6,5.68,53.53,4.32,26.63,0.30,0.10,11.38,2.09,1.61,---,4.03,---,63.90,0.91,0.14,0.00,17.18,17.97,20.18,1.25,2.95,3.37,---,---,---,5.39,74.10,72.03,2023-04-27 05:00:00
6,6~7,5.50,53.72,5.58,27.18,0.14,0.07,9.66,1.71,0.94,---,4.10,---,65.88,1.01,0.13,0.00,16.04,16.75,19.40,1.25,3.28,2.94,---,---,---,5.37,73.54,71.97,2023-04-27 06:00:00
7,7~8,5.88,56.10,6.28,29.63,0.13,0.07,12.71,1.48,0.73,---,3.99,---,65.78,1.08,0.13,0.00,17.62,16.59,53.23,1.25,3.79,2.72,---,---,---,5.74,74.30,70.47,2023-04-27 07:00:00
8,8~9,7.00,58.28,6.32,36.44,0.13,0.07,20.78,1.85,1.57,---,4.41,---,67.43,0.98,0.12,0.00,21.44,21.07,34.86,1.25,3.86,3.28,---,---,---,7.08,74.36,71.78,2023-04-27 08:00:00
9,9~10,11.25,62.66,7.85,37.81,0.12,0.07,27.02,2.24,1.64,---,5.75,---,69.54,1.29,0.30,0.00,25.47,24.87,35.63,1.59,3.85,3.97,---,---,---,10.09,77.68,76.09,2023-04-27 09:00:00
10,10~11,8.56,68.68,9.12,38.06,0.13,0.05,34.28,2.49,1.64,---,11.06,---,69.79,0.97,0.83,0.00,22.31,26.00,36.31,1.78,4.35,6.25,---,---,---,16.65,82.30,81.59,2023-04-27 10:00:00
11,11~12,7.56,75.31,8.42,39.50,0.13,0.01,44.65,2.69,1.63,---,12.44,---,74.08,1.06,1.02,0.00,26.38,24.97,28.10,1.63,3.86,5.66,---,---,---,15.37,84.51,81.98,2023-04-27 11:00:00
12,12~13,8.32,72.69,9.67,38.75,0.13,0.05,43.12,3.69,1.65,---,11.90,---,77.32,1.10,1.02,0.00,28.28,26.88,34.72,1.81,3.92,6.68,---,---,---,12.94,86.47,88.65,2023-04-27 12:00:00
13,13~14,10.68,75.72,9.03,42.50,0.13,0.07,51.88,4.28,1.63,---,14.41,---,78.94,1.09,0.95,0.00,30.23,29.37,36.84,1.94,3.85,7.72,---,---,---,11.28,89.24,92.31,2023-04-27 13:00:00
14,14~15,10.19,79.91,8.96,45.81,0.13,0.08,57.38,4.78,1.64,---,13.88,---,83.59,1.50,1.02,0.00,26.69,24.53,59.26,2.06,4.20,8.00,---,---,---,13.38,98.34,95.91,2023-04-27 14:00:00
15,15~16,8.94,82.47,9.09,46.00,0.14,0.04,57.74,5.33,1.64,---,14.19,---,82.72,1.14,1.51,0.00,23.80,27.19,32.75,1.84,4.36,7.53,---,---,---,13.13,102.56,99.59,2023-04-27 15:00:00
16,16~17,7.81,80.24,8.61,42.88,0.14,0.03,52.42,5.62,1.66,---,16.77,---,79.16,1.16,1.30,0.00,26.04,32.84,32.90,1.82,3.99,7.06,---,---,---,11.75,92.88,100.38,2023-04-27 16:00:00
17,17~18,8.75,81.41,8.66,39.62,0.15,0.05,67.45,6.08,1.97,---,13.91,---,81.75,1.54,0.54,0.00,31.42,30.95,34.56,1.87,3.76,6.20,---,---,---,7.37,88.73,98.78,2023-04-27 17:00:00
18,18~19,10.06,78.31,6.50,34.75,0.41,0.12,67.30,5.84,2.01,---,13.25,---,82.06,1.68,0.30,0.01,36.44,34.93,58.32,1.72,3.51,4.71,---,---,---,5.94,85.05,95.15,2023-04-27 18:00:00
19,19~20,10.94,69.07,4.80,32.63,0.39,0.11,59.21,4.74,2.29,---,13.47,---,75.99,1.67,0.77,0.17,37.86,36.40,63.50,1.63,2.86,4.15,---,---,---,6.15,82.44,88.66,2023-04-27 19:00:00
20,20~21,15.81,65.53,4.92,32.31,0.40,0.11,55.76,3.58,2.22,---,14.22,---,72.28,1.85,0.92,0.16,43.54,41.44,111.44,1.50,2.95,3.82,---,---,---,5.62,81.48,83.87,2023-04-27 20:00:00
21,21~22,15.82,66.10,5.21,31.31,0.40,0.12,44.82,3.53,2.25,---,14.75,---,69.50,1.74,0.88,0.17,57.33,45.79,106.61,1.34,2.95,3.56,---,---,---,6.76,81.91,84.92,2023-04-27 21:00:00
22,22~23,15.31,59.93,4.57,30.44,0.40,0.12,14.47,3.89,2.26,---,10.57,---,65.67,1.54,0.88,0.17,50.54,53.53,139.00,1.31,2.99,4.13,---,---,---,5.88,79.98,79.81,2023-04-27 22:00:00
23,23~24,19.75,58.44,4.56,28.94,0.40,0.13,10.43,4.80,2.26,---,8.71,---,62.90,1.24,0.78,0.16,58.78,52.15,115.25,1.31,2.94,4.09,---,---,---,5.56,79.55,75.62,2023-04-27 23:00:00
