,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.69,50.51,4.97,26.13,0.35,0.11,9.37,3.75,1.50,83.85,3.47,18.87,61.51,1.04,0.96,0.17,46.64,49.23,141.66,2.97,3.50,2.59,4.37,1.17,152.86,3.10,58.08,71.25,2024-03-11 00:00:00
1,1~2,13.00,49.46,5.09,25.65,0.36,0.12,8.97,4.35,1.51,84.35,3.38,18.57,62.40,1.04,1.08,0.17,34.03,36.65,70.49,2.97,3.50,2.31,4.39,0.72,150.18,2.78,56.76,70.31,2024-03-11 01:00:00
2,2~3,8.31,48.63,5.30,25.15,0.35,0.12,9.37,3.72,1.50,83.86,3.40,18.35,62.11,1.10,1.05,0.17,27.78,18.98,140.60,3.00,3.43,2.19,4.38,1.04,150.95,3.09,57.60,69.81,2024-03-11 02:00:00
3,3~4,7.38,49.06,5.41,25.28,0.36,0.12,9.73,3.89,1.51,83.82,3.35,17.94,62.53,1.04,1.08,0.16,20.35,16.96,66.47,3.00,3.57,2.60,4.39,0.97,149.12,2.66,56.67,69.19,2024-03-11 03:00:00
4,4~5,6.93,48.60,5.42,25.47,0.35,0.09,11.12,3.70,1.51,82.98,3.31,18.18,61.49,1.05,1.03,0.17,15.27,16.91,20.18,3.00,3.43,2.40,4.39,0.91,149.68,3.09,57.49,68.88,2024-03-11 04:00:00
5,5~6,6.13,47.56,5.13,25.18,0.36,0.01,11.31,3.56,1.46,84.41,3.34,17.91,63.16,1.05,0.97,0.17,14.28,15.98,19.54,3.09,3.57,2.60,4.38,0.94,148.79,3.00,56.86,68.56,2024-03-11 05:00:00
6,6~7,5.50,48.00,4.90,25.74,0.18,0.04,10.18,3.35,1.24,85.05,3.22,18.25,63.58,0.93,1.03,0.16,12.46,15.04,18.25,3.09,4.62,2.71,2.23,2.69,150.39,2.91,57.21,68.75,2024-03-11 06:00:00
7,7~8,5.37,48.22,5.33,27.76,0.09,0.03,13.48,3.15,0.59,85.48,3.25,19.01,63.22,1.15,1.03,0.15,13.63,17.49,24.37,3.07,4.63,3.07,0.00,2.29,151.92,3.88,56.80,69.56,2024-03-11 07:00:00
8,8~9,5.50,51.12,6.19,34.60,0.10,0.02,21.57,3.43,1.59,91.44,4.32,20.62,66.50,1.10,1.08,0.00,15.01,17.87,34.20,3.00,4.87,4.06,0.00,2.63,159.77,7.97,58.77,71.19,2024-03-11 08:00:00
9,9~10,7.32,56.68,6.44,37.44,0.09,0.02,25.00,3.53,1.57,99.50,5.71,22.13,71.66,0.92,1.70,0.00,17.62,18.88,58.31,3.34,4.63,4.50,0.00,2.20,173.08,14.53,61.58,73.93,2024-03-11 09:00:00
