,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,23.07,52.19,5.32,26.39,0.38,0.12,9.60,3.09,1.50,87.26,3.38,19.88,64.00,1.14,1.20,0.17,55.56,48.16,161.97,2.28,3.50,2.22,4.40,1.47,156.81,3.28,59.42,73.81,2024-03-13 00:00:00
1,1~2,15.06,51.50,5.29,25.78,0.38,0.12,9.34,3.10,1.50,84.20,3.06,18.71,62.43,1.14,1.34,0.16,34.31,32.48,147.69,2.35,3.50,2.04,4.39,0.74,154.71,3.06,58.21,73.25,2024-03-13 01:00:00
2,2~3,7.62,53.24,5.10,25.99,0.38,0.11,9.74,2.76,1.51,83.51,3.09,18.60,61.82,1.22,1.24,0.17,25.28,23.61,139.50,2.34,3.50,2.15,4.40,1.12,154.10,3.16,58.09,72.69,2024-03-13 02:00:00
3,3~4,6.38,50.91,5.17,25.79,0.37,0.12,9.97,2.81,1.51,83.20,2.94,18.43,61.83,1.20,1.17,0.16,20.84,18.16,71.57,2.34,3.43,2.16,4.39,0.94,152.61,3.00,57.79,71.56,2024-03-13 03:00:00
4,4~5,5.62,50.00,5.30,26.03,0.38,0.01,10.86,2.45,1.50,83.13,3.03,18.71,61.39,1.23,1.17,0.17,18.90,16.05,30.72,2.35,3.57,2.16,4.41,0.98,150.74,3.22,57.19,70.25,2024-03-13 04:00:00
5,5~6,5.50,50.75,5.42,26.05,0.39,0.02,11.95,2.52,1.48,83.16,2.88,18.55,61.73,1.21,1.08,0.16,17.71,16.66,19.49,2.40,3.56,1.99,4.41,0.85,150.22,3.28,57.43,69.63,2024-03-13 05:00:00
6,6~7,5.44,50.59,5.24,26.46,0.20,0.00,10.48,1.80,0.88,85.56,2.81,18.53,64.22,1.26,1.25,0.17,15.89,16.79,17.60,2.88,4.81,2.19,2.02,2.01,150.95,3.09,57.09,69.99,2024-03-13 06:00:00
7,7~8,5.94,51.38,5.60,28.82,0.11,0.00,14.20,1.83,0.58,86.95,3.19,19.53,64.23,1.09,1.23,0.04,17.19,16.38,52.22,2.72,4.69,2.06,0.00,2.95,154.49,4.19,57.12,71.69,2024-03-13 07:00:00
8,8~9,8.81,51.88,7.26,36.22,0.11,0.02,22.40,1.73,1.60,92.91,4.34,21.97,66.60,0.95,1.31,0.00,22.69,21.61,46.78,2.97,4.81,2.84,0.00,1.94,164.09,9.75,58.98,74.06,2024-03-13 08:00:00
9,9~10,7.13,57.03,9.15,38.82,0.12,0.01,28.55,1.82,1.86,99.85,4.44,24.87,70.54,0.84,1.86,0.00,22.88,19.95,25.91,2.75,5.06,3.69,0.00,1.76,176.89,13.56,63.54,76.01,2024-03-13 09:00:00
10,10~11,10.68,59.12,11.88,40.89,0.11,0.01,31.14,2.39,1.81,104.40,6.06,26.06,72.28,0.89,2.16,0.00,24.68,18.25,24.25,2.59,5.63,5.51,0.00,2.40,185.90,12.82,66.86,82.31,2024-03-13 10:00:00
11,11~12,13.32,64.25,11.23,42.60,0.11,0.04,33.16,3.31,1.60,110.97,6.54,26.79,77.64,1.11,2.28,0.00,28.26,22.62,28.31,2.62,5.37,5.24,0.00,2.53,185.84,10.33,68.11,83.25,2024-03-13 11:00:00
12,12~13,11.37,65.22,10.07,40.77,0.12,0.07,33.61,3.08,1.60,111.20,6.34,27.71,77.15,0.93,2.18,0.00,26.18,23.00,35.09,2.94,5.57,4.25,0.00,2.18,184.55,8.82,67.99,84.37,2024-03-13 12:00:00
13,13~14,8.56,65.00,9.91,40.40,0.11,0.07,39.61,3.08,1.61,114.21,8.68,30.43,75.10,0.94,1.94,0.00,23.26,25.43,39.28,2.53,5.43,5.06,0.00,2.00,184.40,10.72,67.39,82.75,2024-03-13 13:00:00
14,14~15,8.69,66.72,10.69,42.48,0.12,0.05,38.44,3.81,1.59,121.42,9.04,28.10,84.28,0.96,2.20,0.00,23.87,21.50,60.25,2.82,5.63,4.47,0.00,2.66,185.12,11.66,66.72,82.19,2024-03-13 14:00:00
15,15~16,7.25,65.34,10.13,42.64,0.11,0.04,34.84,3.56,1.58,117.34,7.68,27.90,81.76,0.95,2.42,0.00,20.88,24.06,61.84,2.78,5.69,4.95,0.00,6.08,187.18,12.03,67.23,84.44,2024-03-13 15:00:00
16,16~17,7.75,66.44,10.42,42.67,0.12,0.07,32.46,3.92,1.72,112.54,8.50,26.78,77.26,0.90,2.28,0.04,26.12,23.44,27.85,2.62,4.50,4.25,0.17,4.21,186.57,9.75,66.55,87.00,2024-03-13 16:00:00
17,17~18,10.75,68.97,10.93,39.60,0.21,0.09,49.56,3.94,2.01,110.29,7.35,26.00,76.94,1.06,2.81,0.16,32.86,24.37,34.72,2.63,4.31,3.53,4.26,3.25,176.28,5.68,64.33,84.75,2024-03-13 17:00:00
18,18~19,16.31,62.81,10.60,35.82,0.38,0.11,56.86,4.64,1.49,107.19,7.65,26.24,73.30,1.12,2.08,0.17,33.99,31.55,58.97,2.75,4.06,2.83,4.45,0.88,167.88,3.78,64.78,78.94,2024-03-13 18:00:00
19,19~20,17.94,61.50,8.28,31.49,0.37,0.08,57.46,5.23,2.49,105.92,7.84,26.26,71.82,1.54,1.52,0.17,34.93,45.80,77.74,2.53,3.81,2.57,4.42,1.11,164.29,3.60,63.35,76.68,2024-03-13 19:00:00
20,20~21,12.31,59.10,8.02,29.56,0.38,0.11,57.00,4.75,2.32,100.14,7.19,24.41,68.54,2.10,1.65,0.17,39.05,43.99,126.16,2.40,3.50,2.34,4.41,0.91,160.79,3.44,62.12,74.51,2024-03-13 20:00:00
