,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.31,59.45,7.33,28.06,0.37,0.12,10.20,3.18,1.65,98.28,6.85,26.50,64.93,1.28,2.29,0.16,45.08,49.96,102.50,2.47,3.00,3.43,4.27,1.17,185.74,3.37,77.38,80.62,2024-05-15 00:00:00
1,1~2,13.44,57.30,7.33,27.94,0.37,0.12,9.94,2.93,1.63,91.20,4.75,23.81,62.64,1.30,2.25,0.17,41.27,37.69,122.38,2.46,3.00,3.54,4.28,1.03,180.33,3.57,75.99,78.38,2024-05-15 01:00:00
2,2~3,8.06,54.23,7.49,27.67,0.37,0.13,10.42,2.58,1.62,91.72,4.78,23.97,62.97,1.21,2.31,0.17,29.80,27.85,75.69,2.47,3.07,3.31,4.29,0.83,179.76,3.28,77.13,76.88,2024-05-15 02:00:00
3,3~4,7.44,54.90,7.21,27.95,0.37,0.12,10.93,2.51,1.64,87.81,4.31,21.72,61.78,1.23,2.34,0.17,27.48,21.22,26.96,2.50,3.00,3.19,4.28,1.00,178.92,3.78,75.53,76.87,2024-05-15 03:00:00
4,4~5,7.31,54.25,7.56,27.81,0.37,0.01,11.97,2.34,1.64,86.35,3.37,21.40,61.58,1.17,2.48,0.16,25.12,19.78,26.00,2.50,2.93,2.78,4.29,0.70,177.87,3.25,76.27,75.68,2024-05-15 04:00:00
5,5~6,6.94,54.16,7.00,27.59,0.21,0.01,11.61,1.96,1.53,85.20,3.25,21.06,60.89,1.45,2.51,0.17,22.98,18.88,24.60,2.60,3.19,2.81,2.13,1.21,178.17,3.53,75.68,75.82,2024-05-15 05:00:00
6,6~7,9.12,54.27,7.26,28.74,0.10,0.06,10.95,1.67,0.66,87.53,3.26,21.90,62.37,1.73,2.50,0.17,20.31,18.64,54.28,2.59,5.50,2.85,0.00,1.45,180.92,3.41,76.74,76.56,2024-05-15 06:00:00
7,7~8,7.88,55.76,7.30,32.39,0.09,0.03,15.89,1.61,0.59,90.82,3.87,23.23,63.72,1.52,2.30,0.06,20.06,18.31,30.72,2.53,5.69,3.21,0.00,3.03,184.86,4.40,77.96,78.50,2024-05-15 07:00:00
8,8~9,10.62,61.47,8.53,39.91,0.10,0.01,26.53,2.97,0.60,99.57,4.93,27.00,67.64,1.16,2.49,0.00,22.59,20.85,33.85,2.47,6.87,6.22,0.00,6.12,198.08,6.65,81.11,84.31,2024-05-15 08:00:00
9,9~10,11.50,70.94,9.70,44.39,0.11,0.02,33.69,3.19,0.62,118.35,7.76,32.32,78.27,1.17,2.76,0.00,22.95,20.30,31.90,2.78,6.38,8.53,0.00,3.75,231.71,23.85,85.40,92.82,2024-05-15 09:00:00
10,10~11,11.44,77.96,9.90,48.40,0.11,0.01,38.26,3.24,0.59,131.38,11.81,33.73,85.84,1.15,3.69,0.00,22.69,23.07,50.47,2.78,6.50,9.57,0.00,5.07,241.83,23.72,88.19,99.00,2024-05-15 10:00:00
11,11~12,10.94,79.07,11.30,50.39,0.10,0.02,39.70,3.17,0.60,131.06,11.75,36.68,82.63,1.17,3.88,0.00,27.03,23.71,47.71,3.00,6.07,8.93,0.00,11.14,235.04,13.91,90.94,98.12,2024-05-15 11:00:00
12,12~13,11.25,84.28,13.76,48.62,0.11,0.02,40.12,3.88,0.59,130.61,11.22,36.83,82.56,1.49,4.02,0.00,31.58,25.98,36.82,2.82,6.13,7.75,0.00,7.83,231.63,9.97,90.37,101.56,2024-05-15 12:00:00
