,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.75,58.41,6.41,29.16,0.36,0.11,9.28,2.97,1.60,85.82,3.53,21.20,61.09,1.06,1.79,0.17,47.82,40.90,151.15,2.34,3.68,2.29,4.38,1.25,164.16,2.97,62.59,77.12,2024-03-28 00:00:00
1,1~2,16.57,56.93,6.61,28.94,0.37,0.12,8.75,2.07,1.59,82.32,2.97,19.69,59.66,1.12,1.97,0.17,40.58,37.73,94.72,2.41,3.75,2.22,4.38,0.98,161.95,2.98,61.25,75.88,2024-03-28 01:00:00
2,2~3,8.81,55.51,6.47,28.28,0.36,0.11,9.19,1.96,1.61,81.84,2.82,19.92,59.10,1.07,1.85,0.16,27.79,26.59,105.78,2.31,3.69,2.69,4.39,0.91,162.65,2.74,62.35,75.68,2024-03-28 02:00:00
3,3~4,8.62,56.25,6.91,28.33,0.37,0.12,9.32,1.93,1.61,79.27,2.87,18.90,57.50,1.40,1.88,0.17,24.41,25.41,52.66,2.28,3.75,2.62,4.39,0.89,161.61,3.07,61.36,75.63,2024-03-28 03:00:00
4,4~5,10.07,56.47,6.78,28.08,0.36,0.01,10.61,1.83,1.61,80.69,2.82,20.19,57.68,1.09,1.96,0.17,23.38,19.23,23.78,2.28,3.69,2.75,4.38,1.03,161.12,2.74,62.04,74.74,2024-03-28 04:00:00
5,5~6,6.68,56.40,6.61,28.11,0.37,0.01,11.21,2.10,1.58,79.64,2.75,19.23,57.66,1.12,1.74,0.16,20.98,20.28,21.47,2.38,3.75,2.57,4.39,0.73,159.09,3.13,61.26,73.38,2024-03-28 05:00:00
6,6~7,6.50,56.40,6.58,29.37,0.11,0.03,10.83,1.64,0.88,81.17,2.75,19.25,59.17,1.72,1.92,0.17,19.98,18.21,21.97,2.34,4.87,2.58,2.28,1.65,161.07,2.85,61.61,74.00,2024-03-28 06:00:00
7,7~8,6.25,57.86,7.49,31.92,0.10,0.03,31.95,1.58,0.58,83.62,2.87,20.56,60.19,1.05,1.77,0.11,19.79,17.52,41.59,2.41,4.75,2.85,0.00,2.44,160.36,2.97,61.38,73.44,2024-03-28 07:00:00
8,8~9,7.88,60.08,8.31,38.34,0.10,0.04,48.68,1.88,1.56,91.71,3.34,21.94,66.43,1.77,1.91,0.00,22.51,21.23,50.82,2.53,4.88,3.62,0.00,2.86,171.90,7.12,63.69,77.87,2024-03-28 08:00:00
9,9~10,7.62,66.56,10.10,42.78,0.09,0.02,54.34,2.76,1.55,98.15,4.34,24.52,69.29,0.98,2.53,0.11,25.71,22.10,28.71,2.84,4.75,5.00,0.00,2.01,179.47,6.62,69.02,79.69,2024-03-28 09:00:00
10,10~11,8.63,69.69,11.93,46.22,0.10,0.04,58.54,3.58,1.54,105.64,8.22,25.79,71.63,1.04,2.71,0.13,24.18,27.07,29.03,2.91,5.44,6.41,0.00,2.66,182.82,7.41,68.87,82.25,2024-03-28 10:00:00
11,11~12,11.44,75.88,11.24,47.87,0.11,0.04,62.25,3.69,1.59,107.61,9.01,25.88,72.72,1.16,3.03,0.00,25.71,26.55,38.56,2.68,4.75,6.78,0.00,2.63,189.27,6.50,73.16,84.69,2024-03-28 11:00:00
12,12~13,14.06,80.16,12.40,48.41,0.10,0.00,66.10,3.84,1.55,119.12,9.46,33.23,76.43,1.09,3.42,0.00,31.08,31.61,68.29,2.66,5.18,9.94,0.00,2.13,197.36,5.96,74.11,91.63,2024-03-28 12:00:00
13,13~14,11.69,90.15,12.98,55.06,0.11,0.04,71.29,6.96,1.57,124.99,12.16,36.35,76.48,0.93,3.53,0.00,33.52,32.99,42.00,2.56,5.07,10.87,0.00,2.89,222.39,7.17,80.02,106.00,2024-03-28 13:00:00
14,14~15,9.37,93.57,13.11,61.91,0.11,0.06,76.13,8.62,1.56,133.56,15.12,38.50,79.94,1.10,3.89,0.00,27.02,27.73,36.19,2.75,6.37,11.32,0.00,3.55,233.98,7.53,82.01,112.12,2024-03-28 14:00:00
15,15~16,10.31,95.80,14.33,60.26,0.11,0.05,77.56,7.03,1.59,134.91,15.87,38.47,80.57,1.27,3.86,0.00,26.41,30.04,34.37,2.60,7.44,10.47,0.00,7.17,238.88,8.15,81.45,114.68,2024-03-28 15:00:00
16,16~17,12.07,92.76,15.46,57.95,0.10,0.03,73.06,6.54,1.68,133.88,16.88,37.81,79.19,1.05,4.05,0.00,30.19,28.01,35.82,2.59,6.06,8.05,0.15,5.22,238.49,8.47,80.01,115.88,2024-03-28 16:00:00
17,17~18,12.31,92.31,14.14,49.90,0.18,0.04,80.42,7.26,1.98,131.89,15.48,36.38,80.03,1.12,4.07,0.17,38.56,35.75,46.68,2.59,5.31,6.13,4.18,3.78,222.74,6.07,75.10,113.69,2024-03-28 17:00:00
18,18~19,12.81,90.75,12.32,43.68,0.38,0.09,79.52,9.23,1.62,128.01,15.40,35.50,77.11,1.36,3.65,0.17,36.95,33.91,52.16,2.66,4.94,4.76,4.45,0.91,211.96,3.93,73.06,109.88,2024-03-28 18:00:00
19,19~20,14.38,87.00,11.10,41.13,0.38,0.09,76.14,8.80,1.61,126.27,17.34,34.01,74.92,1.28,3.40,0.16,39.90,38.14,63.50,2.41,4.63,3.96,4.41,0.78,202.54,3.22,72.35,102.06,2024-03-28 19:00:00
20,20~21,23.81,84.54,11.44,38.47,0.37,0.11,69.32,7.62,1.59,123.38,15.88,33.84,73.66,1.27,3.69,0.17,40.16,40.01,131.22,2.31,4.31,4.47,4.41,1.12,194.85,3.22,71.84,95.50,2024-03-28 20:00:00
21,21~22,15.31,81.71,10.25,37.04,0.38,0.11,56.53,8.84,1.59,118.71,16.25,32.25,70.21,1.25,3.11,0.17,55.10,50.05,132.25,2.28,4.25,3.94,4.38,0.71,189.20,3.50,69.54,92.06,2024-03-28 21:00:00
22,22~23,16.56,71.25,7.12,35.52,0.36,0.09,15.33,6.45,1.57,113.84,15.59,30.28,67.97,1.29,3.00,0.16,65.27,59.58,130.25,2.25,4.00,4.22,4.37,0.95,182.28,3.47,66.85,88.93,2024-03-28 22:00:00
23,23~24,20.13,71.00,7.04,32.68,0.37,0.10,10.73,3.93,1.62,108.84,12.72,27.60,68.52,1.28,2.37,0.17,56.26,68.48,124.69,2.25,4.00,4.12,4.38,0.97,170.76,2.87,59.64,87.82,2024-03-28 23:00:00
