,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.82,48.65,4.74,27.12,0.36,0.12,9.31,3.55,2.92,---,4.63,---,63.28,1.18,0.07,0.00,55.68,45.94,164.78,1.28,2.66,2.79,---,---,---,3.55,72.04,80.23,2023-03-31 00:00:00
1,1~2,14.25,47.72,4.87,26.56,0.35,0.12,9.03,2.66,2.93,---,3.66,---,61.34,1.15,0.07,0.00,34.00,34.15,68.69,1.28,2.63,2.99,---,---,---,3.62,71.94,78.93,2023-03-31 01:00:00
2,2~3,14.06,48.00,4.75,26.50,0.36,0.12,8.96,2.93,2.90,---,3.65,---,64.06,1.23,0.07,0.00,22.50,35.78,27.00,1.28,2.77,2.94,---,---,---,3.12,71.67,77.00,2023-03-31 02:00:00
3,3~4,6.50,48.16,4.76,27.13,0.35,0.11,10.84,3.10,2.96,---,3.60,---,62.22,1.06,0.09,0.00,23.97,27.94,20.95,1.29,2.67,3.15,---,---,---,3.46,71.67,76.41,2023-03-31 03:00:00
4,4~5,5.94,48.84,4.82,26.87,0.36,0.01,10.88,2.90,2.92,---,3.34,---,61.19,1.10,0.15,0.00,16.43,17.69,32.17,1.40,2.67,3.00,---,---,---,3.14,71.66,75.47,2023-03-31 04:00:00
5,5~6,5.68,48.66,4.56,27.07,0.35,0.02,11.70,3.13,2.80,---,3.28,---,61.91,1.31,0.19,0.00,15.41,15.63,53.88,1.22,2.76,3.45,---,---,---,3.57,71.27,77.59,2023-03-31 05:00:00
6,6~7,4.75,48.59,5.71,28.06,0.10,0.01,9.94,2.66,1.75,---,3.19,---,65.65,0.95,0.14,0.00,15.44,14.40,120.34,1.22,3.71,2.93,---,---,---,3.40,71.48,78.69,2023-03-31 06:00:00
7,7~8,5.82,49.06,5.98,29.12,0.09,0.04,18.19,2.00,1.46,---,3.09,---,65.29,1.05,0.13,0.00,17.12,17.53,46.95,1.19,3.60,3.25,---,---,---,3.49,71.74,79.12,2023-03-31 07:00:00
8,8~9,9.12,51.66,6.84,33.94,0.10,0.05,47.03,2.28,2.40,---,4.47,---,66.81,0.98,0.13,0.00,24.00,18.87,27.44,1.18,3.86,3.50,---,---,---,4.15,74.04,81.59,2023-03-31 08:00:00
9,9~10,6.25,55.22,7.72,35.94,0.09,0.04,50.30,3.16,2.38,---,6.69,---,69.38,1.36,0.13,0.00,27.97,21.53,34.52,1.38,4.14,4.10,---,---,---,5.75,76.19,84.82,2023-03-31 09:00:00
10,10~11,6.19,59.75,6.87,37.56,0.09,0.01,52.35,3.21,2.37,---,8.15,---,70.53,1.07,0.14,0.00,23.50,18.35,30.99,1.25,4.60,5.40,---,---,---,6.08,75.77,87.25,2023-03-31 10:00:00
11,11~12,13.56,63.56,7.83,38.00,0.09,0.03,58.10,3.21,2.38,---,7.78,---,70.00,1.06,0.12,0.00,25.94,20.06,58.06,1.50,3.82,4.88,---,---,---,5.14,75.95,89.56,2023-03-31 11:00:00
12,12~13,9.69,64.25,8.06,37.38,0.09,0.05,55.76,3.21,2.34,---,7.94,---,70.49,1.10,0.13,0.00,30.28,25.91,37.43,1.25,3.74,4.19,---,---,---,5.86,78.28,91.94,2023-03-31 12:00:00
13,13~14,8.50,63.50,9.88,37.37,0.10,0.03,62.94,4.33,2.35,---,11.41,---,71.57,1.15,0.13,0.00,28.69,30.94,32.55,1.34,3.54,4.71,---,---,---,6.90,77.48,89.72,2023-03-31 13:00:00
14,14~15,9.31,63.50,9.17,38.94,0.09,0.03,61.39,5.00,2.34,---,12.31,---,73.28,1.44,0.09,0.00,25.22,30.06,33.46,1.32,3.76,4.72,---,---,---,11.90,78.48,89.75,2023-03-31 14:00:00
