,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.56,68.16,9.09,36.31,0.41,0.12,10.88,4.06,1.68,77.83,1.75,17.75,58.33,1.04,2.81,0.00,76.68,51.77,71.66,3.90,3.37,5.62,4.17,0.69,176.15,7.57,75.62,101.76,2024-08-06 00:00:00
1,1~2,10.48,66.58,8.97,35.33,0.42,0.13,10.45,5.30,1.69,77.01,1.57,17.50,57.94,1.30,2.61,0.00,72.54,49.28,62.12,3.44,3.31,5.25,4.12,0.92,175.45,7.49,75.67,101.42,2024-08-06 01:00:00
2,2~3,8.36,65.60,9.14,35.03,0.43,0.14,10.77,4.91,1.71,73.44,1.65,17.24,54.55,3.58,2.49,0.00,65.83,52.11,54.57,3.25,3.25,5.03,3.98,0.71,173.07,6.88,75.44,100.25,2024-08-06 02:00:00
3,3~4,7.54,66.26,8.95,35.27,0.42,0.05,11.15,4.98,1.73,73.52,1.56,18.39,53.57,3.38,2.52,0.00,60.66,41.78,49.65,3.28,2.82,5.44,4.11,1.10,171.43,7.38,75.57,98.85,2024-08-06 03:00:00
4,4~5,8.22,64.54,8.90,35.14,0.41,0.00,11.47,4.78,1.66,72.62,1.69,17.67,53.26,3.00,2.49,0.00,56.07,38.42,49.35,3.16,2.62,5.74,4.10,0.71,171.70,7.41,74.77,97.07,2024-08-06 04:00:00
5,5~6,10.87,64.76,8.80,36.01,0.31,0.02,11.54,4.65,1.61,72.91,1.59,18.22,53.10,3.23,2.39,0.00,52.43,36.07,47.05,3.25,2.75,5.94,1.51,1.00,170.88,6.65,74.45,95.68,2024-08-06 05:00:00
6,6~7,7.72,64.24,9.24,38.14,0.17,0.03,14.53,4.22,0.74,73.18,1.45,18.10,53.63,2.91,2.24,0.00,52.39,34.80,46.82,3.22,3.63,5.35,0.00,10.71,172.75,6.53,74.41,97.76,2024-08-06 06:00:00
7,7~8,8.98,68.43,9.26,45.66,0.16,0.14,25.35,4.27,0.66,76.45,1.58,20.10,54.77,3.09,2.46,0.00,45.92,33.27,51.84,3.25,3.31,5.90,0.00,12.34,185.39,9.22,76.05,103.98,2024-08-06 07:00:00
8,8~9,11.19,85.55,11.49,56.58,0.18,0.06,58.96,4.42,0.71,87.71,1.81,26.99,58.91,1.22,3.02,0.00,40.74,32.26,47.97,3.93,3.56,6.82,0.00,4.63,205.24,20.53,83.18,108.43,2024-08-06 08:00:00
9,9~10,12.81,117.28,13.61,66.05,0.18,0.07,68.68,9.32,0.66,96.78,3.23,29.04,64.51,1.06,2.92,0.00,34.94,28.37,65.13,4.38,3.81,6.78,0.00,4.36,234.77,26.91,92.31,111.92,2024-08-06 09:00:00
