,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.25,52.04,4.65,29.00,0.32,0.12,10.65,3.57,1.72,83.00,3.93,23.63,55.44,1.13,0.66,0.17,42.31,45.16,142.24,2.63,2.62,2.72,4.24,0.88,156.76,5.54,65.19,68.94,2023-11-25 00:00:00
1,1~2,13.69,52.26,4.60,28.82,0.34,0.13,10.29,3.12,1.73,82.65,3.69,23.37,55.59,1.08,0.74,0.16,33.32,32.09,43.19,2.65,2.54,2.59,4.25,0.87,152.93,5.41,61.57,69.38,2023-11-25 01:00:00
2,2~3,11.69,50.86,4.62,28.25,0.33,0.12,10.92,3.23,1.76,81.08,3.34,23.12,54.62,1.29,0.74,0.17,31.98,26.04,45.62,2.66,2.65,2.44,4.25,0.87,154.50,5.18,60.87,71.00,2023-11-25 02:00:00
3,3~4,14.00,50.66,4.70,28.12,0.33,0.09,10.90,2.04,1.74,80.99,3.35,23.01,54.63,1.08,0.74,0.17,22.37,19.01,122.58,2.65,2.66,2.63,4.24,0.87,154.67,5.75,60.83,70.93,2023-11-25 03:00:00
4,4~5,6.94,50.36,4.52,28.25,0.32,0.12,12.25,1.94,1.69,79.20,3.25,22.35,53.60,1.02,0.74,0.17,22.57,16.94,36.32,2.72,2.60,2.31,4.23,1.46,153.15,5.13,60.31,70.75,2023-11-25 04:00:00
5,5~6,6.93,51.54,4.34,28.50,0.33,0.09,12.61,1.98,1.70,80.59,3.35,22.49,54.75,0.98,0.75,0.16,16.15,18.34,19.32,2.66,2.62,2.62,4.25,1.00,154.67,5.84,60.59,71.01,2023-11-25 05:00:00
6,6~7,6.00,50.91,4.44,27.94,0.20,0.08,11.26,1.77,1.07,80.97,3.15,22.41,55.41,1.01,0.73,0.17,13.97,16.40,18.36,2.62,3.41,2.72,1.96,0.97,154.58,5.87,60.13,71.18,2023-11-25 06:00:00
7,7~8,6.00,51.49,4.60,28.31,0.07,0.06,19.90,1.70,0.67,80.73,3.16,21.74,55.83,1.15,0.81,0.17,14.25,16.14,47.70,2.66,3.34,2.66,0.00,1.04,153.79,4.91,60.14,71.44,2023-11-25 07:00:00
8,8~9,8.00,52.18,5.76,29.25,0.06,0.05,53.66,1.84,0.94,81.31,3.12,21.91,56.28,0.99,0.65,0.05,15.47,21.96,36.35,2.69,3.40,2.53,0.00,1.53,155.50,5.79,60.00,72.07,2023-11-25 08:00:00
9,9~10,6.38,53.51,7.22,29.63,0.07,0.04,66.50,1.75,0.95,85.01,3.79,22.62,58.60,0.93,0.82,0.00,18.45,23.93,25.01,2.56,3.37,2.78,0.00,3.66,157.51,6.77,60.63,72.12,2023-11-25 09:00:00
10,10~11,6.19,53.52,7.01,30.56,0.06,0.02,69.95,1.86,0.95,95.84,8.37,25.57,61.90,1.26,1.41,0.00,20.34,26.41,30.10,2.50,3.37,2.81,0.00,1.50,163.95,7.59,60.66,77.75,2023-11-25 10:00:00
11,11~12,9.93,52.83,7.33,31.62,0.07,0.04,73.65,1.88,0.92,98.09,8.53,26.25,63.31,0.90,1.44,0.00,23.96,23.97,58.66,2.41,3.40,3.48,0.00,1.69,164.53,7.72,61.51,77.00,2023-11-25 11:00:00
12,12~13,7.94,53.99,7.41,31.32,0.07,0.05,67.25,2.41,0.95,104.77,8.28,28.23,68.26,0.90,1.31,0.00,24.83,25.74,55.04,2.50,3.40,3.49,0.00,1.42,164.06,8.07,60.49,77.44,2023-11-25 12:00:00
13,13~14,8.38,54.32,7.31,32.68,0.06,0.03,68.44,3.18,0.94,101.88,10.88,27.84,63.16,0.96,0.83,0.00,30.18,26.90,37.89,2.50,3.38,5.12,0.00,1.42,170.43,13.50,61.32,78.06,2023-11-25 13:00:00
14,14~15,9.68,55.63,8.26,32.00,0.07,0.05,70.30,2.86,0.95,104.59,11.30,28.71,64.58,1.09,1.02,0.00,30.84,22.03,34.61,2.50,3.43,4.82,0.00,1.76,180.89,23.44,60.50,78.12,2023-11-25 14:00:00
15,15~16,12.07,54.69,7.39,31.75,0.07,0.05,72.27,3.07,0.94,103.33,10.60,29.51,63.22,0.89,1.43,0.00,26.29,23.09,58.16,2.53,3.47,5.13,0.00,1.97,180.23,21.68,61.47,75.63,2023-11-25 15:00:00
16,16~17,12.87,53.76,7.10,31.57,0.15,0.07,63.75,3.22,1.11,102.94,11.40,29.09,62.45,1.00,1.32,0.17,29.03,21.78,35.97,2.53,3.34,3.77,0.39,1.87,171.31,13.19,60.82,76.00,2023-11-25 16:00:00
17,17~18,14.75,53.90,5.17,30.31,0.33,0.08,48.62,3.66,1.85,99.88,10.82,29.35,59.71,1.07,1.40,0.16,27.74,24.32,30.25,2.50,3.37,3.35,4.31,1.66,165.11,8.04,61.21,75.00,2023-11-25 17:00:00
18,18~19,11.31,52.55,4.58,29.81,0.32,0.09,20.78,3.69,1.73,101.67,11.25,29.57,60.85,1.07,1.25,0.17,31.37,26.89,50.64,2.50,3.14,3.34,4.29,1.55,163.48,6.89,62.75,73.06,2023-11-25 18:00:00
19,19~20,14.38,52.29,4.48,29.50,0.33,0.09,15.11,3.26,1.69,97.55,10.78,29.43,57.34,1.24,1.31,0.17,31.14,25.42,55.12,2.41,2.82,2.75,4.25,0.65,171.21,6.20,73.09,72.13,2023-11-25 19:00:00
20,20~21,12.00,52.32,4.45,30.13,0.33,0.08,15.15,3.79,1.70,94.02,9.22,27.14,57.66,1.12,1.64,0.17,31.70,27.92,39.33,2.46,2.46,3.22,4.23,0.86,165.81,6.72,67.13,72.12,2023-11-25 20:00:00
21,21~22,15.00,53.94,4.38,30.18,0.33,0.09,14.27,3.11,1.71,92.80,9.15,26.08,57.57,1.14,1.51,0.16,33.21,31.28,144.53,2.57,2.49,3.16,4.24,1.07,158.40,6.43,61.10,70.63,2023-11-25 21:00:00
22,22~23,11.75,54.00,4.83,28.88,0.33,0.09,10.70,3.20,1.68,88.88,8.04,23.78,57.06,1.12,0.74,0.17,41.94,48.43,71.54,2.53,2.50,2.87,4.22,0.84,158.09,7.10,60.28,70.56,2023-11-25 22:00:00
23,23~24,16.00,52.31,5.04,28.25,0.32,0.09,9.62,3.38,1.71,84.57,5.02,22.94,56.61,1.19,0.64,0.17,41.41,38.78,115.79,2.56,2.49,2.69,4.22,0.78,157.64,6.50,60.46,70.50,2023-11-25 23:00:00
