,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,23.19,74.51,7.40,34.19,0.40,0.10,10.40,3.22,1.81,97.27,3.31,31.21,62.75,2.41,1.79,0.16,95.14,84.11,155.36,2.68,2.83,4.72,4.72,1.27,223.72,9.00,83.48,100.50,2023-09-20 00:00:00
1,1~2,13.56,72.22,7.37,32.81,0.40,0.11,10.11,3.02,1.77,90.92,3.60,29.13,58.19,1.26,1.59,0.17,89.21,67.29,87.97,2.69,2.86,4.00,4.73,1.41,221.37,8.62,83.15,99.37,2023-09-20 01:00:00
2,2~3,9.63,69.21,7.69,33.13,0.40,0.11,10.15,3.82,1.78,90.55,3.15,29.40,58.00,1.14,1.59,0.17,66.38,60.24,79.16,2.78,2.86,3.75,4.73,0.84,220.28,8.92,82.64,98.13,2023-09-20 02:00:00
3,3~4,7.06,69.03,7.76,32.94,0.40,0.07,10.54,3.64,1.78,90.72,3.44,29.10,58.18,1.14,1.55,0.16,60.92,52.59,69.91,2.88,2.89,4.69,4.74,1.07,218.43,8.78,82.33,96.97,2023-09-20 03:00:00
4,4~5,6.75,68.50,7.73,33.00,0.41,0.01,11.67,3.40,1.81,90.05,3.05,29.09,57.91,1.16,1.49,0.17,54.38,54.56,65.27,2.87,2.89,4.72,4.73,0.95,217.49,8.81,82.36,95.99,2023-09-20 04:00:00
5,5~6,6.81,68.16,8.28,33.12,0.38,0.01,11.34,3.59,1.61,91.94,3.44,28.47,60.03,1.15,1.58,0.16,51.49,47.56,62.85,2.88,2.98,4.06,3.81,0.76,215.77,9.09,82.50,93.97,2023-09-20 05:00:00
6,6~7,7.25,67.89,7.19,34.00,0.13,0.03,10.90,2.95,1.00,91.49,2.54,27.75,61.20,1.06,1.65,0.11,49.19,44.88,91.26,2.84,3.99,4.22,0.00,6.31,217.28,8.97,81.84,94.97,2023-09-20 06:00:00
7,7~8,8.82,72.06,8.36,38.31,0.15,0.04,16.40,3.35,0.68,94.11,2.96,28.16,62.99,1.38,1.64,0.00,51.74,45.57,63.98,2.81,3.98,4.41,0.00,15.34,223.37,8.81,83.50,98.29,2023-09-20 07:00:00
8,8~9,10.75,82.61,10.22,50.00,0.14,0.14,53.41,8.18,0.75,106.85,4.76,34.34,67.75,1.19,1.78,0.00,55.48,49.38,68.62,2.94,5.10,6.78,0.00,4.13,250.58,25.19,86.14,105.87,2023-09-20 08:00:00
9,9~10,14.93,109.43,12.49,58.94,0.15,0.04,66.40,10.13,0.71,138.87,8.55,42.23,88.09,1.10,3.45,0.00,54.20,48.61,59.03,4.31,5.36,11.15,0.00,3.45,299.18,44.34,98.67,115.31,2023-09-20 09:00:00
10,10~11,15.38,131.84,15.47,66.88,0.16,0.42,73.63,13.50,0.72,154.56,16.23,45.91,92.42,1.21,3.86,0.00,47.56,41.37,52.24,3.57,6.66,13.19,0.00,12.84,337.99,67.85,103.42,126.66,2023-09-20 10:00:00
11,11~12,13.00,142.81,18.98,67.75,0.15,0.46,76.16,13.81,0.72,164.37,17.49,49.04,97.84,1.16,4.30,0.00,48.77,43.05,55.99,3.62,6.20,13.22,0.00,18.15,337.61,51.62,105.11,141.19,2023-09-20 11:00:00
12,12~13,15.62,142.14,17.77,67.00,0.16,0.26,69.47,14.75,0.71,162.52,16.66,50.43,95.43,1.06,3.86,0.00,51.35,43.71,68.18,4.53,6.19,11.66,0.00,15.75,327.14,40.91,103.80,142.43,2023-09-20 12:00:00
13,13~14,15.07,147.61,17.54,68.87,0.16,0.24,81.22,14.46,0.73,170.13,19.98,51.61,98.54,1.33,3.73,0.00,51.92,41.95,53.71,4.07,5.98,15.97,0.00,3.69,322.65,32.34,106.21,145.13,2023-09-20 13:00:00
14,14~15,12.31,152.16,18.44,71.44,0.16,0.45,89.42,15.52,0.75,172.01,19.21,53.37,99.43,1.81,3.34,0.00,50.19,36.56,49.97,4.09,6.36,17.27,0.00,3.71,339.69,37.34,107.37,152.34,2023-09-20 14:00:00
