,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.94,64.88,7.16,37.94,0.40,0.12,11.84,4.13,1.71,93.49,2.59,23.74,67.16,0.92,1.26,0.16,48.75,53.44,57.47,2.53,3.06,6.06,4.68,0.94,200.27,8.72,74.40,88.56,2023-07-29 00:00:00
1,1~2,9.31,63.59,6.85,37.75,0.39,0.10,11.37,4.07,1.70,92.65,2.56,23.28,66.81,0.94,1.34,0.17,54.19,40.45,118.49,2.37,2.96,5.72,4.65,1.00,199.50,8.31,73.89,89.47,2023-07-29 01:00:00
2,2~3,9.06,62.38,7.70,37.25,0.39,0.10,11.70,2.80,1.67,86.43,2.06,23.02,61.35,0.94,1.27,0.17,48.08,36.61,70.42,2.25,2.92,5.29,4.67,1.43,196.57,7.94,73.25,87.41,2023-07-29 02:00:00
3,3~4,7.19,61.14,7.16,36.25,0.39,0.10,12.65,2.69,1.72,78.87,1.66,21.36,55.85,0.89,1.26,0.16,40.68,34.56,39.71,2.28,2.96,5.49,4.69,1.24,197.13,8.59,72.98,87.87,2023-07-29 03:00:00
4,4~5,7.12,61.56,7.21,35.88,0.40,0.11,13.05,2.86,1.67,78.68,1.56,21.73,55.39,0.90,1.36,0.17,35.33,32.29,37.96,2.25,2.99,5.19,4.68,0.89,196.21,8.50,72.98,87.04,2023-07-29 04:00:00
5,5~6,6.88,62.31,7.17,35.87,0.28,0.11,13.06,2.94,1.34,77.74,1.54,21.13,55.07,0.75,1.18,0.16,32.21,31.11,36.42,2.29,3.03,5.03,3.38,0.87,199.22,8.00,73.22,90.02,2023-07-29 05:00:00
6,6~7,6.06,62.73,7.01,36.63,0.13,0.08,12.12,2.60,0.88,80.18,1.46,21.53,57.19,0.84,1.22,0.17,32.25,28.76,36.33,2.28,3.08,4.94,0.00,1.12,200.80,9.15,73.38,90.19,2023-07-29 06:00:00
7,7~8,6.50,64.08,6.81,37.18,0.14,0.06,25.27,2.45,0.63,79.10,1.41,20.97,56.72,1.04,1.31,0.00,29.76,27.55,69.67,2.31,3.67,5.53,0.00,0.89,207.43,8.35,74.03,96.41,2023-07-29 07:00:00
8,8~9,6.81,66.40,7.10,37.32,0.13,0.06,77.19,2.62,0.71,86.90,1.53,24.75,60.62,0.91,1.64,0.00,31.97,27.28,41.60,2.31,3.97,8.03,0.00,1.16,210.99,9.04,75.22,98.15,2023-07-29 08:00:00
9,9~10,8.13,68.43,8.29,39.00,0.13,0.06,91.22,3.31,0.63,92.60,1.82,27.43,63.35,0.84,1.79,0.00,35.56,29.38,38.24,2.28,4.83,12.38,0.00,1.21,222.53,13.15,77.39,103.29,2023-07-29 09:00:00
10,10~11,10.44,78.29,8.30,40.00,0.14,0.05,95.36,5.02,0.65,102.84,2.40,29.00,71.44,1.30,2.09,0.00,36.76,30.37,37.39,2.28,4.91,12.53,0.00,0.94,236.46,14.82,77.92,113.68,2023-07-29 10:00:00
11,11~12,9.81,88.80,8.80,42.43,0.14,0.04,88.09,6.78,0.66,114.93,2.65,33.00,79.28,3.38,2.22,0.00,37.10,33.65,41.50,2.19,4.96,13.31,0.00,1.21,234.85,14.55,81.51,109.54,2023-07-29 11:00:00
12,12~13,8.94,88.09,8.92,45.63,2.15,0.04,83.29,7.49,0.64,115.24,2.35,30.62,82.27,3.62,2.18,0.00,32.40,36.99,37.97,2.16,4.96,12.37,0.00,7.69,233.07,11.85,81.11,109.75,2023-07-29 12:00:00
13,13~14,8.68,89.11,8.99,48.44,3.33,0.03,77.99,7.42,0.70,120.14,2.62,34.70,82.82,3.87,2.22,0.00,33.58,35.04,55.92,2.15,4.94,13.10,0.01,1.63,235.01,12.12,81.87,110.31,2023-07-29 13:00:00
14,14~15,7.94,89.57,8.60,48.62,3.32,0.03,76.04,7.18,0.67,120.05,2.82,37.39,79.84,3.69,2.06,0.00,32.26,33.12,53.63,2.16,4.97,12.53,0.00,1.21,232.92,10.90,80.93,110.63,2023-07-29 14:00:00
15,15~16,10.88,93.59,7.75,48.19,1.31,0.06,68.72,8.09,0.70,120.20,2.37,39.02,78.81,3.92,2.19,0.00,37.22,35.46,37.90,2.13,4.89,12.47,0.00,1.45,231.33,12.94,79.87,108.15,2023-07-29 15:00:00
16,16~17,12.87,89.39,8.96,47.44,0.15,0.07,66.87,8.35,0.76,120.79,2.53,40.00,78.26,3.66,2.10,0.00,41.08,28.81,35.45,2.18,4.83,9.78,0.00,0.95,230.67,13.91,81.03,105.13,2023-07-29 16:00:00
17,17~18,9.25,86.16,9.25,47.18,0.14,0.06,32.99,8.41,1.26,124.87,2.56,39.66,82.65,1.53,1.89,0.06,33.69,29.13,32.86,2.32,4.80,7.35,0.10,0.89,223.79,10.57,81.02,101.34,2023-07-29 17:00:00
18,18~19,12.75,84.62,8.66,45.75,0.32,0.09,15.74,8.51,1.51,119.26,2.95,37.59,78.72,1.19,1.94,0.17,29.66,28.47,37.80,2.37,4.74,7.27,4.45,1.27,217.34,8.90,76.96,101.43,2023-07-29 18:00:00
19,19~20,13.13,82.67,9.08,43.69,0.40,0.10,16.13,7.03,1.74,117.39,4.55,36.44,76.40,1.19,1.60,0.17,31.41,30.78,61.78,2.28,4.69,6.69,4.71,0.78,213.74,8.85,76.36,99.69,2023-07-29 19:00:00
20,20~21,10.75,78.45,9.43,40.63,0.40,0.11,15.38,6.68,1.73,114.58,4.03,35.52,75.03,1.18,1.81,0.16,39.20,39.23,58.96,2.28,3.94,6.72,4.68,0.81,213.47,8.37,76.60,99.63,2023-07-29 20:00:00
21,21~22,12.37,74.63,9.29,39.56,0.40,0.10,14.16,8.25,1.75,114.30,3.82,36.60,73.88,1.30,1.76,0.17,41.82,39.88,45.92,2.28,3.22,6.19,4.67,1.04,212.76,8.44,77.95,97.75,2023-07-29 21:00:00
22,22~23,10.81,74.26,7.38,37.44,0.40,0.10,10.07,9.84,1.75,109.40,3.88,33.11,72.41,1.31,1.63,0.17,47.92,43.96,52.39,2.25,3.21,6.40,4.66,0.75,208.81,8.93,77.10,94.00,2023-07-29 22:00:00
23,23~24,11.63,71.41,7.20,35.93,0.39,0.10,8.76,10.14,1.69,100.75,2.65,25.79,72.31,1.19,1.79,0.16,51.81,45.68,56.18,2.29,3.14,5.81,4.64,0.99,205.09,8.97,76.51,91.16,2023-07-29 23:00:00
