,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.87,65.18,8.21,34.20,0.42,0.10,11.83,3.23,1.69,76.58,1.40,16.57,58.61,1.25,2.24,0.00,53.56,49.49,53.78,3.12,2.75,5.59,4.29,1.03,213.16,7.72,84.06,93.00,2024-08-18 00:00:00
1,1~2,14.94,63.94,8.02,34.77,0.43,0.11,12.13,4.18,1.70,74.70,1.41,15.58,57.71,1.25,2.03,0.00,55.67,38.75,55.31,3.07,2.70,4.78,4.25,0.79,211.94,7.34,83.94,92.84,2024-08-18 01:00:00
2,2~3,9.50,61.62,8.31,34.39,0.43,0.11,12.18,5.45,1.67,73.49,1.37,15.82,56.30,3.58,2.15,0.00,55.36,29.46,49.16,2.96,2.62,4.88,4.24,1.02,212.67,8.35,84.09,92.41,2024-08-18 02:00:00
3,3~4,8.25,61.32,8.16,35.82,0.43,0.11,12.20,4.67,1.67,74.43,1.47,17.25,55.71,3.23,2.22,0.00,50.08,27.68,49.28,3.00,2.63,5.09,4.22,1.54,212.70,7.96,83.99,93.42,2024-08-18 03:00:00
4,4~5,8.50,60.62,8.23,35.69,0.43,0.12,12.84,4.54,1.74,73.26,1.37,16.32,55.57,2.93,1.99,0.00,47.36,26.74,63.50,3.00,2.69,5.47,4.40,0.84,210.31,7.69,83.32,91.86,2024-08-18 04:00:00
5,5~6,8.06,60.50,8.02,35.14,0.36,0.10,12.28,5.22,1.62,67.16,1.38,15.70,50.08,3.14,2.01,0.00,44.51,28.62,59.25,3.00,2.68,5.68,1.85,1.00,211.01,7.63,83.03,92.42,2024-08-18 05:00:00
6,6~7,7.07,61.37,8.32,34.94,0.17,0.08,15.36,4.07,0.72,69.98,1.34,16.59,52.05,3.01,2.15,0.00,42.11,25.65,37.12,3.07,3.25,5.48,0.00,0.70,211.23,7.53,83.10,92.78,2024-08-18 06:00:00
7,7~8,7.50,63.69,8.17,35.62,0.16,0.08,28.03,4.04,0.69,69.33,1.41,17.25,50.67,2.99,2.40,0.00,42.14,24.55,41.01,3.03,3.44,5.47,0.00,1.11,213.59,7.81,83.95,93.84,2024-08-18 07:00:00
8,8~9,7.93,65.01,9.37,37.18,0.17,0.07,72.07,4.18,0.74,71.89,1.40,18.00,52.49,1.26,2.27,0.00,39.96,---,37.93,3.09,3.44,5.65,0.00,0.76,217.78,7.28,84.20,98.06,2024-08-18 08:00:00
9,9~10,8.94,65.74,11.33,41.47,0.17,0.07,70.59,4.78,0.67,71.92,1.73,17.31,52.88,1.13,2.25,0.00,40.03,---,35.22,3.10,3.50,7.90,0.00,1.10,221.35,8.07,84.35,100.59,2024-08-18 09:00:00
