,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.00,52.84,6.49,24.56,0.38,0.14,9.47,4.34,1.90,---,2.82,---,57.14,1.07,0.18,0.00,48.97,40.47,156.93,1.72,3.13,3.54,---,---,---,5.13,68.84,69.63,2023-02-21 00:00:00
1,1~2,13.50,51.56,6.53,24.31,0.37,0.13,8.80,3.20,1.94,---,2.68,---,57.48,1.06,0.16,0.00,31.38,30.01,131.76,1.65,3.17,3.16,---,---,---,6.08,67.78,70.34,2023-02-21 01:00:00
2,2~3,6.25,50.51,6.21,24.07,0.38,0.11,9.25,2.73,1.95,---,2.72,---,56.35,1.04,0.12,0.00,18.43,20.41,81.34,1.69,3.23,3.11,---,---,---,5.21,67.81,70.00,2023-02-21 02:00:00
3,3~4,5.38,50.31,6.83,24.37,0.37,0.13,10.70,3.08,1.98,---,2.72,---,57.50,1.00,0.07,0.00,15.69,18.30,26.70,1.72,3.11,3.13,---,---,---,5.79,68.15,70.78,2023-02-21 03:00:00
4,4~5,5.19,50.91,6.70,24.31,0.38,0.04,10.87,3.10,1.94,---,2.69,---,57.12,0.98,0.10,0.00,14.94,18.06,18.94,1.81,3.13,3.19,---,---,---,5.40,68.14,69.37,2023-02-21 04:00:00
5,5~6,5.12,50.96,6.90,24.50,0.37,0.02,11.28,2.74,1.95,---,2.72,---,57.22,0.98,0.11,0.00,14.78,17.18,30.31,1.66,3.18,2.82,---,---,---,6.11,67.08,69.94,2023-02-21 05:00:00
6,6~7,5.19,50.98,7.51,25.32,0.28,0.01,9.78,2.63,1.19,---,2.68,---,58.90,1.23,0.11,0.00,14.06,18.58,51.19,1.69,3.97,2.71,---,---,---,5.71,67.54,72.97,2023-02-21 06:00:00
7,7~8,6.00,51.09,8.76,26.18,0.10,0.05,12.47,2.49,0.70,---,2.94,---,59.81,1.28,0.19,0.00,15.34,21.50,40.09,1.65,3.89,2.62,---,---,---,5.51,67.01,72.75,2023-02-21 07:00:00
8,8~9,8.31,54.09,8.72,32.00,0.11,0.04,20.85,2.75,1.94,---,6.19,---,60.06,1.00,0.26,0.00,20.88,22.86,28.53,1.69,3.82,3.45,---,---,---,8.33,68.74,74.82,2023-02-21 08:00:00
9,9~10,8.00,63.37,8.75,36.82,0.11,0.04,28.50,3.15,1.91,---,5.59,---,65.56,1.23,0.82,0.00,25.19,24.26,26.59,1.94,4.08,3.96,---,---,---,11.00,71.51,76.49,2023-02-21 09:00:00
10,10~11,8.38,68.07,9.61,37.62,0.11,0.04,32.73,3.31,1.92,---,5.72,---,67.13,1.23,0.77,0.00,17.44,21.65,49.66,2.03,4.73,3.97,---,---,---,8.08,72.16,76.41,2023-02-21 10:00:00
11,11~12,9.25,66.22,10.69,39.19,0.11,0.03,32.86,3.31,1.91,---,7.07,---,68.03,1.05,0.85,0.00,19.34,21.47,55.25,2.37,3.79,3.91,---,---,---,9.08,71.68,76.94,2023-02-21 11:00:00
12,12~13,13.12,66.62,10.55,38.81,0.11,0.04,30.20,2.67,1.91,---,8.03,---,67.76,1.40,0.77,0.00,24.06,26.07,35.04,2.25,3.70,3.87,---,---,---,9.92,72.00,79.15,2023-02-21 12:00:00
13,13~14,11.50,66.69,10.16,40.13,0.10,0.04,34.80,2.80,1.90,---,9.91,---,69.68,1.18,0.83,0.00,31.40,23.26,35.29,1.91,3.63,4.41,---,---,---,9.94,72.83,80.35,2023-02-21 13:00:00
14,14~15,6.44,71.10,10.89,39.62,0.11,0.04,36.67,4.69,1.90,---,10.34,---,69.63,1.39,0.99,0.00,25.78,25.13,60.43,1.94,4.54,4.16,---,---,---,11.44,73.28,80.72,2023-02-21 14:00:00
15,15~16,7.37,71.43,10.77,40.50,0.11,0.04,34.29,5.69,1.95,---,10.30,---,70.84,1.23,0.90,0.00,27.86,22.00,35.38,1.90,4.04,4.15,---,---,---,8.76,73.40,78.74,2023-02-21 15:00:00
