,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.31,52.10,5.15,27.25,0.35,0.11,9.67,2.67,1.70,---,7.58,---,61.43,1.13,1.09,0.17,34.50,38.80,92.90,1.57,3.15,2.37,4.39,0.88,---,3.15,57.53,67.75,2023-12-27 00:00:00
1,1~2,13.25,51.28,5.30,27.00,0.36,0.12,9.26,2.46,1.65,---,6.98,---,61.07,1.14,0.96,0.16,36.45,41.36,143.22,1.59,3.17,2.19,4.39,0.94,---,2.87,58.26,66.06,2023-12-27 01:00:00
2,2~3,11.69,51.88,5.20,26.81,0.35,0.13,9.58,2.76,1.69,---,7.56,---,61.37,1.27,1.23,0.17,29.84,24.60,54.53,1.59,3.16,2.16,4.39,1.51,---,3.14,57.28,65.81,2023-12-27 02:00:00
3,3~4,7.25,51.28,5.31,26.44,0.35,0.12,10.12,2.51,1.69,---,6.81,---,60.62,1.14,0.96,0.17,25.14,21.54,29.98,1.57,3.16,2.37,4.40,1.00,---,3.12,57.78,65.94,2023-12-27 03:00:00
4,4~5,7.06,51.84,5.11,26.25,0.36,0.03,11.47,2.44,1.66,---,6.62,---,61.75,1.13,0.98,0.16,17.41,19.73,24.58,1.62,3.16,2.15,4.40,0.85,---,2.84,57.25,65.87,2023-12-27 04:00:00
5,5~6,7.37,51.16,5.22,25.81,0.35,0.01,12.28,2.43,1.65,---,5.88,---,60.26,1.08,1.09,0.17,15.65,19.09,24.86,1.59,3.22,2.42,4.40,0.95,---,3.32,57.70,65.76,2023-12-27 05:00:00
6,6~7,6.69,51.40,5.29,26.12,0.32,0.06,10.78,1.51,1.26,---,3.03,---,62.12,1.21,0.93,0.17,14.64,15.29,30.08,1.60,4.54,2.18,2.34,1.90,---,2.87,56.76,66.12,2023-12-27 06:00:00
7,7~8,6.19,50.51,5.60,27.00,0.09,0.07,13.94,1.59,0.66,---,3.53,---,63.62,1.16,0.93,0.16,13.38,14.06,53.93,1.56,4.59,2.31,0.02,5.59,---,3.59,57.38,66.37,2023-12-27 07:00:00
8,8~9,6.19,54.78,6.18,32.50,0.09,0.07,21.32,1.65,1.62,---,4.59,---,66.25,1.01,1.38,0.01,14.63,14.88,33.60,1.53,5.41,3.13,0.00,2.02,---,5.69,56.42,67.26,2023-12-27 08:00:00
9,9~10,7.81,59.72,7.10,34.57,0.09,0.04,25.44,2.12,1.63,---,5.51,---,69.25,1.01,2.14,0.00,16.87,15.57,30.37,1.66,5.03,4.59,0.00,2.25,---,8.35,60.52,69.06,2023-12-27 09:00:00
10,10~11,12.56,64.18,8.84,37.12,0.09,0.06,24.90,2.38,1.63,---,6.80,---,71.31,0.97,2.51,0.00,21.12,16.81,33.41,1.75,4.71,5.16,0.00,2.11,---,8.56,64.43,73.87,2023-12-27 10:00:00
11,11~12,9.44,68.91,8.22,39.19,0.09,0.08,31.74,2.98,1.63,---,7.82,---,74.88,0.98,2.83,0.00,19.36,19.26,29.11,1.78,4.97,5.06,0.00,3.47,---,9.84,66.92,72.69,2023-12-27 11:00:00
12,12~13,16.62,69.78,8.41,37.37,0.09,0.07,31.16,2.78,1.64,---,8.84,---,74.93,1.03,2.87,0.00,18.06,23.37,44.61,1.62,4.59,4.56,0.00,4.40,---,9.50,67.06,73.37,2023-12-27 12:00:00
