,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,23.25,72.15,5.08,31.88,0.38,0.12,9.79,4.42,2.20,---,4.72,---,73.52,1.41,0.40,0.17,77.29,68.41,183.93,1.31,3.26,4.21,---,---,---,7.94,83.68,96.72,2023-05-17 00:00:00
1,1~2,20.69,70.41,5.60,30.69,0.38,0.13,9.76,3.75,2.20,---,4.79,---,71.25,1.09,0.44,0.16,66.35,50.94,75.35,1.25,3.31,3.91,---,---,---,8.46,84.13,94.69,2023-05-17 01:00:00
2,2~3,10.50,69.38,5.46,30.37,0.38,0.11,9.70,3.74,2.20,---,4.64,---,68.22,1.16,0.49,0.17,54.63,43.69,52.56,1.19,3.25,3.40,---,---,---,8.09,83.05,89.77,2023-05-17 02:00:00
3,3~4,8.06,68.34,5.03,30.31,0.38,0.01,11.01,3.44,2.20,---,4.69,---,67.88,1.06,0.50,0.16,46.31,38.37,48.27,1.18,3.33,3.29,---,---,---,8.32,83.03,90.06,2023-05-17 03:00:00
4,4~5,7.00,66.13,5.14,30.50,0.38,0.01,11.83,3.02,2.18,---,4.44,---,67.27,1.17,0.43,0.17,37.80,37.31,46.23,1.10,3.33,3.69,---,---,---,8.15,82.44,87.95,2023-05-17 04:00:00
5,5~6,6.50,65.49,5.08,30.07,0.21,0.01,11.69,2.99,1.24,---,4.25,---,68.04,1.00,0.43,0.17,36.12,35.53,69.94,1.22,3.33,3.93,---,---,---,8.50,81.35,89.46,2023-05-17 05:00:00
6,6~7,6.37,65.63,6.79,31.37,0.12,0.01,10.41,2.63,0.91,---,4.22,---,70.91,1.08,0.45,0.08,34.12,29.56,56.89,1.18,3.75,3.35,---,---,---,6.41,83.10,91.44,2023-05-17 06:00:00
7,7~8,6.57,69.56,6.67,34.00,0.11,0.04,19.39,2.61,0.68,---,4.44,---,72.84,1.25,0.50,0.00,38.48,32.17,48.36,1.16,4.30,3.75,---,---,---,7.09,84.21,95.90,2023-05-17 07:00:00
8,8~9,7.56,77.31,10.10,43.50,0.12,0.01,42.35,4.60,0.74,---,5.81,---,76.12,1.08,0.62,0.00,40.93,38.34,52.04,1.22,4.88,5.87,---,---,---,15.41,86.20,100.57,2023-05-17 08:00:00
9,9~10,7.81,93.97,9.27,47.44,0.11,0.05,55.90,7.74,0.74,---,6.72,---,82.89,1.11,0.69,0.00,38.87,36.56,52.09,1.47,5.73,8.26,---,---,---,33.00,92.81,105.03,2023-05-17 09:00:00
10,10~11,8.06,111.69,9.52,52.31,0.13,0.04,58.22,7.39,0.72,---,6.41,---,85.46,1.48,0.84,0.00,41.36,37.75,71.36,3.00,6.14,9.12,---,---,---,39.31,96.52,113.50,2023-05-17 10:00:00
11,11~12,11.13,120.25,9.80,56.13,0.12,0.04,68.20,8.02,0.73,---,9.19,---,93.91,1.83,0.94,0.00,39.44,38.47,50.74,2.87,5.78,9.37,---,---,---,27.88,100.27,112.16,2023-05-17 11:00:00
12,12~13,12.31,122.07,14.44,56.37,0.13,0.04,72.46,8.87,0.74,---,9.59,---,93.30,2.11,0.93,0.00,46.74,37.59,52.69,3.10,5.66,9.50,---,---,---,9.93,102.92,116.84,2023-05-17 12:00:00
13,13~14,18.13,122.53,15.50,55.69,0.12,0.06,74.44,9.79,0.74,---,12.47,---,91.86,1.93,0.90,0.00,45.62,38.04,53.98,3.06,5.19,11.20,---,---,---,12.79,103.92,127.79,2023-05-17 13:00:00
14,14~15,14.93,124.24,12.56,55.94,0.13,0.05,82.88,9.21,0.78,---,15.19,---,93.44,1.94,0.73,0.00,42.03,38.34,51.49,2.94,5.13,11.59,---,---,---,29.22,102.93,132.09,2023-05-17 14:00:00
15,15~16,13.75,123.66,12.26,56.56,0.13,0.03,72.01,10.38,0.74,---,15.65,---,95.52,2.25,0.86,0.00,38.16,37.13,65.29,2.81,5.37,10.62,---,---,---,31.91,105.23,128.78,2023-05-17 15:00:00
16,16~17,11.88,123.37,12.41,56.62,0.13,0.05,68.49,11.87,0.81,155.38,14.72,46.26,94.40,2.02,0.81,0.00,43.04,37.84,48.07,2.72,4.91,8.72,0.00,14.44,293.19,18.59,113.91,125.49,2023-05-17 16:00:00
17,17~18,11.87,110.38,12.18,51.44,0.13,0.06,108.11,12.39,1.37,154.10,14.25,46.82,93.03,1.39,0.74,0.09,50.35,44.78,50.70,2.75,4.11,8.25,0.25,0.91,274.24,10.18,109.36,122.95,2023-05-17 17:00:00
18,18~19,15.32,103.94,9.92,45.13,0.35,0.10,111.71,14.78,2.00,145.98,14.22,44.15,87.61,1.74,0.70,0.17,53.23,45.18,60.82,2.40,3.45,5.38,4.46,0.98,256.27,8.50,94.96,122.90,2023-05-17 18:00:00
19,19~20,16.93,93.15,6.85,41.93,0.38,0.10,107.17,14.36,2.34,132.15,14.78,36.03,81.34,1.76,0.75,0.16,50.79,56.04,113.29,1.97,3.30,5.12,4.65,1.07,248.46,8.29,90.44,119.40,2023-05-17 19:00:00
20,20~21,18.25,88.69,6.88,38.94,0.38,0.11,95.96,8.55,2.30,124.97,14.62,33.60,76.75,1.67,0.79,0.17,59.72,57.50,117.76,1.88,3.29,4.84,4.63,0.88,242.53,6.53,89.19,116.48,2023-05-17 20:00:00
21,21~22,19.50,85.44,6.06,37.44,0.39,0.10,70.50,8.96,2.27,121.24,15.44,34.37,71.43,1.74,0.66,0.17,65.92,60.12,82.21,1.84,3.29,4.85,4.61,1.19,233.36,7.28,86.10,111.93,2023-05-17 21:00:00
22,22~23,21.32,78.56,6.17,36.75,0.38,0.11,14.95,8.80,2.31,110.04,6.66,35.13,68.25,1.28,0.67,0.16,83.53,68.75,184.17,1.69,3.30,4.90,4.62,0.79,225.88,6.03,85.00,107.50,2023-05-17 22:00:00
23,23~24,16.56,73.00,6.59,35.00,0.37,0.11,10.97,5.09,2.27,102.44,3.94,30.69,67.81,1.66,0.62,0.17,88.78,82.21,96.42,1.22,3.32,4.69,4.60,0.79,223.19,7.31,84.65,104.29,2023-05-17 23:00:00
