,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,11.62,74.32,9.15,35.69,0.37,0.10,13.16,3.81,1.79,105.07,2.97,29.16,72.94,2.45,1.72,0.16,68.89,60.34,74.87,2.41,2.93,4.03,4.74,0.90,211.16,9.50,75.01,96.34,2023-09-29 00:00:00
1,1~2,12.44,71.60,9.04,35.19,0.36,0.11,12.63,3.47,1.79,103.44,3.03,28.97,71.44,1.18,1.61,0.17,64.72,57.18,144.05,2.37,2.98,3.91,4.73,0.78,211.42,9.75,74.60,96.16,2023-09-29 01:00:00
2,2~3,9.88,71.51,9.16,35.12,0.36,0.11,12.79,3.68,1.78,103.49,3.06,28.34,72.09,1.18,1.64,0.16,61.61,46.95,101.42,2.41,2.94,3.78,4.74,0.98,209.60,9.46,74.63,95.40,2023-09-29 02:00:00
3,3~4,9.81,68.74,8.21,34.50,0.36,0.12,13.77,3.73,1.78,100.66,3.07,27.09,70.50,1.17,1.58,0.17,57.63,45.50,61.75,2.38,2.98,3.69,4.76,0.86,209.19,10.01,74.29,95.06,2023-09-29 03:00:00
4,4~5,8.37,68.96,7.85,34.00,0.36,0.11,14.72,3.28,1.77,101.90,2.99,28.03,70.88,1.16,1.58,0.17,50.51,42.18,57.44,2.40,2.95,3.72,4.76,0.82,208.14,9.68,74.10,94.54,2023-09-29 04:00:00
5,5~6,7.25,65.15,7.80,33.38,0.36,0.10,14.80,3.07,1.71,99.91,2.91,26.72,70.28,1.41,1.54,0.16,45.50,38.95,54.17,2.38,2.96,3.63,3.54,1.64,206.72,9.34,73.79,93.50,2023-09-29 05:00:00
6,6~7,6.63,66.59,8.21,32.50,0.09,0.07,14.19,2.72,0.97,100.73,2.87,26.35,71.51,1.02,1.57,0.16,42.56,36.81,51.97,2.15,3.65,3.62,0.00,0.78,208.47,9.01,74.24,95.50,2023-09-29 06:00:00
7,7~8,6.87,66.80,8.32,32.87,0.10,0.05,16.99,2.60,0.71,103.69,2.82,27.50,73.37,1.01,1.70,0.00,42.24,34.57,82.94,2.10,3.68,3.66,0.00,0.73,212.39,9.43,74.24,98.25,2023-09-29 07:00:00
8,8~9,7.94,70.91,8.69,33.44,0.10,0.06,27.49,2.67,0.68,107.09,2.81,28.57,75.71,1.04,1.75,0.00,42.87,35.44,55.16,2.12,4.11,3.83,0.00,0.95,216.71,9.91,75.67,100.72,2023-09-29 08:00:00
9,9~10,8.63,75.85,11.36,34.44,0.10,0.02,31.63,3.12,0.73,116.91,2.85,29.58,84.48,1.01,1.77,0.00,45.11,37.21,52.05,2.19,4.76,4.25,0.00,0.97,218.32,10.03,75.18,102.19,2023-09-29 09:00:00
10,10~11,13.31,78.76,13.18,38.00,0.10,0.03,26.88,4.84,0.72,118.12,3.02,30.67,84.43,1.07,2.34,0.00,44.78,40.14,48.61,2.16,4.76,4.16,0.00,0.71,226.24,10.03,75.98,109.06,2023-09-29 10:00:00
11,11~12,11.69,82.59,11.99,39.18,0.10,0.03,26.42,5.92,0.69,122.52,3.38,35.60,83.54,1.02,2.06,0.00,44.10,39.03,47.00,2.25,4.83,4.60,0.00,0.84,225.39,9.88,76.61,107.41,2023-09-29 11:00:00
12,12~13,9.50,82.85,11.99,39.00,0.11,0.04,26.84,6.28,0.72,120.67,3.06,31.87,85.74,1.22,2.36,0.00,36.60,35.98,46.21,2.21,4.79,4.65,0.00,0.71,228.79,10.22,76.86,109.94,2023-09-29 12:00:00
13,13~14,9.37,84.29,13.04,38.25,0.10,0.04,26.77,6.98,0.69,120.48,3.07,31.97,85.44,0.98,2.22,0.00,48.24,38.20,72.46,2.19,4.82,4.66,0.00,1.16,231.45,10.03,77.76,111.99,2023-09-29 13:00:00
